"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","target"
-0.96,0.81,-0.3,0.35,0.22,0.31,0.01,-1.0,1.23,0.82,0.36,-0.91,-0.9028554542392044
1.01,-0.13,-1.35,-1.4,1.11,-0.8,-1.46,-0.29,1.12,-0.45,1.73,0.16,1.0647833704901433
0.05,-1.43,1.87,0.04,1.04,-1.06,-0.7,1.01,1.24,-0.62,0.33,0.12,-1.146215619071105
-1.55,0.92,-0.83,-2.02,-0.33,0.6,-2.31,1.35,1.04,0.7,1.3,-0.85,-2.2785482879538685
-0.63,-1.34,0.88,0.16,0.35,-1.77,-0.22,0.01,2.74,-0.11,1.52,1.43,0.7718324750917677
0.5,-0.06,-0.11,0.22,1.0,-0.28,0.62,1.68,-0.62,-0.65,-0.84,-0.25,1.2708830810287528
-0.62,-1.84,-0.65,-0.17,1.37,0.34,-0.17,1.2,0.44,-0.31,-0.61,-0.64,-1.2569875940508504
1.07,-0.01,0.64,1.39,-0.76,-1.0,-0.39,-0.85,0.34,0.46,-0.08,-0.06,1.0893655913602138
0.44,0.56,-0.02,0.69,-0.67,-2.01,0.92,0.53,-0.47,-0.74,2.0,-1.94,-1.0801934723967346
0.56,-0.18,0.27,-0.31,0.12,-0.98,-0.17,0.89,-0.68,-0.08,-1.44,-0.13,-1.6475552464581613
-0.17,-1.1,-1.03,0.43,1.06,1.45,-2.04,-1.52,0.2,1.14,-0.97,-1.3,-0.7100401803751465
1.39,1.23,-0.89,-0.42,0.32,-0.65,0.17,-0.47,-0.49,-0.82,0.84,0.79,-1.4798741304838121
-1.93,0.26,-1.35,-0.68,1.7,-0.34,-0.95,-0.52,-0.77,0.94,1.27,-0.79,0.37684015241764973
-0.21,1.3,0.01,1.09,-0.7,-0.19,-0.55,0.39,0.23,-1.71,-0.69,-0.85,-1.8440447104437885
0.01,-0.61,1.96,1.51,-0.38,0.56,-1.26,-2.65,-1.51,-1.8,0.61,-0.78,-1.614179708626982
-1.98,0.45,1.23,0.56,-1.29,-1.77,0.84,-0.4,-0.13,0.59,1.19,-0.54,1.062810528615431
0.62,-2.39,-0.84,-0.05,0.63,0.38,-0.65,0.13,-0.13,-1.6,-0.82,-1.1,-2.2143361788508535
-1.86,-0.15,-0.49,-0.32,1.29,-0.52,1.62,0.71,0.57,-1.62,-0.76,-0.94,0.23219258732946418
1.33,-0.03,-2.1,0.16,-0.92,1.88,-0.26,-0.99,-0.01,-2.28,-0.97,1.01,0.9217942322448598
-0.45,0.86,1.22,-0.75,-1.58,-0.81,1.11,-0.98,-1.77,0.6,0.86,0.12,-0.06670849262636205
-0.59,-0.05,-0.96,-0.06,-1.3,-0.08,-0.12,-0.05,1.42,-0.61,-0.3,0.25,-0.9665759126127987
0.31,-0.03,0.57,0.39,1.04,-0.89,0.1,0.69,-1.57,1.27,0.03,1.24,0.654000689626202
-0.6,0.96,-0.42,0.11,-0.64,-1.37,-0.32,-1.28,0.8,-0.31,1.95,-0.48,1.1091337954732978
-1.06,2.0,-0.13,-1.04,-0.56,0.42,-0.23,0.43,0.46,-0.69,-0.17,-0.47,0.6421601504024008
0.13,0.59,-1.26,0.46,0.32,-0.06,-1.84,-0.58,-1.06,0.54,-0.16,0.21,0.4416567501315361
-1.72,-0.42,-0.34,1.63,-0.46,0.97,-0.93,-2.09,0.09,-1.09,-0.75,0.21,-1.2270572094029146
0.36,-0.07,0.0,-0.53,-2.11,-2.94,0.04,-1.45,0.74,-0.8,0.64,-2.26,0.7921288355605234
-0.7,0.05,-0.08,-0.19,-0.01,1.75,0.04,2.23,-0.56,-0.64,-0.07,1.48,0.18872643125877167
1.27,-0.87,0.01,0.03,0.41,0.5,-0.39,0.07,0.08,0.03,0.47,-0.97,-1.0794925281759222
0.63,0.32,-0.02,-0.71,0.31,1.02,-0.12,1.74,0.55,-1.37,-0.04,-2.67,-0.3151507461166033
0.31,-0.08,-0.43,1.45,0.85,0.03,1.77,0.08,-0.96,-0.68,0.09,0.87,0.6302499683308055
0.71,0.78,0.6,0.3,-0.05,0.77,-0.69,-0.96,0.56,1.61,-1.16,0.57,0.2156472172992612
-0.56,1.07,-1.27,1.13,-0.81,-0.28,-1.52,-1.08,0.51,0.06,0.23,0.61,-1.7519838552627833
0.68,0.8,-0.64,-0.88,0.27,0.2,0.38,2.44,-1.08,-0.85,0.54,-1.52,0.37732601829513507
-0.47,-0.33,0.65,0.99,-0.12,0.78,1.24,0.42,-1.78,0.22,0.93,-1.1,0.3503591691005511
-0.27,-1.2,-0.33,-0.97,-0.32,0.78,0.11,1.7,0.05,0.14,-2.08,-0.74,0.6432272277278278
-0.4,-1.38,0.33,-2.17,1.43,0.69,-0.62,-0.25,-1.14,-0.38,0.33,-0.43,1.032313705866064
-0.39,-0.28,0.45,0.67,-0.2,0.1,-0.68,1.28,0.83,-0.45,0.16,0.01,-1.1312055530376515
-0.08,-1.58,-0.51,0.64,0.59,1.18,1.67,0.97,-0.9,0.28,0.33,1.02,-0.3982527804667953
0.48,-1.26,-0.35,-0.98,0.63,1.15,0.67,0.84,0.49,-0.81,-0.13,0.13,1.3011684928329605
-0.26,0.98,0.63,0.05,-0.19,0.61,0.06,-0.3,0.01,0.61,1.26,-0.79,-2.0594533016694316
-0.49,-0.8,-0.55,0.19,-0.65,-0.03,-0.67,-1.28,1.46,-0.61,0.98,0.94,0.9899823881594906
-0.09,-0.02,0.1,0.35,1.66,-0.23,0.25,0.56,0.11,-1.88,-1.4,0.13,1.1745716574803042
-0.53,-0.55,1.75,0.3,1.01,0.33,0.69,0.06,-0.56,-1.34,-0.8,-0.18,-0.47309767774254297
1.27,0.27,0.65,-0.23,-0.24,-0.32,0.1,0.22,-0.31,1.31,-1.77,0.51,0.5441964557548881
-2.35,-1.71,-0.62,-1.65,-0.09,0.73,1.98,-0.22,0.96,0.81,-1.13,-0.69,0.16396256881208088
1.02,-1.67,0.15,0.86,0.99,-0.38,-0.56,-1.97,-1.36,-0.38,-0.61,0.81,-0.43481975757402724
-1.03,1.06,1.6,0.14,1.14,-0.29,-0.23,1.41,-0.8,-0.68,-0.34,1.6,0.2725899586920043
1.32,0.65,1.06,-0.61,-0.1,1.27,0.98,-0.77,0.8,0.36,-0.72,0.21,-0.1591905782681897
-1.94,-0.3,0.16,-0.81,0.84,0.05,-1.84,-1.29,1.75,1.47,-0.39,0.51,0.3542632930922218
-1.09,-0.1,0.19,0.27,0.23,-0.74,0.93,-0.58,1.55,0.39,0.32,1.49,-1.3395340741560116
-1.06,1.02,0.08,1.14,-0.34,0.09,-1.39,0.87,0.23,0.04,-0.01,0.27,-0.25192685138037024
0.82,2.39,-0.2,-0.02,-1.21,-0.21,-0.84,-1.18,-1.43,-0.04,1.07,0.28,-1.055437806140362
-0.15,0.45,0.49,-0.01,-0.02,1.38,0.08,0.08,1.54,-1.24,-0.59,0.78,1.3719334764197357
0.34,-1.01,0.76,-1.47,0.07,-0.11,0.15,0.33,-1.73,-2.09,0.3,-0.36,-1.6107527303683031
-0.02,-0.63,-0.8,-0.43,-1.02,-0.38,-0.43,-1.55,2.51,-0.97,-0.85,1.01,-0.03718858528093357
-1.78,0.39,-0.57,0.25,0.15,-0.11,0.73,0.38,1.12,-0.22,0.08,-0.43,-0.3266846825670227
0.45,0.49,-0.42,-0.36,-0.71,0.46,0.72,-2.81,0.29,-0.28,-1.84,-0.08,0.3324592587200586
-0.54,0.27,0.31,1.17,-0.06,0.57,-0.79,0.51,-1.22,-1.89,1.05,-0.49,-1.6148389629172917
1.39,-0.42,0.82,0.92,1.21,1.13,1.14,-0.85,-1.08,0.13,1.84,1.74,-1.8354792688121888
2.83,0.93,0.97,0.23,0.22,0.37,-1.05,-0.81,0.28,0.62,-0.99,-1.82,1.3416359004394165
0.51,-0.29,-1.06,-0.28,0.67,-1.3,0.06,-0.91,-0.35,-1.13,-0.38,-0.94,0.6531524285201973
0.4,-0.51,0.56,-1.12,-1.12,0.56,-0.78,-0.03,0.95,0.23,-0.61,-0.91,-0.3106719562785464
-0.43,-0.29,-0.82,0.37,0.36,0.62,0.56,-0.61,0.03,0.81,-0.64,1.28,0.9605580052211969
-0.66,1.34,0.97,1.88,1.19,0.52,0.62,-1.25,-1.01,1.92,-0.81,0.19,-0.03264582678453306
-0.24,1.07,0.05,-0.3,0.99,1.14,1.11,0.01,-1.45,0.1,-3.15,-0.13,0.1588841938328816
0.5,0.65,-0.05,1.49,1.17,-0.67,-0.62,-0.59,-1.64,-0.14,-1.22,0.44,0.35231006576001317
0.36,1.19,-1.68,-0.02,2.12,0.21,0.93,1.31,1.38,0.4,-2.48,-1.33,-0.18941432056840893
-0.05,-0.97,1.78,-0.32,-0.67,0.7,-0.26,-1.57,-1.0,-0.87,1.6,-1.35,0.25906549058779116
0.28,-1.52,0.13,2.48,-0.64,-0.16,-1.32,-0.15,-0.42,-0.59,1.25,0.95,1.1797123894788568
-0.5,-0.22,1.89,0.23,0.11,-1.04,1.63,0.17,0.67,1.88,1.13,0.5,-0.6705468742054368
0.3,1.1,0.67,-0.3,-2.15,1.38,-0.13,-1.37,0.49,1.01,-2.06,-1.03,0.6937073402734685
0.68,0.44,-0.25,0.51,0.21,-0.8,-2.54,-0.54,-2.09,-0.53,0.66,0.3,1.0033467419760773
-0.11,-0.09,-0.33,-0.04,-0.28,0.09,-1.99,-0.51,-0.7,-1.48,-0.21,-0.75,2.103731987303596
-0.6,0.29,-0.58,-0.31,-0.09,-0.21,0.53,-0.61,0.61,-0.27,-0.39,-0.42,1.9097324749357978
-1.11,-0.21,0.6,-0.33,0.49,-1.01,2.29,0.28,0.65,-0.07,-1.34,-0.03,2.561447530632222
0.46,1.85,0.55,1.69,-0.86,0.82,0.68,0.31,0.77,-0.29,2.51,1.4,-0.6535807608850925
-0.3,-1.42,-0.19,0.89,0.64,-0.92,1.67,0.3,0.29,0.59,0.87,-0.22,-1.6334125292889747
-0.48,-0.86,-0.39,-0.55,-0.46,1.28,0.14,1.08,0.61,-0.6,-1.52,-1.3,0.2587211754250776
1.07,1.39,-0.97,0.76,1.51,-0.98,0.06,0.03,0.94,0.66,1.1,0.71,-1.4088415074383802
-0.71,1.82,0.19,1.04,0.22,1.72,-0.9,-0.88,-1.42,-1.18,-0.75,0.43,0.9166289155328678
0.59,1.56,-0.79,0.08,-0.03,0.82,0.14,-0.53,0.42,-0.98,-1.69,-0.46,0.4130141820400355
0.45,1.44,2.73,2.12,0.2,1.5,0.13,0.85,0.32,0.27,-0.25,0.32,-0.5027974961731344
0.26,1.88,0.75,-1.49,-0.53,-1.52,0.39,0.46,-1.17,0.55,0.16,0.95,-3.209300982130261
0.06,0.03,1.12,-2.15,-0.29,-0.01,-0.55,0.65,-0.71,-0.86,0.3,0.34,-0.18520970224804978
-1.19,-0.7,1.45,-0.4,-0.09,-0.62,-0.23,0.67,-0.66,-0.28,-1.33,1.04,0.1360638443283108
0.02,1.27,1.13,-1.37,-1.31,-0.7,-1.17,1.37,-0.44,-1.15,-1.44,1.18,-0.027752812889529268
0.55,1.2,0.21,0.04,0.1,0.43,-2.73,0.78,2.32,2.17,0.97,0.05,0.056132157686862375
-0.3,-0.95,0.29,-0.19,-0.22,-0.86,-0.42,1.79,1.53,0.05,-0.35,0.73,-1.434828490934657
0.14,-0.58,0.92,0.42,-2.07,-0.66,-1.66,0.73,0.57,-0.64,-1.87,-0.41,0.9372539368688572
-0.79,-0.22,0.63,-0.35,0.65,1.16,0.67,0.56,0.01,-1.22,1.19,-1.12,-1.1453634650082616
2.29,-1.28,1.29,-1.73,-0.52,0.23,0.58,0.03,-0.07,1.19,0.05,1.04,-1.227474952958142
0.43,1.17,0.3,0.71,0.92,-0.47,0.61,1.52,-1.99,0.42,-0.72,0.15,0.4095329736627781
-0.55,-0.07,-0.76,-0.58,1.18,-0.81,-0.24,0.61,-0.16,2.18,0.17,-0.66,-1.4999493355561122
1.57,1.21,0.64,-1.19,-1.08,-0.43,-0.13,0.25,1.66,0.3,3.34,-1.57,0.993624296638586
0.8,-0.28,-0.3,1.49,-1.05,-0.66,-0.29,2.11,-0.59,0.76,-0.68,-0.59,0.13976152251803325
0.35,-1.22,-0.72,-2.15,0.99,-0.29,0.07,-1.42,0.07,-1.51,0.94,-0.01,-0.3139846763506369
-1.55,-0.09,-0.94,0.67,-0.13,-0.65,1.5,0.0,1.17,-0.23,0.6,0.01,-0.9508059676667028
-0.85,-1.45,-0.5,-0.91,-2.17,0.95,-0.48,0.31,0.84,1.14,-0.61,-0.42,-2.3268672236212513
-0.54,-0.69,-0.53,-0.11,-0.9,-0.05,-0.31,0.03,0.26,-1.1,1.75,0.51,2.342361323690129
0.12,-0.11,-1.19,-0.09,1.23,-1.96,-0.57,-0.69,-0.9,0.5,0.69,-0.2,0.8390752733487582
0.85,0.35,1.1,-1.12,1.04,0.06,0.04,0.12,-1.25,-1.46,1.34,-1.77,0.3050443561176383
0.14,-1.64,1.6,1.07,-0.25,-0.23,-0.84,-0.34,-1.6,-2.04,1.56,-0.52,-0.5023317016416461
-0.74,0.34,0.46,0.98,0.77,-2.7,0.45,-0.05,0.15,-1.5,0.38,1.36,0.9118653859854393
-1.65,-0.02,0.75,0.74,-1.19,-1.02,0.51,0.09,0.03,0.94,1.24,1.66,1.0455387532560834
-0.91,0.17,0.4,0.85,0.71,-1.39,-1.81,0.26,1.33,-0.66,-0.5,-2.43,-0.1721628787487437
0.31,0.02,-0.18,-1.45,-1.06,0.78,2.49,-1.26,-0.37,-0.87,0.97,-0.5,-1.2197913582291944
-0.41,0.3,-0.08,0.91,0.4,2.21,-0.82,-0.52,0.74,0.55,2.05,1.55,-0.22365322319688313
1.19,-1.03,-0.64,1.82,-0.25,0.46,-1.91,-0.94,-0.3,1.46,0.37,-1.99,-0.16607626680070744
-0.94,-0.06,0.25,0.74,-0.32,-1.43,-0.82,0.44,-0.44,0.19,0.68,-0.37,0.11645561574919099
0.38,-0.36,-1.3,0.71,-0.24,0.78,1.15,-1.8,0.84,0.54,0.52,-1.52,-0.6877490656597814
-1.39,-1.31,-0.46,0.19,0.46,1.59,0.48,-1.15,1.26,0.02,-0.09,1.91,0.4471077431966178
1.3,-0.88,-0.02,-0.12,1.97,-0.42,-0.27,1.21,-0.79,-1.11,0.02,-0.49,-0.7200109698626168
0.31,0.68,0.63,-0.28,-0.06,-0.27,-1.04,-0.13,0.13,-0.85,0.01,-0.62,-1.7506178859719852
-0.29,0.64,0.88,2.07,0.1,0.18,0.17,-0.46,-0.62,0.97,0.81,1.22,0.010232862147496975
0.49,-0.56,-0.95,-0.97,-0.65,1.68,0.13,1.74,-0.44,1.1,1.56,-0.42,-1.440943191788021
-2.44,0.29,-2.14,-1.01,-0.58,-0.97,1.16,1.11,-0.7,-0.56,-0.5,0.45,-0.6025485707028911
-0.6,-0.55,1.31,1.09,1.64,1.57,0.68,0.15,-2.04,-0.14,0.62,0.19,-0.6267844556157767
0.4,-1.16,0.36,-1.96,0.31,-0.07,0.36,0.18,0.58,0.58,1.01,0.06,-1.5775073058505962
-0.97,0.42,0.2,-0.33,-1.02,-0.52,1.3,0.43,-0.97,-0.41,0.5,-0.94,-1.7418803384883108
0.16,0.14,1.75,-0.01,-0.07,0.54,0.3,-0.21,1.43,0.82,1.38,-1.37,-1.3890579639165943
-0.64,-1.2,0.08,-0.9,1.01,-0.25,0.95,0.08,-0.01,-1.23,0.72,1.93,-1.1469617539532622
-0.71,0.33,-1.1,0.93,-1.05,0.87,-1.69,-1.4,1.02,-0.44,-0.35,0.27,-2.771032779097447
1.24,0.84,0.15,0.13,0.69,-0.71,-1.47,0.37,1.81,0.08,0.82,-1.19,-0.16013922400907035
0.64,0.99,0.17,1.01,-2.21,0.18,-1.38,1.89,1.12,0.4,-0.99,-0.51,-0.7281371617016438
-0.72,0.51,1.13,0.46,-0.0,1.5,1.16,0.09,-0.03,-0.04,0.53,0.55,0.3100469437844373
0.44,0.31,-0.51,-0.3,-0.09,-0.7,0.93,-1.86,0.84,0.7,1.15,-0.02,-0.8450782628145548
1.3,-0.43,0.79,-0.13,-0.34,-2.93,1.79,1.14,-0.41,1.03,-0.91,-0.89,1.5031109466404862
-1.44,0.48,0.39,-0.16,-0.74,1.18,0.27,-0.25,-1.22,0.12,0.22,-0.43,-1.6574291386519788
-0.55,0.3,-1.23,1.53,-1.07,-0.6,-0.57,-2.24,-1.37,1.41,0.19,0.53,-1.4687187141138696
0.18,0.23,1.55,0.03,1.32,-0.56,-1.13,-0.99,0.02,1.74,1.02,0.08,-0.24978430248011763
-0.93,0.89,1.47,-0.23,0.93,-1.27,-0.35,0.88,-0.38,-1.52,-1.58,1.39,1.0753351279503902
-1.31,-0.19,-1.02,-1.33,-0.47,0.83,-2.27,-0.88,0.26,0.46,-0.62,-0.16,0.950901194504966
-0.37,1.49,0.64,-1.53,0.66,-1.49,-0.49,0.83,1.04,0.27,0.62,-0.48,-1.039505650721442
0.8,-1.12,-2.28,-1.09,1.54,-0.8,-0.93,-0.24,-2.23,-1.18,-1.73,-0.14,1.90284298663748
1.16,0.5,-0.86,-0.97,-0.01,2.55,-0.91,2.52,-0.27,-0.52,0.33,1.31,-0.9722018027572794
-1.82,-0.03,0.72,-1.74,0.9,-0.38,-0.02,1.2,-0.66,-0.01,-0.41,2.3,-0.8761159434126615
1.37,-1.1,-1.58,0.05,-0.36,0.42,2.56,1.73,0.14,-0.47,-1.4,-0.86,-2.804771968389599
0.48,0.7,-0.76,1.33,-0.19,-0.55,-0.52,0.17,-2.22,-2.07,0.16,-0.08,-0.25362744017316424
0.13,-1.39,0.3,-0.09,-1.06,0.88,-1.03,0.18,1.43,-2.01,-0.35,-0.19,2.5187390637485576
-0.19,-0.39,-0.8,0.68,-1.15,1.77,-0.79,2.39,0.26,0.73,-0.12,-1.21,0.921641484165916
0.16,0.95,1.47,-0.81,-0.36,0.72,-1.96,0.23,1.94,-0.71,0.68,2.31,-1.2900155431282005
-0.65,1.18,1.25,-0.87,0.74,0.21,-0.81,-0.12,0.0,-1.09,0.32,0.87,-0.8698433468564759
1.34,-0.33,-0.28,-1.59,-0.57,-1.98,0.75,1.47,1.26,0.22,-0.37,-1.06,-0.9925540004462693
0.73,-1.65,0.0,-0.37,-0.63,-0.32,1.16,-0.36,0.08,0.08,1.09,-0.38,0.7491124335194127
0.52,0.34,-1.39,1.0,-1.07,-1.76,-0.31,0.33,-1.88,0.11,0.49,0.31,0.713136488565817
1.14,1.56,-0.39,-0.26,-0.7,0.91,0.08,1.06,0.64,0.05,-0.95,-0.26,0.23341174508259183
0.13,0.08,1.2,1.71,-1.64,0.74,-0.72,0.99,0.25,0.83,-1.64,0.46,0.11973143089822473
-1.13,0.26,0.07,-0.19,0.13,0.1,0.26,-0.79,0.89,-1.08,0.43,-0.44,-0.20486714654903138
0.37,1.3,0.25,-0.42,0.39,0.0,-0.45,0.49,-0.1,0.7,-1.5,-0.51,-0.1056601913060145
0.53,-1.51,-1.65,-0.69,0.29,-0.57,0.45,-0.15,0.13,0.32,-0.15,-0.78,1.0003923508644872
-0.15,-0.12,-1.1,0.54,0.54,0.69,-0.87,-0.15,0.19,-0.08,-0.27,-1.0,2.2032968896823015
0.56,-0.44,0.07,-1.06,0.61,0.39,-0.98,-0.43,-0.18,0.14,1.24,0.94,0.3834356197375979
2.48,0.35,-1.31,0.85,0.81,0.25,-0.15,-1.02,1.15,-0.34,1.74,1.79,-0.5425604028484445
0.1,0.05,1.35,-0.02,-0.31,1.29,-0.01,1.12,1.23,-1.91,0.05,-0.19,1.4886499971101603
1.37,-1.55,0.9,0.05,-1.76,1.39,-0.63,0.55,-0.2,-0.16,1.85,-0.19,1.7962353094910974
0.0,-0.56,2.47,0.67,0.15,0.23,0.57,0.25,0.88,-0.68,0.79,0.15,0.5525931287632059
0.69,1.58,0.2,1.09,-0.82,-0.61,-0.87,-2.07,-0.07,-0.21,-1.47,-0.5,0.9912196057873893
-0.94,-0.59,-0.57,0.23,-0.71,0.53,0.38,0.43,0.33,1.12,0.78,-0.68,-1.5808330565367252
-1.62,-0.17,1.53,-0.58,1.12,0.03,0.43,-1.38,-1.7,0.76,-1.87,0.75,-0.4036220226369243
-1.01,1.54,0.34,-0.37,0.01,-0.59,0.76,0.64,1.27,0.66,-0.71,-0.43,-0.8014206602916671
0.11,-0.11,-0.74,-1.33,0.98,-0.27,-0.05,-0.03,1.09,0.24,0.51,-1.95,-0.20449851244363063
0.36,2.18,0.25,-1.11,1.04,-1.28,0.47,1.26,1.01,1.77,2.57,-2.34,-1.0152416391318717
-1.8,-1.46,0.07,-0.19,-0.4,-0.27,-0.51,0.21,0.07,0.23,-2.23,-0.6,0.09340645838387215
1.75,-0.27,-0.67,-0.26,-2.69,-0.37,-0.04,0.43,-0.43,0.17,-0.17,-0.95,-1.1633562509288025
1.47,-0.26,-0.17,1.17,-0.72,0.33,1.4,-1.66,-0.63,-0.65,1.18,1.15,-1.386635077109295
-0.57,0.31,0.49,-0.07,1.0,-0.68,0.52,-0.52,0.05,1.82,-1.56,-1.82,0.2532749858192869
-1.05,0.29,0.69,-0.04,0.66,-1.01,1.76,0.15,0.36,-0.39,-1.41,-0.5,-0.6179942323753098
1.23,-1.24,-0.08,-1.74,-1.04,-0.22,-0.39,1.47,-1.09,-0.76,-1.22,-0.1,-0.14461751913812837
0.37,0.19,-2.39,-0.68,0.73,-0.09,-0.12,-0.95,-0.68,0.29,-1.6,-1.38,-0.43560677198021697
-0.63,-0.19,-0.36,0.91,-0.08,0.97,-0.0,2.45,-0.19,-0.78,-0.41,0.47,-1.4914120704185432
-0.55,-1.06,1.05,0.08,-1.06,-1.39,0.35,-0.74,-0.68,0.07,0.51,-0.37,0.19667988586947463
0.76,-0.05,1.51,1.14,-0.61,-0.1,-0.03,1.29,-1.42,0.34,2.14,0.82,-0.7544838913597728
1.23,0.15,-2.87,0.05,-0.04,-0.51,1.11,0.58,0.08,0.66,-0.32,-0.83,-0.7714983529476207
-2.51,1.21,-1.89,0.66,1.49,-1.07,-0.15,-0.19,-0.7,1.09,0.44,0.94,-0.7465170471755422
0.24,0.28,-0.76,-1.47,-1.94,-0.83,-0.99,0.75,-0.71,-1.97,0.5,0.07,0.7865348524288793
-0.49,-0.79,1.98,-2.94,-0.48,1.26,2.46,-0.05,0.91,-0.16,-1.52,0.55,-1.620064823565213
