"Sex_F","Sex_I","Sex_M","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","target"
1.0,0.0,0.0,0.6949999928474426,0.5600000023841858,0.1850000023841858,1.7714999914169312,0.8195000290870667,0.3310000002384186,0.43700000643730164,"10"
0.0,1.0,0.0,0.5,0.38999998569488525,0.12999999523162842,0.5074999928474426,0.21150000393390656,0.10400000214576721,0.17550000548362732,"9"
1.0,0.0,0.0,0.4350000023841858,0.32499998807907104,0.10999999940395355,0.4334999918937683,0.17800000309944153,0.09849999845027924,0.1550000011920929,"7"
0.0,0.0,1.0,0.675000011920929,0.5450000166893005,0.1850000023841858,1.7374999523162842,0.8759999871253967,0.31349998712539673,0.4690000116825104,"13"
1.0,0.0,0.0,0.41999998688697815,0.3199999928474426,0.12999999523162842,0.41350001096725464,0.16449999809265137,0.10599999874830246,0.11900000274181366,"10"
1.0,0.0,0.0,0.6299999952316284,0.4950000047683716,0.14499999582767487,1.1469999551773071,0.5454999804496765,0.26600000262260437,0.28850001096725464,"9"
0.0,1.0,0.0,0.44999998807907104,0.33000001311302185,0.11500000208616257,0.36500000953674316,0.14000000059604645,0.08250000327825546,0.12449999898672104,"8"
0.0,1.0,0.0,0.3799999952316284,0.27000001072883606,0.07999999821186066,0.21050000190734863,0.08649999648332596,0.041999999433755875,0.07000000029802322,"8"
0.0,0.0,1.0,0.6050000190734863,0.48500001430511475,0.17499999701976776,1.1449999809265137,0.4325000047683716,0.27000001072883606,0.4050000011920929,"16"
1.0,0.0,0.0,0.5849999785423279,0.44999998807907104,0.17000000178813934,0.8684999942779541,0.33250001072883606,0.16349999606609344,0.27000001072883606,"22"
0.0,1.0,0.0,0.4300000071525574,0.3400000035762787,0.10499999672174454,0.4404999911785126,0.23849999904632568,0.07450000196695328,0.10750000178813934,"6"
0.0,0.0,1.0,0.6050000190734863,0.45500001311302185,0.1599999964237213,1.1035000085830688,0.42100000381469727,0.30149999260902405,0.32499998807907104,"9"
1.0,0.0,0.0,0.6949999928474426,0.5350000262260437,0.17499999701976776,1.8385000228881836,0.8034999966621399,0.3959999978542328,0.503000020980835,"10"
0.0,1.0,0.0,0.3050000071525574,0.2199999988079071,0.07000000029802322,0.14100000262260437,0.06199999898672104,0.03099999949336052,0.03700000047683716,"5"
1.0,0.0,0.0,0.5649999976158142,0.44999998807907104,0.14499999582767487,0.8495000004768372,0.42149999737739563,0.16850000619888306,0.22499999403953552,"8"
0.0,1.0,0.0,0.4300000071525574,0.3149999976158142,0.0949999988079071,0.3779999911785126,0.17499999701976776,0.07999999821186066,0.10450000315904617,"8"
0.0,0.0,1.0,0.5550000071525574,0.4350000023841858,0.14000000059604645,0.7494999766349792,0.3409999907016754,0.16449999809265137,0.21400000154972076,"8"
0.0,0.0,1.0,0.7099999785423279,0.574999988079071,0.2150000035762787,2.009000062942505,0.9894999861717224,0.44749999046325684,0.5019999742507935,"11"
1.0,0.0,0.0,0.5699999928474426,0.4449999928474426,0.1550000011920929,1.0169999599456787,0.5264999866485596,0.20250000059604645,0.26499998569488525,"10"
0.0,0.0,1.0,0.6700000166893005,0.5149999856948853,0.16500000655651093,1.1734999418258667,0.5260000228881836,0.2849999964237213,0.3160000145435333,"11"
1.0,0.0,0.0,0.5550000071525574,0.42500001192092896,0.14000000059604645,0.7879999876022339,0.28200000524520874,0.15950000286102295,0.2849999964237213,"11"
0.0,0.0,1.0,0.6050000190734863,0.4699999988079071,0.18000000715255737,1.1154999732971191,0.4790000021457672,0.2565000057220459,0.32100000977516174,"10"
0.0,1.0,0.0,0.4350000023841858,0.32499998807907104,0.10000000149011612,0.34200000762939453,0.13349999487400055,0.08349999785423279,0.10499999672174454,"6"
1.0,0.0,0.0,0.4950000047683716,0.375,0.15000000596046448,0.597000002861023,0.2615000009536743,0.13500000536441803,0.17800000309944153,"11"
1.0,0.0,0.0,0.625,0.49000000953674316,0.1550000011920929,1.3300000429153442,0.6675000190734863,0.2590000033378601,0.33000001311302185,"10"
1.0,0.0,0.0,0.5600000023841858,0.45500001311302185,0.125,0.9430000185966492,0.3440000116825104,0.1289999932050705,0.375,"21"
0.0,0.0,1.0,0.625,0.4950000047683716,0.1550000011920929,1.1770000457763672,0.5055000185966492,0.27799999713897705,0.3449999988079071,"9"
0.0,1.0,0.0,0.36500000953674316,0.27000001072883606,0.08500000089406967,0.20499999821186066,0.07800000160932541,0.048500001430511475,0.07000000029802322,"7"
0.0,0.0,1.0,0.47999998927116394,0.3700000047683716,0.10000000149011612,0.5134999752044678,0.24300000071525574,0.1014999970793724,0.13500000536441803,"8"
0.0,1.0,0.0,0.44999998807907104,0.35499998927116394,0.11500000208616257,0.43849998712539673,0.18400000035762787,0.1080000028014183,0.11249999701976776,"11"
0.0,0.0,1.0,0.5199999809265137,0.38499999046325684,0.16500000655651093,0.7910000085830688,0.375,0.18000000715255737,0.18150000274181366,"10"
0.0,0.0,1.0,0.6299999952316284,0.48500001430511475,0.1550000011920929,1.277999997138977,0.6370000243186951,0.2750000059604645,0.3100000023841858,"8"
0.0,0.0,1.0,0.6650000214576721,0.5249999761581421,0.17499999701976776,1.4429999589920044,0.6635000109672546,0.38449999690055847,0.3529999852180481,"11"
0.0,0.0,1.0,0.574999988079071,0.44999998807907104,0.16500000655651093,0.921500027179718,0.32749998569488525,0.22499999403953552,0.25600001215934753,"12"
0.0,0.0,1.0,0.6100000143051147,0.4749999940395355,0.16500000655651093,1.1160000562667847,0.42800000309944153,0.22050000727176666,0.3149999976158142,"15"
1.0,0.0,0.0,0.6349999904632568,0.5199999809265137,0.16500000655651093,1.340499997138977,0.5065000057220459,0.29600000381469727,0.41200000047683716,"11"
1.0,0.0,0.0,0.5149999856948853,0.375,0.10999999940395355,0.6065000295639038,0.3005000054836273,0.13099999725818634,0.15000000596046448,"6"
0.0,0.0,1.0,0.5550000071525574,0.42500001192092896,0.12999999523162842,0.7664999961853027,0.2639999985694885,0.1679999977350235,0.2750000059604645,"13"
1.0,0.0,0.0,0.5649999976158142,0.4399999976158142,0.15000000596046448,0.8629999756813049,0.4350000023841858,0.14900000393390656,0.27000001072883606,"9"
0.0,0.0,1.0,0.6100000143051147,0.4749999940395355,0.17000000178813934,1.0264999866485596,0.4350000023841858,0.23350000381469727,0.3034999966621399,"10"
1.0,0.0,0.0,0.7549999952316284,0.625,0.20999999344348907,2.505000114440918,1.1964999437332153,0.5130000114440918,0.6784999966621399,"11"
0.0,1.0,0.0,0.20499999821186066,0.1550000011920929,0.04500000178813934,0.0494999997317791,0.023499999195337296,0.010999999940395355,0.014000000432133675,"3"
0.0,1.0,0.0,0.5350000262260437,0.4000000059604645,0.13500000536441803,0.7749999761581421,0.36800000071525574,0.20800000429153442,0.20550000667572021,"8"
0.0,1.0,0.0,0.4399999976158142,0.33000001311302185,0.13500000536441803,0.40950000286102295,0.16300000250339508,0.10050000250339508,0.11900000274181366,"6"
0.0,1.0,0.0,0.46000000834465027,0.3499999940395355,0.11999999731779099,0.4884999990463257,0.19300000369548798,0.10499999672174454,0.1550000011920929,"11"
0.0,1.0,0.0,0.2549999952316284,0.1899999976158142,0.05000000074505806,0.08299999684095383,0.029500000178813934,0.0215000007301569,0.027000000700354576,"6"
1.0,0.0,0.0,0.6600000262260437,0.5299999713897705,0.1850000023841858,1.3459999561309814,0.5460000038146973,0.2705000042915344,0.47600001096725464,"11"
0.0,1.0,0.0,0.18000000715255737,0.12999999523162842,0.04500000178813934,0.027499999850988388,0.012500000186264515,0.009999999776482582,0.008999999612569809,"3"
0.0,1.0,0.0,0.3799999952316284,0.2849999964237213,0.0949999988079071,0.24300000071525574,0.08950000256299973,0.06650000065565109,0.07500000298023224,"7"
1.0,0.0,0.0,0.5899999737739563,0.45500001311302185,0.15000000596046448,0.9760000109672546,0.4650000035762787,0.20550000667572021,0.27649998664855957,"10"
0.0,0.0,1.0,0.6100000143051147,0.4699999988079071,0.15000000596046448,1.162500023841858,0.5649999976158142,0.257999986410141,0.3084999918937683,"11"
0.0,1.0,0.0,0.5199999809265137,0.3799999952316284,0.14000000059604645,0.5249999761581421,0.17749999463558197,0.11500000208616257,0.1850000023841858,"11"
0.0,0.0,1.0,0.574999988079071,0.4399999976158142,0.1850000023841858,1.024999976158142,0.5074999928474426,0.22450000047683716,0.2485000044107437,"10"
1.0,0.0,0.0,0.6549999713897705,0.46000000834465027,0.1599999964237213,1.49399995803833,0.6894999742507935,0.3310000002384186,0.18250000476837158,"9"
0.0,1.0,0.0,0.3100000023841858,0.23499999940395355,0.07000000029802322,0.1509999930858612,0.06300000101327896,0.04050000011920929,0.04500000178813934,"6"
0.0,1.0,0.0,0.4050000011920929,0.3100000023841858,0.10999999940395355,0.9100000262260437,0.41600000858306885,0.20749999582767487,0.09950000047683716,"8"
1.0,0.0,0.0,0.5550000071525574,0.42500001192092896,0.14000000059604645,0.9629999995231628,0.4399999976158142,0.2240000069141388,0.23999999463558197,"7"
0.0,1.0,0.0,0.5249999761581421,0.4000000059604645,0.14000000059604645,0.6054999828338623,0.2605000138282776,0.1080000028014183,0.20999999344348907,"9"
0.0,0.0,1.0,0.5899999737739563,0.48500001430511475,0.11999999731779099,0.9110000133514404,0.38999998569488525,0.18199999630451202,0.28999999165534973,"16"
0.0,0.0,1.0,0.5049999952316284,0.38499999046325684,0.10499999672174454,0.5525000095367432,0.23899999260902405,0.12449999898672104,0.15549999475479126,"9"
0.0,0.0,1.0,0.7350000143051147,0.5699999928474426,0.17499999701976776,1.8799999952316284,0.909500002861023,0.3869999945163727,0.4880000054836273,"11"
1.0,0.0,0.0,0.6200000047683716,0.48500001430511475,0.2199999988079071,1.5110000371932983,0.5095000267028809,0.2840000092983246,0.5099999904632568,"17"
0.0,1.0,0.0,0.32499998807907104,0.22499999403953552,0.07500000298023224,0.13899999856948853,0.05649999901652336,0.03200000151991844,0.09000000357627869,"6"
0.0,1.0,0.0,0.375,0.30000001192092896,0.07500000298023224,0.14399999380111694,0.05900000035762787,0.029999999329447746,0.04399999976158142,"7"
1.0,0.0,0.0,0.6399999856948853,0.5,0.17000000178813934,1.5175000429153442,0.6930000185966492,0.32600000500679016,0.4090000092983246,"11"
0.0,1.0,0.0,0.44999998807907104,0.33500000834465027,0.10499999672174454,0.3619999885559082,0.1574999988079071,0.0794999971985817,0.10949999839067459,"7"
0.0,1.0,0.0,0.47999998927116394,0.3700000047683716,0.11999999731779099,0.5360000133514404,0.25099998712539673,0.11400000005960464,0.15000000596046448,"8"
0.0,0.0,1.0,0.5049999952316284,0.4000000059604645,0.12999999523162842,0.7639999985694885,0.3034999966621399,0.1889999955892563,0.2175000011920929,"11"
0.0,0.0,1.0,0.6150000095367432,0.48500001430511475,0.2150000035762787,0.9614999890327454,0.421999990940094,0.17599999904632568,0.28999999165534973,"11"
0.0,0.0,1.0,0.5899999737739563,0.4699999988079071,0.15000000596046448,0.9955000281333923,0.48100000619888306,0.23199999332427979,0.23999999463558197,"8"
0.0,0.0,1.0,0.6650000214576721,0.5,0.17499999701976776,1.2975000143051147,0.6075000166893005,0.3140000104904175,0.3149999976158142,"9"
0.0,1.0,0.0,0.574999988079071,0.44999998807907104,0.125,0.7799999713897705,0.32749998569488525,0.18799999356269836,0.23499999940395355,"9"
0.0,0.0,1.0,0.6600000262260437,0.5199999809265137,0.1899999976158142,1.5579999685287476,0.7549999952316284,0.2980000078678131,0.4000000059604645,"10"
0.0,1.0,0.0,0.4000000059604645,0.3050000071525574,0.10000000149011612,0.34150001406669617,0.17599999904632568,0.0625,0.08649999648332596,"7"
0.0,0.0,1.0,0.5149999856948853,0.4000000059604645,0.14000000059604645,0.7365000247955322,0.2955000102519989,0.18400000035762787,0.1850000023841858,"16"
1.0,0.0,0.0,0.5249999761581421,0.4300000071525574,0.16500000655651093,0.7170000076293945,0.289000004529953,0.1745000034570694,0.19499999284744263,"10"
0.0,0.0,1.0,0.5799999833106995,0.4650000035762787,0.17499999701976776,1.034999966621399,0.4009999930858612,0.18649999797344208,0.38499999046325684,"17"
0.0,0.0,1.0,0.5849999785423279,0.45500001311302185,0.22499999403953552,1.0549999475479126,0.3815000057220459,0.22100000083446503,0.36500000953674316,"15"
0.0,0.0,1.0,0.5849999785423279,0.44999998807907104,0.18000000715255737,0.7994999885559082,0.335999995470047,0.18549999594688416,0.2370000034570694,"8"
1.0,0.0,0.0,0.5249999761581421,0.41499999165534973,0.17000000178813934,0.8324999809265137,0.27549999952316284,0.16850000619888306,0.3100000023841858,"13"
0.0,0.0,1.0,0.6449999809265137,0.5099999904632568,0.1899999976158142,1.4865000247955322,0.6445000171661377,0.29600000381469727,0.42500001192092896,"12"
1.0,0.0,0.0,0.625,0.4749999940395355,0.12999999523162842,0.859499990940094,0.31949999928474426,0.17749999463558197,0.23999999463558197,"13"
0.0,1.0,0.0,0.5400000214576721,0.41999998688697815,0.14000000059604645,0.7400000095367432,0.359499990940094,0.1589999943971634,0.19850000739097595,"8"
1.0,0.0,0.0,0.4399999976158142,0.35499998927116394,0.11500000208616257,0.41499999165534973,0.15850000083446503,0.0925000011920929,0.13099999725818634,"11"
0.0,1.0,0.0,0.5,0.3799999952316284,0.1550000011920929,0.6675000190734863,0.2745000123977661,0.15600000321865082,0.18000000715255737,"12"
0.0,1.0,0.0,0.3499999940395355,0.25999999046325684,0.0949999988079071,0.210999995470047,0.0860000029206276,0.0560000017285347,0.06800000369548798,"7"
1.0,0.0,0.0,0.5199999809265137,0.4099999964237213,0.1599999964237213,0.7120000123977661,0.28450000286102295,0.15299999713897705,0.22499999403953552,"10"
1.0,0.0,0.0,0.6150000095367432,0.4950000047683716,0.1550000011920929,1.0805000066757202,0.5199999809265137,0.1899999976158142,0.3199999928474426,"9"
0.0,1.0,0.0,0.33000001311302185,0.22499999403953552,0.07500000298023224,0.18700000643730164,0.09449999779462814,0.039500001817941666,0.042500000447034836,"7"
0.0,0.0,1.0,0.33500000834465027,0.2549999952316284,0.07500000298023224,0.16349999606609344,0.061500001698732376,0.03449999913573265,0.05700000002980232,"8"
0.0,1.0,0.0,0.5099999904632568,0.4000000059604645,0.14499999582767487,0.5774999856948853,0.23100000619888306,0.14300000667572021,0.1770000010728836,"9"
0.0,1.0,0.0,0.3050000071525574,0.24500000476837158,0.07500000298023224,0.15600000321865082,0.06750000268220901,0.03799999877810478,0.04500000178813934,"7"
1.0,0.0,0.0,0.6200000047683716,0.5099999904632568,0.15000000596046448,1.4559999704360962,0.5809999704360962,0.2874999940395355,0.3199999928474426,"13"
0.0,0.0,1.0,0.6600000262260437,0.5099999904632568,0.18000000715255737,1.2610000371932983,0.5,0.23350000381469727,0.33899998664855957,"10"
0.0,0.0,1.0,0.7149999737739563,0.5350000262260437,0.1899999976158142,1.6755000352859497,0.8889999985694885,0.31299999356269836,0.41999998688697815,"10"
0.0,0.0,1.0,0.3199999928474426,0.23999999463558197,0.08500000089406967,0.17000000178813934,0.06549999862909317,0.04699999839067459,0.04899999871850014,"7"
1.0,0.0,0.0,0.574999988079071,0.4350000023841858,0.1550000011920929,0.8974999785423279,0.4115000069141388,0.23250000178813934,0.23000000417232513,"9"
0.0,1.0,0.0,0.3700000047683716,0.2750000059604645,0.10000000149011612,0.22949999570846558,0.0885000005364418,0.04650000110268593,0.07000000029802322,"7"
0.0,0.0,1.0,0.5550000071525574,0.45500001311302185,0.13500000536441803,0.8370000123977661,0.38199999928474426,0.17100000381469727,0.23499999940395355,"9"
1.0,0.0,0.0,0.6499999761581421,0.5,0.1599999964237213,1.3825000524520874,0.7020000219345093,0.30399999022483826,0.31949999928474426,"9"
0.0,0.0,1.0,0.5649999976158142,0.45500001311302185,0.17000000178813934,0.906499981880188,0.34200000762939453,0.15600000321865082,0.3199999928474426,"18"
0.0,1.0,0.0,0.4350000023841858,0.3400000035762787,0.10999999940395355,0.40700000524520874,0.16850000619888306,0.0729999989271164,0.12999999523162842,"10"
1.0,0.0,0.0,0.5049999952316284,0.38999998569488525,0.11500000208616257,0.6600000262260437,0.304500013589859,0.15549999475479126,0.17499999701976776,"8"
1.0,0.0,0.0,0.5,0.4000000059604645,0.15000000596046448,0.8084999918937683,0.27300000190734863,0.1120000034570694,0.29499998688697815,"13"
0.0,1.0,0.0,0.5099999904632568,0.4000000059604645,0.15000000596046448,0.7450000047683716,0.2865000069141388,0.16750000417232513,0.23499999940395355,"13"
0.0,1.0,0.0,0.5550000071525574,0.4300000071525574,0.15000000596046448,0.7829999923706055,0.3449999988079071,0.17550000548362732,0.24699999392032623,"9"
1.0,0.0,0.0,0.5299999713897705,0.41499999165534973,0.11500000208616257,0.5914999842643738,0.2329999953508377,0.15850000083446503,0.18000000715255737,"11"
0.0,0.0,1.0,0.5899999737739563,0.4699999988079071,0.1550000011920929,1.1734999418258667,0.6244999766349792,0.2329999953508377,0.25949999690055847,"9"
1.0,0.0,0.0,0.6600000262260437,0.5,0.1550000011920929,1.3765000104904175,0.6485000252723694,0.2879999876022339,0.33500000834465027,"12"
1.0,0.0,0.0,0.6150000095367432,0.4749999940395355,0.17000000178813934,1.1024999618530273,0.46950000524520874,0.23549999296665192,0.3449999988079071,"14"
0.0,1.0,0.0,0.3100000023841858,0.23499999940395355,0.07500000298023224,0.15150000154972076,0.0560000017285347,0.03150000050663948,0.05000000074505806,"7"
0.0,0.0,1.0,0.6650000214576721,0.5149999856948853,0.16500000655651093,1.3854999542236328,0.6209999918937683,0.3019999861717224,0.34450000524520874,"8"
0.0,1.0,0.0,0.5299999713897705,0.3799999952316284,0.125,0.6159999966621399,0.2919999957084656,0.11299999803304672,0.1850000023841858,"8"
1.0,0.0,0.0,0.4699999988079071,0.36000001430511475,0.12999999523162842,0.47200000286102295,0.18199999630451202,0.11400000005960464,0.15000000596046448,"10"
1.0,0.0,0.0,0.5450000166893005,0.4099999964237213,0.14000000059604645,0.7404999732971191,0.3564999997615814,0.17749999463558197,0.2029999941587448,"9"
1.0,0.0,0.0,0.5649999976158142,0.4399999976158142,0.15000000596046448,0.9829999804496765,0.44749999046325684,0.23549999296665192,0.2485000044107437,"9"
0.0,1.0,0.0,0.3100000023841858,0.2150000035762787,0.07500000298023224,0.1274999976158142,0.05649999901652336,0.027499999850988388,0.035999998450279236,"7"
1.0,0.0,0.0,0.5149999856948853,0.4000000059604645,0.17000000178813934,0.7960000038146973,0.257999986410141,0.17550000548362732,0.2800000011920929,"16"
0.0,1.0,0.0,0.23999999463558197,0.17000000178813934,0.05000000074505806,0.054499998688697815,0.020500000566244125,0.01600000075995922,0.01549999974668026,"5"
0.0,1.0,0.0,0.44999998807907104,0.35499998927116394,0.10999999940395355,0.4584999978542328,0.1940000057220459,0.06700000166893005,0.14000000059604645,"8"
0.0,0.0,1.0,0.5899999737739563,0.4699999988079071,0.18000000715255737,1.187000036239624,0.5985000133514404,0.22699999809265137,0.3100000023841858,"9"
1.0,0.0,0.0,0.6000000238418579,0.4749999940395355,0.1599999964237213,1.0264999866485596,0.48500001430511475,0.24950000643730164,0.2565000057220459,"9"
0.0,1.0,0.0,0.4399999976158142,0.3100000023841858,0.11500000208616257,0.36250001192092896,0.1340000033378601,0.0820000022649765,0.11999999731779099,"11"
0.0,0.0,1.0,0.675000011920929,0.5199999809265137,0.14499999582767487,1.3645000457763672,0.5569999814033508,0.34049999713897705,0.38499999046325684,"11"
0.0,0.0,1.0,0.5600000023841858,0.44999998807907104,0.14499999582767487,0.8939999938011169,0.38850000500679016,0.2094999998807907,0.2639999985694885,"9"
0.0,0.0,1.0,0.4950000047683716,0.375,0.1550000011920929,0.9760000109672546,0.44999998807907104,0.22849999368190765,0.2475000023841858,"9"
0.0,1.0,0.0,0.4950000047683716,0.38999998569488525,0.125,0.6654999852180481,0.2840000092983246,0.16200000047683716,0.20000000298023224,"11"
0.0,1.0,0.0,0.6499999761581421,0.5149999856948853,0.1599999964237213,1.162500023841858,0.4950000047683716,0.2029999941587448,0.33000001311302185,"17"
0.0,1.0,0.0,0.5899999737739563,0.4650000035762787,0.19499999284744263,1.0885000228881836,0.3684999942779541,0.18700000643730164,0.375,"17"
0.0,0.0,1.0,0.550000011920929,0.46000000834465027,0.12999999523162842,0.7085000276565552,0.3050000071525574,0.14550000429153442,0.20499999821186066,"12"
0.0,1.0,0.0,0.10999999940395355,0.09000000357627869,0.029999999329447746,0.00800000037997961,0.0024999999441206455,0.0020000000949949026,0.003000000026077032,"3"
0.0,1.0,0.0,0.550000011920929,0.41499999165534973,0.14499999582767487,0.781499981880188,0.37299999594688416,0.1599999964237213,0.2214999943971634,"8"
0.0,0.0,1.0,0.6499999761581421,0.5049999952316284,0.18000000715255737,1.468999981880188,0.7114999890327454,0.3334999978542328,0.3799999952316284,"9"
0.0,1.0,0.0,0.4000000059604645,0.26499998569488525,0.10000000149011612,0.2775000035762787,0.12449999898672104,0.060499999672174454,0.07999999821186066,"9"
0.0,0.0,1.0,0.5950000286102295,0.44999998807907104,0.14000000059604645,0.8379999995231628,0.39649999141693115,0.1940000057220459,0.21699999272823334,"10"
