"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity","target"
-118.5,34.05,39.0,1487.0,163.0,414.0,160.0,15.0,0.0,500001
-117.33,34.08,37.0,2267.0,405.0,1175.0,403.0,3.75,0.0,95200
-118.17,34.66,9.0,1561.0,253.0,731.0,233.0,5.7049,0.0,173200
-121.93,37.53,27.0,5532.0,973.0,2855.0,960.0,4.7478,0.0,243500
-121.57,36.98,14.0,5231.0,817.0,2634.0,799.0,4.9702,0.0,279800
-117.8,33.64,8.0,4447.0,713.0,1680.0,705.0,8.8693,0.0,450400
-118.11,33.8,36.0,1680.0,291.0,744.0,280.0,4.66,0.0,244800
-117.31,34.44,10.0,1731.0,299.0,1056.0,312.0,3.6007,0.0,104000
-117.34,34.51,6.0,5667.0,1385.0,2447.0,1199.0,2.3617,0.0,103100
-121.88,37.32,40.0,1331.0,374.0,1276.0,389.0,2.7546,0.0,172500
-121.89,39.76,15.0,10265.0,1860.0,4591.0,1906.0,3.07,0.0,142600
-118.18,33.97,30.0,2887.0,866.0,2806.0,830.0,2.2122,0.0,169400
-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,0.0,323800
-118.49,34.25,30.0,2871.0,470.0,1335.0,458.0,5.0232,0.0,253900
-122.43,37.78,52.0,1952.0,628.0,1284.0,576.0,2.105,0.0,316700
-117.0,32.73,17.0,6050.0,1143.0,3424.0,1131.0,3.7647,0.0,127600
-117.02,32.68,14.0,3986.0,675.0,2065.0,702.0,5.7192,0.0,267400
-121.5,38.58,20.0,4018.0,1220.0,1570.0,1122.0,2.5821,0.0,125000
-118.36,34.03,40.0,2323.0,661.0,1847.0,614.0,1.8316,0.0,113500
-116.85,32.83,17.0,4234.0,770.0,2191.0,725.0,3.6445,0.0,197600
-121.26,37.97,41.0,2398.0,448.0,1143.0,444.0,3.0352,0.0,69800
-122.36,40.57,31.0,431.0,90.0,231.0,78.0,2.184,0.0,77300
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,0.0,273000
-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,0.0,93200
-122.17,39.94,32.0,2352.0,477.0,1316.0,447.0,2.2292,0.0,57400
-117.95,33.86,35.0,2478.0,431.0,1333.0,427.0,5.2099,0.0,191400
-116.3,33.68,10.0,2387.0,481.0,863.0,304.0,2.8882,0.0,137500
-122.49,37.68,35.0,2405.0,461.0,1583.0,471.0,5.0659,0.0,238000
-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315,0.0,484600
-117.04,32.76,37.0,2979.0,557.0,1285.0,564.0,3.7368,0.0,152200
-118.76,34.28,21.0,2786.0,342.0,1114.0,322.0,5.8578,0.0,266300
-117.15,32.92,16.0,1972.0,402.0,1377.0,413.0,4.4615,0.0,168300
-118.41,34.03,36.0,3053.0,635.0,1234.0,577.0,5.1637,0.0,500001
-118.51,34.19,35.0,2537.0,418.0,1161.0,421.0,5.3028,0.0,229200
-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337,0.0,146700
-117.79,34.1,26.0,1664.0,344.0,1024.0,339.0,3.5192,0.0,190500
-118.39,34.12,29.0,6447.0,1012.0,2184.0,960.0,8.2816,0.0,500001
-121.34,38.66,16.0,3154.0,860.0,1837.0,793.0,1.9805,0.0,92900
-121.47,36.92,27.0,2049.0,417.0,1230.0,336.0,4.6477,0.0,265900
-118.38,34.17,30.0,2016.0,622.0,1359.0,557.0,2.7708,0.0,192300
-121.32,38.03,16.0,4045.0,623.0,1862.0,625.0,4.875,0.0,143100
-116.96,33.79,21.0,2990.0,691.0,2108.0,660.0,2.0135,0.0,83000
-117.85,33.74,26.0,2589.0,1003.0,5756.0,983.0,2.1992,0.0,170800
-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,0.0,133000
-122.22,37.8,52.0,2286.0,464.0,1073.0,441.0,3.0298,0.0,199600
-118.14,34.69,35.0,2118.0,374.0,1108.0,360.0,3.4327,0.0,100300
-117.86,33.6,30.0,1891.0,364.0,635.0,314.0,6.6265,0.0,500001
-117.6,33.43,21.0,3951.0,562.0,1392.0,543.0,5.1439,0.0,414000
-117.23,32.8,22.0,2981.0,873.0,1751.0,745.0,2.3482,0.0,190600
-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,0.0,303000
-121.28,38.7,15.0,5828.0,1051.0,2868.0,1037.0,3.7813,0.0,143200
-122.03,36.97,52.0,403.0,72.0,200.0,73.0,1.6923,0.0,262500
-119.1,35.79,19.0,1809.0,477.0,2051.0,416.0,1.8144,0.0,49800
-119.0,35.35,31.0,2931.0,716.0,1969.0,588.0,2.2155,0.0,62100
-117.92,33.91,33.0,2868.0,382.0,1204.0,412.0,6.1825,0.0,336900
-121.28,38.11,10.0,2974.0,588.0,1559.0,568.0,3.8825,0.0,136800
-122.02,37.36,24.0,1709.0,437.0,892.0,408.0,4.9671,0.0,335200
-118.29,34.03,42.0,1680.0,557.0,2099.0,526.0,1.9167,0.0,136400
-120.19,38.07,43.0,102.0,19.0,44.0,13.0,0.4999,0.0,162500
-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5.1098,0.0,162300
-117.22,32.86,4.0,16289.0,4585.0,7604.0,4176.0,3.6287,0.0,280800
-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824,0.0,304800
-118.35,34.05,46.0,2149.0,451.0,905.0,443.0,2.8841,0.0,290800
-121.61,37.03,5.0,6529.0,1010.0,3071.0,977.0,5.6754,0.0,298500
-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,0.0,296900
-118.29,34.09,28.0,1562.0,648.0,1974.0,597.0,1.9766,0.0,112500
-122.7,39.14,13.0,532.0,111.0,214.0,62.0,3.3929,0.0,108300
-121.06,37.45,33.0,1401.0,299.0,915.0,282.0,3.4464,0.0,162500
-119.05,34.21,27.0,4357.0,926.0,2110.0,876.0,3.0119,0.0,218200
-118.32,33.86,34.0,495.0,90.0,269.0,93.0,6.4391,0.0,252300
-122.71,38.37,16.0,2355.0,345.0,1014.0,348.0,5.6018,0.0,253000
-118.08,33.78,30.0,2879.0,403.0,1109.0,414.0,6.9324,0.0,364700
-118.38,34.11,38.0,2601.0,523.0,870.0,474.0,7.1134,0.0,416700
-118.15,33.85,36.0,1435.0,249.0,606.0,234.0,4.1439,0.0,212600
-117.16,32.72,27.0,1245.0,471.0,653.0,451.0,1.2668,0.0,225000
-120.57,37.43,39.0,2235.0,412.0,1268.0,402.0,2.6758,0.0,74600
-118.74,34.26,22.0,4337.0,673.0,2347.0,636.0,5.4091,0.0,222400
-118.11,33.91,22.0,1981.0,472.0,1231.0,457.0,4.0878,0.0,153700
-117.92,34.08,35.0,1860.0,323.0,1011.0,305.0,3.5536,0.0,207000
-118.18,33.8,42.0,2301.0,621.0,2114.0,561.0,2.0579,0.0,132700
-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,0.0,268500
-122.04,37.96,28.0,1207.0,252.0,724.0,252.0,3.6964,0.0,165700
-117.04,32.73,25.0,1375.0,267.0,1032.0,278.0,3.5492,0.0,125400
-121.83,37.99,18.0,2741.0,449.0,1507.0,460.0,4.7566,0.0,142500
-122.27,37.8,10.0,105.0,42.0,125.0,39.0,0.9722,0.0,137500
-118.48,34.0,52.0,1359.0,395.0,521.0,368.0,2.6736,0.0,500001
-117.21,33.95,5.0,8403.0,1240.0,3962.0,1150.0,5.2174,0.0,155500
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,0.0,311700
-123.03,38.79,16.0,4047.0,769.0,1998.0,673.0,3.375,0.0,171900
-118.13,34.01,40.0,2412.0,629.0,2119.0,600.0,2.075,0.0,151100
-117.15,32.72,51.0,1321.0,0.0,781.0,499.0,1.3071,0.0,250000
-117.06,32.79,21.0,3787.0,492.0,1246.0,457.0,9.6023,0.0,391300
-119.27,34.17,15.0,11403.0,2131.0,3327.0,1585.0,4.3693,0.0,423300
-120.51,40.41,36.0,36.0,8.0,4198.0,7.0,5.5179,0.0,67500
-122.46,37.79,52.0,2059.0,416.0,999.0,402.0,3.7419,0.0,500001
-121.26,38.66,8.0,1145.0,241.0,447.0,216.0,4.0781,0.0,124300
-122.97,38.5,44.0,3234.0,746.0,1112.0,470.0,1.9265,0.0,132700
-120.97,38.0,27.0,1683.0,288.0,873.0,258.0,4.7069,0.0,176900
-116.79,32.61,19.0,2652.0,520.0,1421.0,491.0,3.5227,0.0,206100
-119.74,36.76,42.0,2093.0,470.0,1621.0,438.0,1.7994,0.0,58700
-119.74,36.79,28.0,2857.0,619.0,1614.0,592.0,2.1573,0.0,71400
-118.2,34.11,36.0,1441.0,534.0,1809.0,500.0,2.1793,0.0,185700
-117.23,34.11,33.0,2170.0,500.0,1425.0,472.0,2.0133,0.0,78300
-118.23,33.93,30.0,1147.0,260.0,1219.0,210.0,2.0658,0.0,93200
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,0.0,177900
-118.42,34.24,17.0,2049.0,548.0,2243.0,541.0,2.525,0.0,163700
-118.58,34.15,21.0,3856.0,547.0,1422.0,535.0,8.4196,0.0,450700
-122.38,37.59,49.0,1657.0,266.0,613.0,270.0,5.7837,0.0,378100
-118.19,33.99,40.0,1547.0,434.0,1930.0,427.0,3.3869,0.0,157300
-118.47,35.72,18.0,4754.0,1075.0,1366.0,690.0,2.0694,0.0,81200
-117.21,34.11,27.0,1245.0,229.0,692.0,234.0,3.2176,0.0,89400
-119.27,36.34,7.0,3433.0,626.0,1793.0,626.0,3.5296,0.0,83700
-122.11,37.69,37.0,2444.0,651.0,1562.0,618.0,2.6464,0.0,155200
-118.13,34.06,30.0,1692.0,398.0,1130.0,365.0,2.8672,0.0,198500
-118.26,34.06,38.0,715.0,282.0,1174.0,300.0,2.345,0.0,225000
-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,0.0,44400
-118.17,33.86,10.0,1664.0,508.0,1369.0,493.0,2.9886,0.0,175000
-121.43,38.65,18.0,909.0,198.0,661.0,176.0,3.1696,0.0,77400
-121.29,38.71,32.0,1875.0,361.0,1027.0,343.0,3.5769,0.0,103800
-119.25,35.75,36.0,1598.0,443.0,1658.0,417.0,1.517,0.0,52100
-118.13,33.82,37.0,1530.0,290.0,711.0,283.0,5.1795,0.0,225400
-118.69,34.18,11.0,1177.0,138.0,415.0,119.0,10.0472,0.0,500001
-118.13,33.97,34.0,1736.0,297.0,823.0,292.0,5.4042,0.0,241600
-118.37,33.89,21.0,2696.0,548.0,1142.0,473.0,5.6091,0.0,356800
-118.57,34.21,36.0,878.0,167.0,499.0,179.0,4.1181,0.0,190400
-118.46,33.97,18.0,9430.0,2473.0,3408.0,2003.0,6.1726,0.0,500001
-117.14,33.23,11.0,4068.0,829.0,918.0,500.0,3.1272,0.0,281300
-118.4,33.88,42.0,1516.0,341.0,634.0,327.0,6.2356,0.0,472700
-118.43,34.01,41.0,1527.0,279.0,746.0,285.0,6.4232,0.0,446600
-118.27,34.1,41.0,3729.0,740.0,1364.0,707.0,5.7778,0.0,412700
-121.84,39.74,43.0,2976.0,599.0,1181.0,560.0,2.2621,0.0,85100
-121.13,39.31,17.0,3442.0,705.0,1693.0,619.0,2.8102,0.0,128900
-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,0.0,126300
-118.41,34.3,28.0,3187.0,569.0,2205.0,559.0,5.1668,0.0,187400
-117.02,32.73,22.0,5201.0,865.0,3280.0,817.0,4.7952,0.0,141400
-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.137,0.0,348600
-117.09,32.91,16.0,2005.0,266.0,827.0,270.0,7.0546,0.0,282200
-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,0.0,167600
-117.29,34.17,35.0,4174.0,847.0,2127.0,778.0,3.2232,0.0,88300
-121.07,38.66,22.0,1831.0,274.0,813.0,269.0,4.6394,0.0,173400
-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3.725,0.0,123500
-121.89,37.33,6.0,1495.0,552.0,1087.0,557.0,2.8798,0.0,225000
-117.26,34.13,39.0,3521.0,747.0,2256.0,721.0,2.1375,0.0,87500
-116.89,33.86,2.0,6900.0,1238.0,1950.0,980.0,3.0417,0.0,146300
-121.33,38.01,36.0,1383.0,207.0,531.0,203.0,5.9191,0.0,151900
-117.14,32.79,31.0,984.0,161.0,422.0,158.0,5.282,0.0,183000
-121.8,37.26,18.0,3631.0,947.0,2357.0,757.0,2.875,0.0,184400
-124.07,40.87,47.0,1765.0,326.0,796.0,333.0,2.2138,0.0,99200
-118.36,34.01,33.0,3140.0,466.0,1214.0,464.0,6.5044,0.0,350400
-122.5,37.75,44.0,1819.0,0.0,1137.0,354.0,3.4919,0.0,271800
-117.05,33.14,16.0,4552.0,1166.0,2737.0,1051.0,2.25,0.0,136300
-122.77,38.33,32.0,2054.0,324.0,843.0,306.0,4.5875,0.0,290700
-122.46,37.63,22.0,6728.0,1382.0,3783.0,1310.0,5.0479,0.0,280400
-118.63,34.2,19.0,7411.0,1045.0,2814.0,950.0,6.7785,0.0,336100
-122.27,37.82,43.0,1868.0,456.0,1061.0,407.0,1.5045,0.0,93800
-118.13,34.16,52.0,1872.0,357.0,984.0,364.0,4.0,0.0,250400
-118.1,34.71,16.0,3914.0,819.0,1524.0,795.0,2.415,0.0,137500
-117.04,34.03,29.0,3375.0,795.0,1760.0,699.0,2.7028,0.0,92000
-121.93,37.4,34.0,148.0,28.0,132.0,13.0,3.375,0.0,67500
-123.73,39.17,20.0,4620.0,1042.0,1745.0,794.0,2.375,0.0,158800
-122.44,37.75,46.0,1519.0,291.0,573.0,289.0,4.2667,0.0,338800
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,0.0,500001
-122.12,37.4,31.0,2356.0,405.0,921.0,358.0,7.0245,0.0,500001
-122.46,37.69,26.0,4302.0,1125.0,3320.0,1100.0,3.4375,0.0,277700
-122.37,37.56,21.0,7189.0,874.0,2440.0,846.0,11.6833,0.0,500001
-121.8,37.31,15.0,1807.0,378.0,1277.0,341.0,4.5045,0.0,164500
-121.99,37.35,16.0,3249.0,947.0,1637.0,841.0,4.5427,0.0,198400
-119.82,34.45,24.0,3592.0,533.0,1683.0,528.0,6.7247,0.0,333800
-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,0.0,231200
-122.5,37.51,11.0,749.0,137.0,355.0,124.0,8.2364,0.0,371800
-117.13,32.71,42.0,1145.0,314.0,1114.0,307.0,1.2614,0.0,87500
-121.37,38.69,35.0,1851.0,327.0,1007.0,286.0,3.2361,0.0,84000
-118.19,33.83,42.0,1773.0,360.0,815.0,299.0,4.9,0.0,406300
-119.01,35.38,36.0,790.0,224.0,426.0,208.0,1.4427,0.0,50600
-120.8,38.31,37.0,1341.0,256.0,533.0,242.0,3.2135,0.0,123600
-122.43,37.74,52.0,2229.0,498.0,1079.0,472.0,5.0196,0.0,324300
-118.17,33.98,27.0,1871.0,556.0,2542.0,581.0,2.8427,0.0,164400
-121.29,37.95,16.0,761.0,306.0,438.0,282.0,0.7714,0.0,87500
-117.21,34.04,14.0,3063.0,426.0,1570.0,419.0,6.2917,0.0,224700
-117.27,32.82,42.0,2820.0,488.0,1175.0,500.0,4.5083,0.0,405200
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,0.0,89300
-118.37,34.03,37.0,1236.0,0.0,966.0,292.0,3.0694,0.0,122200
-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,3.0357,0.0,151500
-121.9,37.31,52.0,2125.0,431.0,1014.0,443.0,5.8186,0.0,281100
-117.2,34.46,7.0,8414.0,1584.0,5146.0,1517.0,3.2794,0.0,92500
-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2.0132,0.0,198400
-117.99,33.88,25.0,3401.0,509.0,1503.0,498.0,6.6704,0.0,240600
-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,0.0,140400
-118.33,33.87,36.0,2219.0,406.0,1219.0,403.0,4.2614,0.0,267100
-122.73,38.26,35.0,3941.0,645.0,1668.0,620.0,4.385,0.0,317700
-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,0.0,213500
-119.09,36.21,38.0,1901.0,453.0,1613.0,400.0,1.8828,0.0,44600
-117.04,32.68,11.0,1875.0,357.0,1014.0,386.0,4.375,0.0,115000
-121.9,37.24,24.0,7521.0,1364.0,3970.0,1318.0,4.4004,0.0,255800
-118.3,33.95,50.0,1843.0,326.0,892.0,314.0,3.1346,0.0,120000
-122.01,37.27,27.0,3340.0,451.0,1220.0,447.0,8.8178,0.0,500001
-117.9,33.85,31.0,3413.0,764.0,2326.0,728.0,4.325,0.0,187100
-118.17,33.79,36.0,948.0,303.0,1042.0,301.0,1.55,0.0,100000
-121.21,38.83,21.0,3691.0,640.0,1758.0,603.0,3.5607,0.0,151900
-118.37,34.22,11.0,2127.0,581.0,1989.0,530.0,2.9028,0.0,174100
-121.15,38.69,52.0,240.0,44.0,6675.0,29.0,6.1359,0.0,225000
-122.26,40.19,35.0,2467.0,469.0,1194.0,444.0,2.0425,0.0,63700
-118.34,33.93,32.0,1254.0,399.0,1281.0,386.0,2.2976,0.0,155700
-118.0,34.16,52.0,1354.0,227.0,531.0,206.0,4.8059,0.0,270600
-122.21,37.83,40.0,4991.0,674.0,1616.0,654.0,7.5544,0.0,411500
-118.93,34.4,17.0,3275.0,599.0,2422.0,637.0,3.7092,0.0,190500
-122.46,37.78,52.0,4140.0,984.0,2030.0,892.0,3.4236,0.0,376800
-122.26,37.83,51.0,936.0,311.0,517.0,249.0,1.2852,0.0,150000
-117.93,33.85,36.0,2147.0,416.0,1011.0,392.0,3.2188,0.0,196900
-122.8,38.18,36.0,2378.0,476.0,957.0,362.0,3.625,0.0,253100
-117.14,34.06,15.0,3057.0,510.0,1154.0,460.0,3.9741,0.0,141100
-119.8,36.78,50.0,1818.0,374.0,737.0,338.0,2.2614,0.0,73000
-118.1,34.14,26.0,6262.0,1645.0,3001.0,1505.0,3.6572,0.0,213200
-116.48,33.8,15.0,3004.0,615.0,437.0,210.0,3.6667,0.0,90000
-122.42,37.75,52.0,1207.0,302.0,1008.0,269.0,3.3816,0.0,262500
-117.14,32.93,14.0,1946.0,463.0,1205.0,390.0,4.2109,0.0,171200
-120.58,40.37,16.0,3412.0,667.0,1873.0,590.0,2.2661,0.0,61800
-118.16,33.97,13.0,221.0,63.0,286.0,64.0,1.9063,0.0,175000
-117.2,32.86,4.0,4308.0,1095.0,1923.0,932.0,3.9356,0.0,267000
-115.54,32.79,30.0,752.0,194.0,733.0,186.0,1.6607,0.0,56100
-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,0.0,466100
-121.94,38.02,29.0,5765.0,1170.0,3266.0,1131.0,2.7907,0.0,113900
