"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity","target"
1,7,8,2,5,6,5,1,0,112500
1,7,10,1,1,3,2,0,0,119400
1,7,8,5,8,8,8,0,0,118100
1,7,9,3,4,6,3,1,0,122500
1,7,9,1,1,2,1,1,0,106300
1,7,7,5,6,7,6,1,0,132500
1,7,5,0,0,0,0,0,0,122700
1,7,8,1,1,1,1,0,0,113300
1,7,8,2,2,3,2,5,0,109500
1,7,10,7,7,8,8,5,0,164700
1,7,10,0,1,1,1,3,0,125000
1,7,9,5,6,7,6,2,0,124700
1,7,9,3,5,5,5,2,0,136700
1,7,7,7,7,8,7,3,0,141700
1,7,5,3,3,3,3,3,0,150000
1,7,9,2,2,2,2,3,0,138800
1,7,6,5,6,6,6,3,0,139200
1,7,6,3,4,4,4,3,0,143800
1,7,7,4,5,4,5,3,0,156500
1,7,7,4,5,5,5,3,0,151000
1,7,8,7,5,4,5,7,0,273000
1,7,10,2,2,2,2,7,0,217100
1,7,10,7,7,7,8,4,0,187100
1,7,8,4,3,2,3,7,0,239600
1,7,9,2,1,1,1,6,0,229700
1,7,9,3,1,1,1,7,0,257300
1,7,9,4,3,2,3,6,0,246900
1,7,9,1,1,0,1,3,0,179900
1,7,8,1,1,1,1,6,0,169600
1,7,9,4,4,4,4,5,0,203300
1,7,10,3,2,1,2,6,0,263400
1,7,8,6,5,4,5,7,0,231800
1,7,4,7,8,7,7,3,0,140500
1,7,6,3,5,3,4,1,0,126000
1,7,9,0,1,2,1,2,0,122000
1,7,8,3,5,5,6,2,0,134700
1,7,8,4,6,6,6,2,0,139400
1,7,8,4,6,6,6,3,0,115400
1,7,9,5,6,6,7,2,0,137300
1,7,10,2,2,4,2,1,0,137000
1,7,10,1,1,2,1,2,0,142600
1,7,9,0,1,2,1,3,0,137500
1,7,8,7,7,8,7,2,0,111700
1,7,8,3,5,5,4,0,0,126800
1,7,9,0,1,2,1,2,0,111300
1,7,8,0,0,1,0,3,0,114800
1,7,9,3,5,7,5,0,0,102300
1,7,8,3,6,7,6,1,0,131900
1,7,9,3,5,6,4,2,0,119100
1,7,10,2,2,4,2,0,0,80600
1,7,10,0,0,0,0,6,0,80600
1,7,10,0,0,0,0,2,0,88800
1,7,9,5,5,7,6,2,0,102400
1,7,9,1,3,5,3,2,0,98700
1,7,8,1,3,2,2,1,0,100000
1,7,8,1,1,3,2,1,0,92300
1,7,7,6,7,7,6,1,0,94800
1,7,8,2,4,4,3,1,0,102000
1,7,10,5,5,5,5,5,0,158400
1,7,7,3,4,4,4,4,0,121600
1,7,9,4,4,4,4,2,0,129100
1,7,8,5,5,6,6,3,0,121400
1,7,8,3,4,5,4,1,0,102800
1,7,10,1,0,0,0,3,0,160000
1,7,10,5,4,4,5,4,0,143900
1,7,10,5,5,4,5,5,0,151200
1,7,10,6,4,4,4,6,0,164400
1,7,10,5,4,3,4,4,0,156500
1,7,6,0,0,1,0,5,0,225000
1,7,9,1,1,1,1,8,0,174200
1,7,10,1,1,1,1,5,0,166900
1,7,8,3,3,3,3,7,0,163500
1,7,7,0,0,0,0,8,0,253000
1,7,8,2,1,1,1,9,0,240700
1,7,9,4,4,3,3,6,0,208100
1,7,9,1,1,1,2,3,0,198100
1,7,9,1,1,1,1,2,0,172800
1,7,7,3,1,1,2,8,0,336700
1,7,6,2,1,0,1,8,0,318200
1,7,3,5,3,3,3,8,0,285800
1,7,3,5,2,3,3,9,0,293000
1,7,3,9,9,9,9,8,0,371000
1,7,8,2,1,1,2,5,0,157300
1,7,5,7,8,7,8,3,0,135300
1,7,8,4,5,4,4,4,0,136700
1,7,9,3,2,2,2,4,0,160700
1,7,9,0,0,0,1,5,0,140600
1,7,10,0,0,0,0,6,0,144000
1,7,9,1,5,1,1,6,0,161900
1,7,9,1,1,0,1,7,0,156300
1,7,8,5,4,3,4,5,0,176000
1,7,7,3,3,2,3,3,0,145800
1,7,7,3,3,3,3,4,0,141900
1,7,5,5,6,6,5,1,0,90700
1,7,8,3,3,4,3,1,0,90600
1,7,9,4,4,3,4,1,0,107900
1,7,7,2,3,3,3,1,0,107000
1,7,7,3,4,3,3,2,0,98200
1,7,9,1,1,3,1,1,0,89500
1,7,10,0,0,0,0,5,0,93800
1,7,9,5,5,5,5,1,0,96700
1,7,4,1,1,0,0,1,0,97500
1,7,8,1,1,3,2,3,0,97300
1,7,8,4,4,4,4,1,0,91200
1,7,9,2,2,2,2,0,0,91400
1,7,10,6,6,6,6,1,0,96200
1,7,9,4,5,5,5,4,0,120100
1,7,10,3,3,4,4,1,0,100000
1,7,10,4,4,4,3,2,0,94700
1,7,9,1,1,2,2,0,0,85700
1,7,8,4,6,6,5,1,0,89300
1,7,8,4,4,4,3,2,0,101400
1,7,8,1,1,1,0,0,0,72500
1,7,8,1,1,1,1,1,0,74100
1,7,7,0,0,1,0,0,0,70000
1,7,7,6,8,7,7,0,0,84600
1,7,7,2,3,4,3,0,0,81800
1,7,2,5,6,6,6,0,0,81400
1,7,4,0,0,0,0,0,0,81800
1,7,4,1,2,3,2,1,0,85800
1,7,7,0,1,1,0,0,0,87100
1,7,8,0,0,0,0,2,0,83500
1,7,8,1,1,2,1,1,0,79700
1,7,8,0,0,0,0,2,0,83400
1,7,8,2,2,2,2,0,0,84700
1,7,8,1,1,1,1,3,0,80000
1,7,8,2,2,2,2,2,0,76400
1,7,8,0,0,0,0,1,0,79700
1,7,8,8,8,8,8,2,0,82400
1,7,8,3,5,6,5,2,0,97700
1,7,9,0,0,0,0,1,0,97200
1,7,8,0,1,1,1,2,0,101600
1,7,8,2,3,5,3,1,0,86500
1,7,6,0,0,0,0,1,0,90500
1,7,9,1,1,2,1,3,0,107600
1,7,9,0,0,1,1,1,0,84200
1,7,9,4,4,5,3,1,0,88900
1,7,8,0,0,0,0,6,0,80700
1,7,9,1,1,1,1,0,0,87100
1,7,7,1,5,2,2,0,0,85100
1,7,8,1,1,3,2,1,0,82000
1,7,7,1,1,0,0,1,0,82800
1,7,8,1,1,1,1,1,0,84600
1,7,7,1,1,1,0,0,0,82100
1,7,6,1,2,3,2,2,0,89300
1,7,8,3,2,3,3,1,0,98300
1,7,8,1,2,2,1,2,0,92300
1,7,8,1,1,2,2,2,0,88800
1,7,9,3,4,3,3,0,0,90000
1,7,8,5,6,6,6,2,0,95500
1,7,7,5,7,6,6,0,0,91700
1,7,9,1,1,1,1,4,0,100400
1,7,8,3,3,3,3,1,0,94800
1,7,9,3,2,3,2,7,0,164300
1,7,7,6,6,6,6,2,0,155500
1,7,7,3,2,2,2,8,0,196900
1,7,4,5,3,5,3,7,0,279100
1,7,6,2,1,1,1,8,0,252800
1,7,4,7,5,5,6,8,0,275400
1,7,6,3,1,2,1,8,0,250000
1,7,4,0,0,0,0,9,0,329800
1,7,7,0,0,0,0,6,0,195500
1,7,6,2,1,1,1,8,0,255900
1,7,5,0,0,0,0,7,0,311100
1,7,7,0,0,0,0,8,0,330000
1,7,8,8,7,6,7,7,0,248900
1,7,9,1,0,0,0,3,0,142900
1,7,8,2,1,2,2,5,0,126300
1,7,8,4,4,3,3,4,0,135800
1,7,8,0,0,1,1,4,0,130600
1,7,3,3,5,4,4,2,0,107900
1,7,8,0,0,0,0,2,0,111100
1,7,8,2,2,2,2,5,0,122000
1,7,9,2,2,2,2,4,0,118000
1,7,8,1,2,3,2,1,0,95200
1,7,6,0,0,0,0,5,0,94300
1,7,6,1,2,2,2,1,0,92500
1,7,7,2,2,2,2,2,0,91800
1,7,8,2,2,2,2,6,0,109400
1,7,9,1,0,1,1,4,0,129500
1,7,10,0,0,0,0,6,0,143400
1,7,9,0,1,1,0,2,0,98200
1,7,8,1,1,1,1,1,0,103100
1,8,9,1,1,1,1,4,0,276800
1,8,10,3,1,1,2,8,0,270900
1,7,10,5,4,3,4,4,0,246200
1,8,7,5,6,4,6,5,0,224200
1,7,10,2,3,1,3,4,0,229100
1,7,9,2,4,2,4,3,0,211600
1,8,1,8,8,8,8,7,0,256100
1,7,7,1,2,1,2,3,0,206300
1,7,10,1,2,1,2,6,0,221300
1,7,8,2,2,1,2,7,0,207400
1,7,7,7,8,8,8,0,0,350000
1,7,10,7,7,6,8,4,0,218200
1,7,9,1,1,1,1,5,0,216700
1,7,10,1,0,0,0,7,0,270600
1,7,10,5,4,3,4,7,0,261400
1,7,10,3,3,2,3,6,0,261300
1,7,10,5,4,3,5,7,0,232200
1,8,8,3,2,1,2,8,0,375400
1,8,10,4,2,2,2,9,0,357300
1,8,10,4,2,1,2,9,0,374400
1,8,10,3,1,1,1,8,0,358800
1,8,10,4,2,1,2,9,0,417500
1,7,10,7,3,3,4,9,0,430500
1,8,10,5,3,2,3,9,0,362900
1,8,10,4,1,1,1,9,0,397000
1,8,10,5,3,2,3,7,0,346800
1,7,10,1,0,0,0,8,0,327100
1,7,10,5,4,2,4,7,0,290100
1,7,10,4,3,2,3,8,0,292000
1,7,10,6,5,4,6,6,0,270900
1,7,10,6,3,3,3,9,0,371100
1,7,10,4,2,2,2,8,0,335600
1,8,7,5,3,3,4,9,0,371300
1,7,8,1,1,0,1,8,0,344000
1,7,10,7,5,3,5,8,0,342200
1,7,10,8,6,5,6,8,0,370900
1,7,7,7,5,3,5,9,0,350000
1,7,8,6,5,4,5,8,0,368600
1,7,10,6,4,3,4,8,0,391800
1,7,10,5,4,2,4,8,0,415300
1,7,10,7,7,5,7,6,0,284900
1,7,10,3,4,1,4,5,0,287500
1,7,8,5,6,3,6,3,0,272900
1,7,10,6,5,4,5,6,0,259600
1,7,10,1,1,1,1,6,0,254500
1,7,10,1,1,1,1,5,0,235600
1,7,10,5,4,2,4,5,0,218400
1,7,9,5,5,4,6,3,0,229200
1,7,9,4,5,3,5,3,0,192100
1,7,10,3,4,2,4,5,0,179300
1,7,8,0,0,2,0,0,0,187500
1,7,10,0,0,0,0,0,0,138800
1,7,0,0,0,0,0,1,0,150000
1,7,9,0,0,0,0,3,0,140600
1,7,10,0,0,0,0,2,0,120000
1,7,9,3,3,2,3,3,0,144800
1,7,10,7,8,7,8,1,0,144800
1,7,10,1,0,0,0,4,0,245500
1,7,10,0,0,0,0,5,0,200000
1,7,9,4,6,3,6,1,0,173700
1,7,9,3,6,4,6,2,0,185600
1,7,10,0,1,0,1,5,0,182600
1,7,10,4,4,2,4,3,0,227900
1,7,9,7,7,5,7,2,0,220700
1,7,9,3,5,2,5,3,0,212000
1,7,10,6,8,6,8,1,0,271400
1,7,5,2,5,3,5,0,0,268800
1,7,7,6,7,4,7,2,0,277800
1,7,10,1,1,0,1,6,0,332500
1,7,10,5,7,6,7,3,0,338900
1,7,10,6,8,7,8,0,0,287500
1,7,8,0,0,0,0,8,0,384600
1,7,8,3,5,8,5,2,0,371400
1,7,10,1,5,8,6,0,0,350000
1,7,10,0,1,5,1,0,0,500001
1,7,10,1,3,8,3,0,0,175000
1,7,10,6,8,7,8,0,0,241700
1,7,6,7,8,7,8,0,0,216700
1,7,9,2,3,2,3,3,0,211300
1,7,10,7,7,6,8,2,0,210200
1,7,10,1,1,0,1,5,0,196400
1,7,10,3,3,2,3,5,0,191700
1,7,10,1,2,1,2,1,0,182300
1,7,8,6,8,6,8,2,0,175000
1,7,9,1,3,2,3,2,0,165900
1,7,10,3,4,2,4,1,0,156900
1,7,10,3,3,2,3,3,0,164300
1,7,10,5,5,4,5,2,0,150000
1,7,9,6,7,5,7,1,0,150500
1,7,10,4,5,3,5,1,0,169900
1,7,9,7,7,6,7,1,0,147400
1,7,10,5,5,3,5,2,0,152700
1,7,9,4,4,3,5,2,0,182700
1,7,10,4,4,2,4,4,0,179300
1,7,10,7,7,6,7,2,0,157700
1,7,8,5,6,5,7,1,0,153100
1,7,10,1,2,0,2,2,0,250000
1,7,10,0,0,1,0,4,0,206300
1,7,10,3,3,2,4,2,0,218800
1,7,10,5,6,4,6,1,0,198200
1,7,6,8,9,8,9,0,0,253600
1,7,10,7,8,6,8,3,0,257400
1,7,10,8,8,6,8,3,0,289500
1,7,10,6,7,5,6,4,0,241700
1,7,9,5,6,7,5,3,0,489600
1,7,10,2,1,1,1,9,0,446200
1,7,10,3,2,2,2,7,0,456300
1,7,10,3,5,3,5,0,0,336800
1,7,10,3,1,1,1,9,0,500001
1,7,10,8,5,6,6,9,0,500001
1,7,10,8,7,5,7,8,0,376900
1,7,10,8,8,6,8,4,0,309600
1,7,10,8,8,7,8,2,0,182300
1,7,9,4,4,2,3,1,0,172700
1,7,9,1,2,1,2,1,0,150800
1,7,10,4,4,3,4,0,0,153600
1,7,10,0,0,0,0,1,0,106300
1,7,9,2,2,2,3,0,0,142300
1,7,10,0,0,0,0,3,0,119400
1,7,8,1,1,1,1,0,0,147900
1,7,9,4,5,4,5,1,0,132900
1,7,6,4,4,4,5,1,0,132500
1,7,10,7,8,7,8,2,0,126900
1,7,1,8,9,8,9,6,0,143800
1,7,10,7,4,3,4,9,0,500001
1,7,7,6,2,2,3,9,0,500001
1,7,8,7,3,4,3,9,0,500001
1,7,10,7,3,3,3,9,0,500001
1,7,10,7,4,3,4,9,0,466100
1,7,10,7,4,5,4,9,0,500001
1,7,10,3,1,1,1,8,0,457800
1,7,10,5,2,3,3,9,0,471600
1,7,10,3,1,1,1,9,0,500001
1,7,10,8,6,6,6,8,0,398600
1,7,10,6,4,4,4,8,0,340700
1,7,10,7,6,5,6,8,0,289900
1,7,10,5,2,2,3,7,0,335300
1,7,10,2,0,0,0,8,0,333000
1,7,10,1,1,0,1,2,0,241000
1,7,10,0,0,0,0,4,0,189600
1,7,10,3,4,3,4,5,0,206300
1,7,10,6,6,6,7,3,0,215700
1,7,10,1,1,0,1,4,0,210200
1,7,10,2,2,2,2,4,0,208800
1,7,10,0,0,0,0,6,0,197900
1,7,10,1,1,1,1,4,0,201300
1,7,10,1,1,1,1,3,0,190800
1,7,10,2,2,2,2,2,0,207900
1,7,10,1,1,1,2,5,0,215300
1,7,8,1,1,2,2,6,0,212900
1,7,1,4,6,3,6,8,0,292700
1,7,5,8,8,8,8,2,0,275000
1,7,8,4,3,8,3,2,0,200000
1,7,5,8,5,8,8,2,0,173400
1,7,8,1,2,2,2,1,0,102200
1,7,10,2,3,3,3,3,0,220800
1,7,4,8,8,7,8,5,0,242800
1,7,2,6,8,5,7,7,0,265400
1,7,9,2,2,2,3,2,0,219000
1,7,10,3,3,2,2,3,0,282100
1,7,10,5,4,4,5,8,0,372000
1,7,10,3,4,3,4,6,0,225800
1,7,10,3,5,2,5,2,0,220800
1,7,10,5,6,4,6,4,0,234500
1,7,10,5,5,3,5,4,0,254200
1,7,10,2,2,1,2,7,0,351800
1,7,10,3,3,1,3,6,0,275000
1,7,10,1,0,0,0,4,0,405400
1,7,10,4,5,3,5,3,0,228100
1,7,10,4,5,3,6,3,0,234000
1,7,8,1,2,1,2,2,0,162500
1,7,8,8,8,8,8,3,0,243400
1,7,10,7,6,5,6,7,0,273800
1,7,10,1,0,0,1,6,0,248500
1,7,10,6,6,3,5,4,0,244000
1,7,10,3,5,2,5,2,0,240900
1,7,10,3,1,1,2,8,0,306300
1,7,9,2,2,1,2,6,0,240000
1,7,8,0,5,0,0,7,0,247100
1,7,4,8,8,6,8,7,0,286600
1,7,10,6,6,4,6,3,0,266700
1,7,9,5,6,4,6,5,0,229800
1,7,10,6,5,4,5,7,0,229300
1,7,3,8,8,8,8,7,0,228400
1,7,4,4,3,3,4,6,0,206200
1,7,0,9,9,9,9,9,0,350700
1,7,5,8,8,8,9,4,0,231000
1,7,10,6,7,5,7,5,0,252900
1,7,4,8,9,8,9,5,0,353900
1,7,3,8,8,8,8,7,0,291700
1,7,2,1,3,1,3,4,0,100000
1,7,1,9,9,9,9,9,0,341600
1,7,0,8,5,7,6,9,0,412500
1,7,7,8,6,6,6,7,0,248600
1,7,8,3,2,2,2,8,0,254900
1,7,7,6,5,5,5,7,0,241500
1,7,4,7,5,6,6,8,0,295200
1,7,5,8,6,6,6,8,0,340400
1,7,5,6,3,4,4,8,0,274700
1,7,6,5,3,3,4,8,0,238600
1,7,6,6,4,4,4,7,0,266400
1,7,5,6,3,3,3,8,0,330200
1,7,7,8,8,8,8,7,0,206800
1,7,4,7,7,6,7,6,0,209200
1,7,5,7,7,6,7,5,0,195800
1,7,5,3,2,2,2,8,0,253500
1,7,5,4,3,3,3,6,0,241800
1,7,4,8,8,8,8,8,0,252500
1,7,5,3,2,2,2,8,0,263900
1,7,7,3,2,2,2,7,0,227000
1,7,7,8,7,7,7,7,0,220900
1,7,5,6,5,4,5,8,0,259300
1,7,7,2,2,1,2,6,0,232500
1,7,7,4,2,2,3,7,0,231600
1,7,6,8,8,7,8,5,0,209400
1,7,5,7,8,6,8,3,0,223200
1,7,4,7,8,7,8,4,0,209900
1,7,6,8,8,8,8,3,0,208200
1,7,5,5,7,4,6,2,0,203800
1,7,7,5,5,4,5,4,0,195700
1,7,5,8,8,8,9,3,0,190500
1,7,8,2,3,2,2,3,0,181000
1,7,8,2,2,1,1,4,0,184900
1,7,7,0,1,0,1,2,0,190800
1,7,1,7,7,6,7,5,0,242200
1,7,2,8,8,7,8,7,0,188300
1,7,10,7,6,5,6,5,0,183500
1,7,10,1,1,0,1,6,0,204200
1,7,9,6,4,3,4,7,0,251900
1,7,9,2,2,1,2,1,0,187500
1,7,10,5,4,3,5,6,0,198200
1,7,10,2,1,1,1,6,0,219000
1,7,10,1,0,0,0,7,0,275000
1,7,8,8,8,6,8,3,0,245400
1,7,9,5,5,3,5,4,0,177500
1,7,9,3,4,2,4,3,0,171600
1,7,10,2,2,1,2,5,0,183300
1,7,10,1,1,0,1,2,0,175000
1,7,8,2,2,3,2,5,0,156700
1,7,8,0,0,1,0,4,0,157500
1,7,7,0,1,0,1,4,0,179800
1,7,7,6,6,5,6,6,0,205500
1,7,6,6,6,6,6,4,0,178900
1,7,7,0,0,0,0,8,0,262500
1,7,8,7,7,7,7,4,0,165000
1,7,9,2,2,2,2,5,0,159700
1,7,0,3,4,2,3,5,0,158300
1,7,7,1,1,1,1,3,0,144800
1,7,8,8,8,8,8,6,0,166300
1,7,7,2,1,1,2,7,0,191000
1,7,7,0,0,0,0,4,0,175000
1,7,0,5,7,3,6,4,0,137500
1,7,4,5,6,2,7,1,0,141700
1,7,5,3,3,2,4,3,0,210900
1,7,9,1,1,1,2,4,0,198300
1,7,5,8,8,8,8,3,0,157400
1,7,10,4,2,2,3,7,0,264700
1,7,7,3,4,2,3,3,0,218400
1,7,8,5,4,3,4,5,0,235100
1,7,6,4,1,1,2,8,0,341800
1,7,4,6,4,4,4,9,0,367300
1,7,6,5,4,3,4,5,0,243500
1,7,6,1,1,1,1,6,0,167900
1,7,4,1,0,0,0,8,0,371200
1,7,7,0,0,0,0,5,0,218900
1,7,8,2,1,1,1,3,0,202700
1,7,8,5,5,3,5,5,0,186200
1,7,8,3,3,2,3,3,0,188900
1,7,8,2,2,1,2,5,0,180000
1,7,2,8,9,8,9,4,0,202700
1,7,4,7,8,6,8,2,0,181700
1,7,2,8,8,8,8,5,0,166800
1,7,8,7,6,5,6,4,0,183700
1,7,2,7,7,7,8,5,0,218000
1,7,7,1,0,1,1,6,0,191500
1,7,7,2,1,1,2,5,0,194700
1,7,2,2,2,1,3,7,0,187200
