"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","target"
2.0,7.0,3.0,6.0,5.0,0.0,3.0,9.0,3.0,0.0,-114.66121108512763
4.0,1.0,2.0,9.0,8.0,9.0,9.0,6.0,5.0,1.0,161.70987227510614
9.0,5.0,5.0,9.0,8.0,4.0,7.0,5.0,8.0,4.0,257.64635480543956
3.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,8.0,6.0,-175.49715090729902
4.0,2.0,1.0,3.0,7.0,9.0,1.0,7.0,2.0,3.0,-151.12974316774867
8.0,0.0,9.0,4.0,1.0,8.0,3.0,4.0,5.0,2.0,126.60624333561292
3.0,0.0,7.0,1.0,3.0,5.0,6.0,9.0,3.0,9.0,13.715830063073824
1.0,2.0,1.0,1.0,1.0,9.0,3.0,7.0,5.0,5.0,-167.63086880082756
4.0,8.0,1.0,1.0,2.0,0.0,9.0,8.0,8.0,6.0,184.19749050111812
7.0,1.0,5.0,9.0,9.0,5.0,3.0,8.0,5.0,7.0,68.58003779589203
6.0,3.0,8.0,5.0,8.0,0.0,7.0,1.0,0.0,8.0,59.01323356546163
9.0,2.0,0.0,1.0,1.0,4.0,5.0,6.0,3.0,8.0,45.57469520791673
8.0,9.0,1.0,0.0,4.0,4.0,7.0,4.0,5.0,2.0,136.5707364515551
3.0,4.0,7.0,9.0,2.0,5.0,2.0,2.0,6.0,0.0,-106.22877063716163
0.0,3.0,4.0,0.0,7.0,0.0,0.0,7.0,4.0,5.0,-446.5637422105157
8.0,1.0,5.0,6.0,0.0,9.0,7.0,3.0,8.0,1.0,174.79267261569586
0.0,9.0,1.0,6.0,2.0,5.0,4.0,3.0,8.0,6.0,-212.20778906649704
6.0,2.0,2.0,6.0,6.0,9.0,0.0,7.0,7.0,9.0,-39.09140458185031
9.0,4.0,8.0,3.0,0.0,6.0,1.0,6.0,1.0,9.0,158.6273168457055
9.0,9.0,3.0,6.0,9.0,3.0,9.0,0.0,2.0,4.0,207.2605464157984
7.0,3.0,9.0,3.0,4.0,1.0,8.0,4.0,9.0,1.0,269.01204905624326
5.0,1.0,9.0,9.0,0.0,0.0,4.0,4.0,2.0,2.0,-1.8914192058101662
4.0,9.0,9.0,4.0,6.0,8.0,6.0,8.0,9.0,7.0,433.02271167277195
8.0,6.0,9.0,6.0,7.0,8.0,1.0,4.0,9.0,8.0,294.09142701056544
1.0,3.0,4.0,8.0,7.0,2.0,7.0,2.0,1.0,8.0,-116.36902504533312
8.0,6.0,7.0,3.0,4.0,9.0,4.0,6.0,3.0,6.0,215.4715020470162
4.0,4.0,6.0,0.0,0.0,6.0,6.0,6.0,5.0,1.0,44.65596202602709
6.0,5.0,6.0,1.0,2.0,8.0,5.0,6.0,2.0,8.0,130.98613346243334
1.0,0.0,1.0,1.0,8.0,2.0,4.0,2.0,7.0,6.0,-268.34887983290025
1.0,1.0,7.0,2.0,1.0,8.0,1.0,5.0,7.0,2.0,-143.39462654472862
7.0,0.0,4.0,7.0,0.0,8.0,2.0,8.0,5.0,7.0,-54.85210471645287
3.0,5.0,6.0,1.0,4.0,0.0,6.0,1.0,3.0,3.0,-91.22456333556339
7.0,5.0,1.0,2.0,1.0,4.0,8.0,3.0,8.0,0.0,77.06743106756034
7.0,7.0,1.0,0.0,9.0,4.0,9.0,6.0,5.0,6.0,142.39369998930076
2.0,5.0,4.0,8.0,8.0,7.0,1.0,3.0,2.0,4.0,-134.47393020694324
1.0,5.0,5.0,1.0,3.0,6.0,5.0,9.0,5.0,7.0,40.88863791411042
8.0,5.0,0.0,3.0,6.0,4.0,3.0,6.0,1.0,5.0,-66.4462490436801
3.0,7.0,1.0,4.0,6.0,5.0,3.0,3.0,8.0,7.0,-70.36986716504623
9.0,5.0,2.0,0.0,1.0,2.0,3.0,6.0,7.0,7.0,118.14021847341006
5.0,3.0,2.0,5.0,6.0,8.0,2.0,9.0,3.0,5.0,-3.4443278821690697
3.0,2.0,8.0,0.0,2.0,8.0,9.0,9.0,1.0,2.0,165.0146934546467
7.0,0.0,0.0,4.0,8.0,9.0,9.0,4.0,7.0,8.0,122.7388475021811
6.0,0.0,8.0,7.0,4.0,6.0,5.0,1.0,8.0,0.0,11.366007378336022
9.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,1.0,5.0,191.57176849489048
6.0,0.0,5.0,7.0,1.0,9.0,5.0,9.0,4.0,2.0,120.74829708598146
9.0,7.0,8.0,4.0,6.0,2.0,7.0,7.0,1.0,9.0,279.1203888523966
1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,5.0,-251.81907488044408
2.0,8.0,8.0,8.0,4.0,4.0,5.0,7.0,7.0,8.0,153.48420043043154
1.0,0.0,7.0,2.0,1.0,7.0,3.0,7.0,1.0,0.0,-293.94803919564185
0.0,6.0,0.0,4.0,5.0,9.0,2.0,5.0,4.0,1.0,-239.72780951450028
6.0,8.0,6.0,4.0,2.0,1.0,7.0,1.0,5.0,8.0,130.10650194443753
5.0,9.0,7.0,8.0,7.0,9.0,8.0,4.0,1.0,2.0,230.89940604186228
8.0,2.0,5.0,4.0,2.0,0.0,4.0,5.0,3.0,4.0,2.1165755997517124
6.0,6.0,9.0,8.0,8.0,7.0,7.0,2.0,7.0,0.0,301.60050575332104
6.0,5.0,2.0,0.0,9.0,4.0,0.0,4.0,5.0,6.0,-175.20035657042084
5.0,6.0,8.0,3.0,4.0,6.0,6.0,0.0,1.0,3.0,56.73479111685852
7.0,2.0,4.0,1.0,6.0,7.0,2.0,8.0,9.0,6.0,87.15812703821051
6.0,6.0,4.0,8.0,3.0,2.0,8.0,3.0,5.0,7.0,143.6427136166495
0.0,6.0,5.0,2.0,4.0,7.0,1.0,2.0,1.0,1.0,-308.4775152634147
3.0,4.0,5.0,5.0,6.0,2.0,6.0,8.0,7.0,2.0,11.794208579023929
4.0,2.0,8.0,3.0,4.0,1.0,7.0,8.0,4.0,6.0,115.75133670539478
1.0,9.0,9.0,7.0,1.0,5.0,1.0,1.0,7.0,3.0,-41.78245810670525
7.0,7.0,1.0,4.0,7.0,9.0,4.0,5.0,5.0,9.0,116.19435916345475
9.0,9.0,5.0,5.0,7.0,4.0,4.0,2.0,2.0,1.0,179.155333240199
4.0,3.0,3.0,0.0,2.0,2.0,7.0,5.0,6.0,2.0,-35.05369858191133
7.0,8.0,4.0,7.0,3.0,5.0,5.0,8.0,6.0,1.0,149.66577370729914
4.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,9.0,-441.53938956696186
0.0,8.0,3.0,1.0,8.0,1.0,7.0,3.0,5.0,1.0,-102.61725437002522
4.0,8.0,4.0,1.0,7.0,1.0,4.0,6.0,8.0,6.0,10.147248510551599
7.0,1.0,1.0,4.0,1.0,8.0,3.0,8.0,1.0,5.0,-36.93552358406183
0.0,0.0,1.0,6.0,1.0,8.0,1.0,7.0,8.0,6.0,-345.1431925974087
5.0,8.0,5.0,8.0,8.0,6.0,1.0,1.0,6.0,7.0,2.1664818636609127
5.0,8.0,4.0,3.0,2.0,1.0,3.0,4.0,7.0,3.0,-23.038164418022717
9.0,8.0,2.0,4.0,3.0,9.0,9.0,8.0,1.0,3.0,350.5954667049858
1.0,9.0,9.0,9.0,3.0,5.0,0.0,4.0,7.0,8.0,71.6971775873948
3.0,1.0,5.0,0.0,9.0,4.0,8.0,4.0,3.0,1.0,-57.802709114262676
4.0,5.0,8.0,7.0,4.0,4.0,0.0,9.0,1.0,0.0,-161.38152810107397
0.0,4.0,2.0,7.0,2.0,4.0,7.0,1.0,7.0,6.0,-168.8655846427738
5.0,0.0,3.0,2.0,1.0,6.0,7.0,3.0,8.0,8.0,-2.7600846408295467
6.0,7.0,5.0,8.0,0.0,2.0,8.0,8.0,4.0,6.0,180.68155102143643
4.0,7.0,0.0,4.0,1.0,9.0,6.0,0.0,6.0,7.0,-70.74894289141366
3.0,9.0,1.0,6.0,2.0,9.0,8.0,8.0,6.0,6.0,163.72663313462294
6.0,1.0,7.0,1.0,8.0,2.0,7.0,1.0,2.0,7.0,25.839608545315137
7.0,1.0,6.0,7.0,9.0,4.0,7.0,1.0,0.0,1.0,-39.97229833022443
0.0,6.0,1.0,6.0,3.0,5.0,6.0,2.0,8.0,7.0,-135.20639577284518
1.0,7.0,6.0,4.0,6.0,0.0,6.0,6.0,0.0,5.0,-131.72633598676114
5.0,7.0,9.0,0.0,4.0,0.0,4.0,1.0,8.0,2.0,85.30457062264497
9.0,7.0,2.0,3.0,1.0,4.0,1.0,1.0,7.0,1.0,8.547318622764756
1.0,6.0,4.0,2.0,8.0,3.0,4.0,1.0,8.0,7.0,-89.198280687557
3.0,7.0,2.0,2.0,4.0,7.0,1.0,3.0,1.0,7.0,-169.00141109967097
1.0,1.0,0.0,9.0,8.0,6.0,0.0,0.0,8.0,6.0,-413.46888960809605
1.0,2.0,9.0,6.0,8.0,6.0,6.0,3.0,1.0,6.0,73.78930101514749
1.0,0.0,3.0,1.0,3.0,1.0,8.0,8.0,5.0,8.0,-149.07469110309688
2.0,8.0,5.0,3.0,2.0,7.0,7.0,9.0,1.0,7.0,78.86735012229774
3.0,7.0,1.0,2.0,9.0,3.0,1.0,6.0,8.0,8.0,-142.7192509621326
3.0,5.0,8.0,1.0,6.0,6.0,4.0,9.0,4.0,7.0,104.22810037390197
5.0,1.0,8.0,2.0,8.0,0.0,9.0,4.0,9.0,6.0,167.72222619667156
9.0,6.0,3.0,8.0,3.0,7.0,8.0,8.0,5.0,7.0,325.2805002895351
5.0,7.0,1.0,2.0,4.0,1.0,9.0,1.0,1.0,7.0,108.52022239140345
9.0,9.0,1.0,7.0,5.0,5.0,5.0,8.0,0.0,0.0,171.50795907888912
8.0,7.0,8.0,2.0,8.0,1.0,4.0,9.0,8.0,6.0,229.7890664524769
4.0,4.0,9.0,4.0,4.0,0.0,2.0,4.0,4.0,7.0,80.12066126719307
2.0,2.0,4.0,2.0,2.0,2.0,4.0,5.0,8.0,6.0,-91.55815690183454
8.0,3.0,5.0,2.0,0.0,8.0,5.0,2.0,6.0,4.0,118.47500885841761
9.0,3.0,9.0,5.0,5.0,6.0,3.0,6.0,4.0,1.0,221.21534239338408
3.0,8.0,7.0,7.0,3.0,0.0,3.0,8.0,6.0,0.0,-5.223482545306489
2.0,6.0,2.0,4.0,5.0,7.0,4.0,4.0,6.0,5.0,-51.680385896417235
6.0,0.0,4.0,5.0,4.0,9.0,6.0,1.0,2.0,8.0,-27.570632118290874
2.0,1.0,8.0,0.0,3.0,6.0,7.0,0.0,3.0,2.0,-78.74553244521167
1.0,9.0,0.0,0.0,7.0,0.0,9.0,4.0,2.0,3.0,-102.99625636755484
2.0,1.0,6.0,2.0,2.0,2.0,9.0,9.0,8.0,2.0,153.03867128199295
0.0,2.0,1.0,8.0,5.0,7.0,7.0,2.0,7.0,2.0,-232.9060910976439
6.0,9.0,9.0,9.0,8.0,1.0,9.0,0.0,5.0,0.0,390.05922236121717
9.0,2.0,8.0,3.0,5.0,4.0,7.0,3.0,6.0,2.0,246.80949045490414
2.0,2.0,3.0,9.0,2.0,2.0,6.0,4.0,1.0,9.0,-96.96231058628769
1.0,4.0,6.0,1.0,2.0,3.0,3.0,0.0,2.0,5.0,-217.12943509811544
4.0,6.0,8.0,8.0,0.0,1.0,9.0,4.0,0.0,7.0,141.0672769079644
6.0,9.0,5.0,1.0,4.0,2.0,7.0,6.0,8.0,3.0,214.56645613130655
8.0,2.0,0.0,1.0,9.0,2.0,6.0,0.0,2.0,1.0,-132.71157790238098
4.0,7.0,2.0,3.0,8.0,2.0,6.0,2.0,9.0,1.0,14.374872361155568
6.0,1.0,3.0,0.0,4.0,2.0,3.0,1.0,6.0,9.0,-87.80369497489346
4.0,3.0,8.0,6.0,3.0,2.0,1.0,4.0,2.0,7.0,-45.95900584988618
7.0,4.0,5.0,5.0,6.0,2.0,3.0,1.0,1.0,6.0,-46.414807366791386
2.0,1.0,0.0,6.0,1.0,8.0,7.0,2.0,9.0,6.0,-133.74559473284958
8.0,3.0,2.0,6.0,4.0,0.0,3.0,5.0,1.0,9.0,-17.15143624928986
7.0,0.0,7.0,4.0,8.0,5.0,0.0,3.0,6.0,1.0,-139.01223570687796
8.0,2.0,6.0,6.0,7.0,6.0,4.0,8.0,0.0,5.0,115.45735198063541
0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,-373.25561371575265
8.0,7.0,7.0,4.0,9.0,2.0,9.0,2.0,9.0,8.0,443.94819404233033
3.0,1.0,2.0,4.0,7.0,7.0,8.0,1.0,9.0,2.0,-33.16938819244048
7.0,1.0,0.0,7.0,6.0,2.0,8.0,6.0,2.0,2.0,-56.9375987239863
4.0,1.0,1.0,0.0,4.0,6.0,7.0,4.0,8.0,0.0,-98.17499453321565
8.0,0.0,3.0,6.0,7.0,6.0,1.0,7.0,6.0,7.0,-0.2765923756996216
1.0,4.0,0.0,5.0,7.0,3.0,3.0,1.0,8.0,9.0,-235.9395988175605
9.0,6.0,2.0,8.0,2.0,1.0,5.0,9.0,7.0,4.0,187.40658154901237
2.0,6.0,1.0,7.0,6.0,4.0,6.0,9.0,0.0,7.0,-57.407847403660455
3.0,5.0,0.0,7.0,0.0,1.0,8.0,1.0,1.0,8.0,-145.19988724052186
6.0,3.0,1.0,2.0,7.0,8.0,4.0,4.0,1.0,4.0,-82.91305562268298
1.0,1.0,4.0,1.0,4.0,8.0,4.0,5.0,2.0,7.0,-144.65707558187464
1.0,6.0,9.0,6.0,2.0,2.0,5.0,6.0,9.0,7.0,136.4231459576763
2.0,3.0,0.0,1.0,2.0,8.0,2.0,2.0,7.0,8.0,-237.29265957978203
7.0,1.0,5.0,3.0,1.0,1.0,6.0,1.0,3.0,3.0,-41.70433699920638
4.0,2.0,3.0,1.0,9.0,5.0,5.0,5.0,5.0,4.0,-37.78887012594464
3.0,5.0,8.0,8.0,3.0,6.0,9.0,4.0,6.0,7.0,244.0526103243798
1.0,5.0,8.0,1.0,8.0,7.0,8.0,1.0,8.0,6.0,96.96891346206849
8.0,5.0,4.0,2.0,0.0,6.0,7.0,9.0,2.0,6.0,182.15429147703475
5.0,4.0,4.0,7.0,3.0,8.0,0.0,1.0,1.0,9.0,-126.87491042409584
9.0,5.0,0.0,5.0,1.0,7.0,7.0,7.0,5.0,7.0,134.3514473309184
2.0,0.0,9.0,2.0,1.0,4.0,5.0,5.0,6.0,0.0,-38.2996830833941
1.0,1.0,0.0,6.0,5.0,3.0,5.0,9.0,1.0,6.0,-264.23528548243934
5.0,6.0,8.0,1.0,1.0,9.0,2.0,4.0,4.0,1.0,93.58730451095013
4.0,9.0,6.0,1.0,4.0,5.0,3.0,1.0,0.0,1.0,-26.363353616450034
7.0,7.0,3.0,0.0,5.0,9.0,5.0,2.0,3.0,3.0,74.64749113079736
2.0,6.0,9.0,2.0,6.0,6.0,3.0,6.0,9.0,3.0,153.6878534505276
3.0,0.0,9.0,6.0,8.0,3.0,6.0,3.0,9.0,8.0,60.505825742401726
4.0,8.0,3.0,2.0,7.0,2.0,2.0,5.0,6.0,1.0,-73.76566344663406
6.0,5.0,1.0,7.0,4.0,6.0,6.0,1.0,1.0,4.0,-94.41538227056198
2.0,9.0,7.0,2.0,4.0,7.0,1.0,7.0,0.0,4.0,-17.975342466812968
8.0,6.0,5.0,4.0,1.0,1.0,3.0,6.0,7.0,6.0,88.65382385017159
9.0,5.0,1.0,0.0,1.0,8.0,1.0,7.0,9.0,5.0,129.34362611525245
0.0,8.0,6.0,9.0,7.0,6.0,6.0,4.0,7.0,8.0,28.263129725194652
5.0,5.0,2.0,8.0,1.0,7.0,5.0,7.0,7.0,9.0,60.53034080762829
5.0,9.0,7.0,8.0,6.0,6.0,6.0,3.0,1.0,5.0,159.29629173065393
3.0,8.0,0.0,9.0,8.0,5.0,7.0,9.0,5.0,1.0,3.282535869034753
4.0,4.0,9.0,6.0,4.0,6.0,8.0,9.0,0.0,6.0,221.74892017790927
3.0,9.0,8.0,7.0,8.0,3.0,1.0,2.0,0.0,1.0,-59.54415141637489
8.0,5.0,3.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,11.15980612016849
3.0,9.0,6.0,7.0,9.0,9.0,3.0,6.0,1.0,0.0,33.54086972046751
5.0,6.0,8.0,4.0,4.0,6.0,8.0,9.0,1.0,8.0,248.8924149524243
7.0,3.0,7.0,6.0,4.0,0.0,9.0,2.0,3.0,4.0,235.21038877530884
0.0,5.0,9.0,9.0,2.0,6.0,5.0,9.0,1.0,9.0,84.37535318903544
5.0,3.0,4.0,8.0,5.0,2.0,4.0,3.0,7.0,4.0,-30.9314774655773
7.0,3.0,8.0,3.0,6.0,9.0,7.0,9.0,6.0,0.0,257.5724232873977
5.0,9.0,6.0,9.0,8.0,3.0,9.0,1.0,4.0,2.0,244.37159406717237
6.0,9.0,2.0,1.0,7.0,7.0,9.0,8.0,4.0,6.0,248.44218665925777
0.0,4.0,7.0,2.0,1.0,0.0,4.0,2.0,9.0,8.0,-185.92395672823608
9.0,5.0,5.0,1.0,1.0,8.0,3.0,8.0,0.0,2.0,146.30864952623358
4.0,7.0,5.0,9.0,2.0,1.0,0.0,0.0,2.0,9.0,-183.19167637497964
8.0,2.0,1.0,7.0,5.0,4.0,8.0,7.0,1.0,2.0,56.32649274332451
4.0,7.0,6.0,5.0,4.0,4.0,2.0,3.0,0.0,2.0,-159.15260376789922
1.0,5.0,5.0,0.0,2.0,1.0,8.0,8.0,3.0,5.0,-31.46890004335738
8.0,0.0,0.0,5.0,8.0,6.0,3.0,5.0,1.0,2.0,-105.441790880861
4.0,0.0,8.0,9.0,7.0,1.0,2.0,7.0,8.0,6.0,-20.74997219082715
3.0,1.0,3.0,2.0,5.0,4.0,2.0,7.0,8.0,2.0,-119.58734676554282
4.0,1.0,9.0,8.0,8.0,0.0,5.0,1.0,2.0,8.0,-0.5745153236353389
9.0,7.0,3.0,6.0,9.0,3.0,5.0,8.0,8.0,7.0,300.6813116793948
6.0,1.0,1.0,9.0,1.0,4.0,0.0,9.0,1.0,8.0,-220.37840155262586
9.0,8.0,4.0,7.0,1.0,3.0,3.0,5.0,3.0,8.0,147.06925165931736
8.0,8.0,7.0,4.0,5.0,2.0,9.0,7.0,9.0,5.0,448.650326069122
5.0,4.0,7.0,4.0,8.0,3.0,0.0,4.0,8.0,7.0,-18.165207437333283
6.0,1.0,7.0,6.0,6.0,3.0,7.0,8.0,5.0,0.0,97.8450740548403
6.0,2.0,1.0,6.0,7.0,9.0,4.0,1.0,1.0,3.0,-102.43050898587056
8.0,6.0,9.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,153.72924277477154
8.0,4.0,1.0,7.0,1.0,9.0,1.0,2.0,5.0,5.0,-27.035399803704994
8.0,8.0,0.0,5.0,8.0,5.0,5.0,1.0,1.0,9.0,-11.299567103895493
2.0,9.0,7.0,6.0,1.0,2.0,5.0,0.0,3.0,7.0,21.347379148217172
6.0,0.0,4.0,1.0,7.0,7.0,0.0,7.0,1.0,2.0,-228.13197408458123
1.0,3.0,1.0,1.0,6.0,6.0,1.0,1.0,4.0,4.0,-266.4719438777652
6.0,6.0,0.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,-41.66601611870388
4.0,7.0,5.0,8.0,8.0,7.0,5.0,0.0,8.0,7.0,49.50039580257095
8.0,1.0,5.0,6.0,3.0,6.0,7.0,7.0,1.0,2.0,105.21849850707021
4.0,2.0,3.0,3.0,4.0,2.0,9.0,4.0,8.0,5.0,64.79659962984026
5.0,8.0,0.0,1.0,9.0,5.0,7.0,6.0,6.0,3.0,22.04928499836359
1.0,5.0,8.0,3.0,1.0,1.0,5.0,4.0,0.0,1.0,-134.21681046561702
2.0,7.0,8.0,5.0,3.0,8.0,4.0,6.0,7.0,0.0,97.44865557340913
0.0,7.0,0.0,6.0,2.0,3.0,7.0,7.0,7.0,8.0,-182.35626495499
4.0,7.0,1.0,4.0,1.0,6.0,6.0,6.0,8.0,9.0,49.23643244405344
9.0,4.0,6.0,8.0,10.0,7.0,9.0,7.0,8.0,5.0,462.99748408899006
5.0,8.0,6.0,8.0,6.0,6.0,9.0,6.0,0.0,7.0,205.5021765615263
0.0,1.0,7.0,7.0,5.0,3.0,6.0,8.0,1.0,5.0,-159.1085339056669
6.0,6.0,4.0,9.0,1.0,5.0,0.0,1.0,3.0,5.0,-150.4276491344622
4.0,1.0,0.0,2.0,4.0,4.0,1.0,1.0,7.0,6.0,-282.9424942206304
0.0,2.0,4.0,9.0,1.0,3.0,8.0,0.0,1.0,8.0,-186.38302303455754
6.0,7.0,4.0,1.0,5.0,3.0,1.0,3.0,1.0,6.0,-61.43867822121396
8.0,4.0,7.0,7.0,2.0,6.0,4.0,1.0,8.0,8.0,166.56722304356646
8.0,5.0,5.0,8.0,3.0,5.0,2.0,1.0,5.0,4.0,25.29214813710394
7.0,7.0,8.0,7.0,9.0,3.0,0.0,1.0,8.0,7.0,-92.90312224482774
2.0,1.0,5.0,7.0,7.0,2.0,5.0,0.0,3.0,3.0,-185.9102277948643
1.0,8.0,6.0,8.0,2.0,8.0,8.0,2.0,2.0,4.0,59.972277547312075
1.0,8.0,7.0,3.0,5.0,0.0,2.0,8.0,7.0,3.0,-43.76341701708998
4.0,3.0,7.0,7.0,8.0,8.0,6.0,9.0,6.0,3.0,145.25164081816106
2.0,7.0,3.0,8.0,6.0,9.0,8.0,0.0,3.0,2.0,-49.30073478702313
7.0,5.0,3.0,5.0,8.0,5.0,7.0,2.0,2.0,4.0,54.745055090850556
2.0,5.0,5.0,5.0,2.0,8.0,2.0,4.0,9.0,9.0,-8.177885677426133
7.0,7.0,2.0,7.0,2.0,2.0,1.0,6.0,7.0,6.0,-42.1222914943764
0.0,3.0,8.0,2.0,6.0,4.0,3.0,1.0,4.0,8.0,-169.67015117716036
9.0,0.0,1.0,3.0,6.0,9.0,7.0,8.0,9.0,6.0,203.86036761245373
5.0,8.0,3.0,3.0,4.0,6.0,7.0,9.0,8.0,1.0,172.09047020581846
8.0,7.0,5.0,3.0,0.0,8.0,3.0,2.0,8.0,8.0,175.38926245015358
0.0,6.0,7.0,8.0,7.0,8.0,2.0,6.0,5.0,3.0,-117.92637878416465
3.0,1.0,2.0,7.0,9.0,1.0,7.0,6.0,3.0,5.0,-115.57978756245512
4.0,9.0,1.0,4.0,5.0,2.0,9.0,8.0,1.0,6.0,165.39921564893496
0.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,9.0,-211.7910085162991
4.0,4.0,5.0,5.0,1.0,6.0,9.0,1.0,2.0,7.0,78.88983721692361
8.0,8.0,1.0,7.0,1.0,6.0,1.0,7.0,4.0,2.0,15.301994359431887
5.0,7.0,2.0,4.0,6.0,0.0,7.0,9.0,8.0,6.0,71.02983470447833
6.0,3.0,0.0,2.0,4.0,6.0,1.0,4.0,5.0,5.0,-163.3439338195074
9.0,0.0,5.0,6.0,7.0,8.0,3.0,4.0,7.0,0.0,166.2309951663703
1.0,1.0,9.0,1.0,0.0,0.0,1.0,5.0,7.0,2.0,-132.00063381757542
5.0,8.0,4.0,2.0,1.0,0.0,0.0,9.0,0.0,5.0,-197.57268376552216
1.0,1.0,6.0,5.0,2.0,6.0,7.0,3.0,5.0,5.0,-86.5516482539393
8.0,1.0,2.0,9.0,0.0,3.0,4.0,9.0,8.0,3.0,47.212127600253055
