"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","target"
0.0,7.0,8.0,7.0,6.0,6.0,7.0,4.0,5.0,7.0,15.928508836389573
8.0,3.0,6.0,0.0,2.0,5.0,9.0,6.0,3.0,1.0,8.75398252512918
0.0,7.0,0.0,8.0,8.0,7.0,5.0,2.0,9.0,9.0,19.243205503773588
5.0,5.0,9.0,2.0,0.0,3.0,8.0,0.0,8.0,5.0,15.807614269122329
8.0,8.0,8.0,2.0,2.0,2.0,4.0,0.0,4.0,1.0,13.057057556155929
8.0,7.0,9.0,3.0,2.0,8.0,8.0,8.0,7.0,8.0,18.554621091121543
5.0,4.0,1.0,9.0,8.0,9.0,1.0,5.0,10.0,7.0,23.271548743553524
6.0,5.0,1.0,9.0,4.0,7.0,0.0,6.0,5.0,8.0,23.949091356071563
8.0,5.0,0.0,2.0,0.0,0.0,8.0,1.0,7.0,9.0,17.081898401233765
9.0,0.0,3.0,2.0,2.0,0.0,1.0,8.0,8.0,6.0,5.9433018325126
4.0,9.0,2.0,3.0,7.0,0.0,3.0,4.0,4.0,1.0,18.76218374219082
1.0,4.0,3.0,2.0,9.0,4.0,9.0,7.0,4.0,8.0,10.313343408449231
3.0,4.0,4.0,5.0,2.0,2.0,9.0,6.0,8.0,4.0,10.899919559350755
9.0,7.0,7.0,4.0,0.0,5.0,9.0,2.0,6.0,5.0,15.138000041851358
4.0,7.0,7.0,6.0,5.0,2.0,8.0,0.0,9.0,4.0,19.58274811713368
6.0,1.0,0.0,0.0,4.0,8.0,4.0,8.0,2.0,4.0,10.60836376109643
0.0,1.0,8.0,5.0,6.0,3.0,2.0,3.0,1.0,7.0,13.42221446071379
4.0,2.0,3.0,7.0,2.0,4.0,0.0,9.0,1.0,1.0,11.670926963933903
9.0,3.0,6.0,5.0,5.0,6.0,2.0,6.0,9.0,6.0,16.76125603632378
4.0,4.0,0.0,3.0,9.0,8.0,1.0,5.0,0.0,2.0,18.579579307770402
4.0,7.0,9.0,5.0,10.0,7.0,2.0,6.0,0.0,0.0,23.777397515644235
0.0,2.0,9.0,9.0,7.0,9.0,5.0,9.0,9.0,7.0,17.893565153719308
9.0,1.0,6.0,0.0,1.0,4.0,9.0,6.0,1.0,6.0,6.000362882453514
0.0,0.0,9.0,6.0,3.0,9.0,0.0,6.0,3.0,7.0,13.278485670347631
4.0,1.0,5.0,0.0,0.0,2.0,8.0,0.0,0.0,3.0,3.059880703753572
2.0,3.0,10.0,6.0,9.0,0.0,3.0,2.0,1.0,4.0,17.995973183614062
5.0,7.0,3.0,8.0,7.0,8.0,8.0,1.0,8.0,0.0,22.842493345775843
3.0,6.0,3.0,5.0,1.0,6.0,5.0,5.0,5.0,7.0,14.134689873691954
3.0,6.0,6.0,8.0,7.0,2.0,1.0,0.0,4.0,5.0,19.559004581411962
1.0,6.0,9.0,5.0,8.0,1.0,3.0,2.0,2.0,0.0,17.26207577054214
8.0,4.0,5.0,8.0,2.0,0.0,2.0,2.0,2.0,9.0,18.465780381860366
3.0,5.0,6.0,5.0,3.0,7.0,6.0,9.0,2.0,1.0,13.960304545998184
0.0,6.0,7.0,9.0,6.0,9.0,4.0,7.0,9.0,2.0,15.153405071557156
9.0,4.0,5.0,7.0,6.0,4.0,2.0,1.0,8.0,8.0,19.597375929149276
8.0,5.0,6.0,1.0,0.0,6.0,9.0,8.0,0.0,1.0,12.722529277658973
10.0,0.0,0.0,0.0,7.0,0.0,9.0,6.0,5.0,0.0,9.19693809686005
2.0,8.0,5.0,2.0,3.0,1.0,7.0,4.0,9.0,1.0,12.680898302125366
9.0,4.0,3.0,4.0,7.0,6.0,3.0,8.0,8.0,8.0,18.27246641449054
1.0,8.0,7.0,4.0,7.0,4.0,2.0,9.0,7.0,3.0,14.533371271752822
7.0,0.0,0.0,6.0,3.0,2.0,3.0,7.0,1.0,1.0,13.97272685797732
8.0,4.0,5.0,1.0,3.0,7.0,3.0,7.0,4.0,0.0,11.80090208421011
5.0,9.0,6.0,7.0,6.0,8.0,2.0,1.0,5.0,5.0,21.27513248118003
3.0,2.0,2.0,0.0,4.0,4.0,0.0,8.0,6.0,5.0,5.843349264090442
7.0,1.0,1.0,8.0,1.0,1.0,0.0,5.0,0.0,8.0,14.766436809883384
3.0,2.0,8.0,2.0,1.0,0.0,3.0,6.0,7.0,4.0,8.211702022375329
0.0,2.0,1.0,1.0,4.0,7.0,7.0,1.0,3.0,8.0,6.254771341384852
9.0,2.0,4.0,1.0,7.0,1.0,6.0,7.0,8.0,9.0,9.912128101205779
7.0,8.0,3.0,9.0,5.0,10.0,6.0,0.0,7.0,4.0,21.329070433941222
3.0,0.0,2.0,8.0,0.0,9.0,2.0,1.0,8.0,0.0,10.588344964878827
7.0,6.0,8.0,3.0,7.0,4.0,7.0,4.0,3.0,0.0,20.439076677922955
1.0,9.0,2.0,4.0,8.0,5.0,0.0,4.0,6.0,6.0,14.384505713795946
9.0,7.0,4.0,1.0,8.0,9.0,0.0,3.0,2.0,6.0,14.885318202719962
3.0,2.0,4.0,6.0,3.0,4.0,3.0,8.0,4.0,8.0,11.119547002713
2.0,2.0,2.0,0.0,1.0,7.0,5.0,0.0,7.0,0.0,4.502945988193234
