"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","target"
-0.88,0.08,3.67,0.23,"JvIJHEb2Wv",-0.57,2.06,-0.64,0.0,"USjMJTNFvw",-4.11,0.97,-0.48,0.11,-2.88,2.0,4.31,-1.03,"1TC6FnxUsu",-0.09,0.21,-0.64,0.32,0.98,-2.39,-0.81,"NClBt8LUfr",-0.7,2.87,-2.77,0.07,"ttq1FXh0TB",13
0.73,-2.4,-0.88,1.39,1.13,1.45,-1.38,-1.7,1.83,-1.32,1.67,6.87,-1.28,0.3,-1.38,"eppw2SQQYE",-2.79,-0.1,1.0,0.3,-2.19,-4.89,"RAc2nAQ25o",-0.55,0.57,0.6,-1.22,-1.5,-14.99,-1.2,-0.3,0.26,1
0.9,5.39,3.02,13.81,-4.88,-1.07,2.08,5.77,-0.44,1.67,1.54,2.13,-1.73,-1.29,3.1,3.57,0.22,0.24,0.02,-1.38,-2.48,0.16,-1.89,-3.97,-1.34,-0.44,-0.54,-1.24,1.13,0.19,-1.29,-2.59,2
-0.41,0.47,-2.97,6.62,-1.81,2.88,-0.13,-0.11,1.29,5.01,1.97,-1.56,"xeTTBby434",-0.94,-1.57,1.79,2.66,-1.31,-0.91,0.03,3.46,-5.65,-1.24,-1.09,0.69,0.88,0.22,-3.57,6.83,0.13,0.08,3.14,18
"wQdPydoVFG",2.0,2.06,3.81,-1.06,-1.63,"4PQPIyyvoQ",3.91,-0.39,-1.19,-3.02,2.18,-1.16,0.49,2.06,2.61,-0.31,-0.31,-1.01,-0.98,-3.83,-0.97,1.45,-0.25,0.33,-1.47,-1.43,3.07,-2.54,0.89,1.44,-1.58,9
-0.61,-2.34,0.26,1.34,1.72,0.32,-0.86,-2.55,0.0,3.33,-2.14,1.18,0.22,0.31,-0.27,-2.28,0.26,-0.7,0.2,0.4,-1.62,1.04,1.28,2.56,"ffLztVDYDP",-0.35,"Obx1sIZf3F",1.15,2.87,0.21,-0.08,2.66,10
1.33,4.53,-0.81,-7.56,0.5,-2.06,"u4X3V57Tz3",4.09,3.85,1.03,-0.54,-0.54,0.97,0.41,-3.56,-4.13,-2.47,-0.61,-1.2,-1.09,2.8,-0.67,-0.15,-0.41,-0.68,1.37,1.01,4.16,-3.73,0.2,1.04,0.22,17
1.94,1.17,-3.29,-6.08,-3.09,-0.48,0.33,-2.3,1.92,-2.25,0.22,-3.48,0.06,-0.73,1.04,0.43,0.52,-0.39,-0.61,0.58,1.41,-0.3,-2.99,"wdSO8KY2J6",2.13,0.74,-1.46,3.23,2.06,0.43,0.21,-0.55,26
-0.2,0.01,-4.07,-0.96,2.38,1.43,-0.09,-0.78,2.61,1.1,0.06,-1.71,-1.31,0.71,-3.59,0.19,2.87,1.51,-1.13,1.9,-1.07,-2.63,0.7,0.34,-3.94,0.73,0.47,3.54,-0.41,0.16,0.74,-3.12,24
-0.55,4.78,-0.36,0.32,3.71,0.19,-1.28,0.83,2.66,"grzhTeAD3b",0.67,-4.67,0.01,"xVFWKtkliT",2.42,0.88,-0.13,-0.43,0.27,0.83,1.09,-1.67,-0.44,"4SLdfPjTC5",-3.96,0.47,1.59,1.36,3.84,-1.46,1.65,-0.33,18
0.48,-0.18,4.69,3.42,-1.01,0.7,0.93,0.4,-3.61,3.88,-1.26,2.2,1.27,-0.07,1.41,-0.91,-2.54,0.19,-1.51,-1.1,"jTKJyNsflz",-0.11,"Z922kWHo2p",0.61,-2.32,-0.35,2.04,0.5,"D474qElWE2",-0.68,-0.75,2.92,25
-0.02,-1.17,-0.72,-7.15,0.41,1.4,-0.35,-0.6,0.65,"SzQhBNYhca",-0.58,-3.9,0.3,0.12,0.9,-3.55,-2.67,0.63,0.86,0.45,-0.05,-0.63,0.26,-1.99,2.34,0.27,-0.47,-0.53,-3.98,-0.54,-0.13,-2.74,5
"MgQR0tw8Ub",2.83,-1.15,4.86,4.78,0.2,0.95,1.41,-0.1,5.16,-0.82,-0.42,1.72,-0.03,"3RnPJkuIPY",3.74,1.67,0.6,0.06,0.5,-0.33,3.11,0.63,-1.49,-1.03,"k690whGFD4",-0.09,-4.36,6.3,-1.52,0.37,3.56,19
-0.86,-0.02,0.38,0.19,-1.12,-0.48,0.26,2.48,0.06,2.79,3.55,-0.86,1.15,0.62,-3.14,-2.17,-6.64,-0.7,"O8eCCpz3MO",0.49,1.38,0.68,-0.94,"lEA89Fc51J",-1.14,"AzEMpPagEj",2.26,-3.8,-4.06,-0.08,0.04,-0.61,29
-0.22,0.09,2.05,-13.78,"uhD8N8gxeT",-0.78,1.44,0.62,3.42,-0.15,1.59,-2.67,0.43,0.29,-2.21,0.8,-1.5,-0.4,0.04,-1.39,1.28,-2.4,-0.87,0.0,1.7,"zydmY0qmXG",-0.22,5.23,-5.44,-1.26,-1.27,0.44,1
-0.33,0.35,-0.57,-1.68,-1.49,0.55,"cbkC1BSUSj",-1.0,0.92,-1.37,1.8,0.15,"bHmRxn4FqB","GGUM7HZFKd",0.36,2.36,-0.51,"LsDYxay11W",-0.59,0.56,0.01,-4.18,1.09,-1.61,-2.81,0.17,0.59,2.06,0.43,-0.82,-0.97,1.89,31
"qC9ALvPoDw",6.93,-3.47,5.86,1.25,1.76,-0.94,-1.45,-0.06,-2.28,"4cPPFEY1Ki",-0.16,1.04,0.57,2.99,1.58,2.62,-0.67,-1.32,-0.22,1.26,-3.77,0.51,-1.1,2.23,-1.07,1.08,-5.29,1.32,1.29,-0.43,3.5,8
0.75,-0.68,2.0,-2.39,3.0,1.32,-0.09,0.49,1.19,-0.54,1.73,2.58,-1.54,0.01,-1.72,0.35,-0.15,-0.38,0.37,0.05,-0.09,0.93,1.03,-0.53,-1.77,0.01,0.71,-2.13,-2.25,1.4,1.16,3.25,1
-0.71,1.16,-0.31,13.57,"c2uNEQAIkq",0.42,-1.11,"Dewyumr1FU",-3.11,1.36,-4.44,1.88,-0.65,-0.32,3.94,5.33,3.28,-0.68,-0.78,0.92,0.89,-6.83,-0.57,-0.29,-2.75,0.95,0.75,4.76,11.54,-0.21,-0.69,-2.32,5
-0.93,-5.2,4.31,-13.78,1.98,-1.56,1.85,-4.29,-0.5,1.12,0.58,-3.12,1.25,-0.94,4.44,4.38,-1.9,-0.08,1.26,0.67,2.74,"pGCty19IfJ",0.02,1.11,2.74,0.68,-0.03,2.17,1.2,0.07,-0.38,3.72,22
-0.85,0.33,2.46,"mGl8kGM2Gm",0.46,-0.03,1.57,2.3,2.8,0.94,3.93,-3.47,0.14,-0.41,-3.13,-1.52,-3.3,0.9,-1.6,0.68,-0.81,-0.62,1.63,1.0,0.54,0.73,1.0,3.08,-7.84,"xQOkPto4WE",-0.3,-0.69,6
1.31,-3.86,2.48,-10.01,5.36,-0.34,0.56,-3.0,1.86,"x7uceblsbl",0.55,1.13,-0.96,-0.45,2.59,-8.29,-1.37,1.22,-0.1,-0.46,-0.3,5.3,-0.54,-2.2,2.31,0.23,1.77,2.8,-8.59,1.45,-0.49,1.12,0
0.12,-5.51,-2.83,-3.12,0.88,0.5,0.34,5.05,3.15,-4.32,-1.89,-0.69,2.06,-0.27,-1.64,2.02,-0.37,0.08,1.3,0.54,2.38,-1.11,-1.64,-0.78,0.99,-0.16,-2.45,-2.21,3.68,-2.15,"otKK2EbXTS",-2.3,17
-0.13,-0.54,-3.35,-1.11,2.05,-1.52,0.3,3.42,1.26,0.1,2.85,-0.73,0.03,-0.66,-2.22,2.41,-2.71,-2.09,-1.24,-1.2,-1.47,-1.26,0.41,-0.77,-1.3,0.15,-1.26,2.17,-5.03,0.6,-0.67,-2.4,13
1.56,-1.45,0.77,-3.89,-0.64,-0.7,-1.6,-2.2,-2.22,-0.43,-1.07,-0.59,1.59,-0.7,1.43,4.42,0.78,0.57,-0.31,-0.19,3.66,-2.85,-0.84,1.8,0.28,-0.12,0.39,2.12,1.36,0.76,-0.26,-2.7,18
-0.66,1.31,2.98,-8.94,3.44,"rVHMsE21wf",0.89,3.71,"E7moSUYrE9",-2.52,"RqeJHtvde5",-0.32,0.87,0.96,-2.68,-0.27,2.93,0.22,"jRekgeMwFs",-1.06,1.86,1.16,0.07,-0.78,-0.9,-0.98,-1.11,-0.07,1.93,1.4,0.22,4.55,18
-1.74,4.17,-5.29,-5.84,3.72,-0.32,"h9ZmbCOIHq",0.53,-4.81,-6.1,1.05,1.98,-0.45,0.84,-4.74,-8.78,0.3,-0.61,0.5,0.6,4.78,3.85,-0.7,0.68,-0.93,0.3,-0.22,3.37,-0.8,0.33,0.86,1.56,17
0.72,0.77,-2.37,6.28,-2.42,"4fk7MCMxP0",0.45,3.19,-0.83,-1.7,0.71,2.75,"aREhAb6iM9",-0.39,-1.0,-0.36,-2.85,0.26,-0.04,-0.82,-0.81,-1.78,-0.73,-0.35,-3.33,-0.96,-0.28,0.41,-0.07,0.55,0.36,-0.27,9
-0.99,-2.71,1.24,3.28,"wvLFXKEAz4",-0.37,-1.57,0.41,-1.52,0.09,-0.91,-3.09,0.6,2.82,0.34,-0.24,1.47,0.15,-0.42,-1.25,1.36,1.28,-0.02,1.24,-1.79,-1.22,-1.11,-3.99,9.92,-1.27,-0.7,-1.59,22
-0.72,0.22,-3.42,8.54,2.4,0.18,"UhHHC7C43y",0.12,1.8,-1.07,4.29,1.13,0.47,-1.09,1.27,2.8,-0.5,-1.55,-0.54,1.05,-5.04,-3.8,0.12,-0.46,-3.52,-0.66,0.21,-1.79,-8.62,1.28,-0.06,-4.25,21
-1.66,1.74,-1.93,7.77,-3.65,-1.54,0.25,4.1,1.38,-0.07,3.71,1.75,-1.07,2.08,1.89,0.49,2.23,-0.28,1.05,0.87,4.31,-3.21,-0.59,0.06,-2.66,-1.77,0.18,1.18,5.63,0.22,-1.9,-0.96,31
-2.51,1.74,-2.45,2.09,"et03VmLRqJ",0.56,0.03,-1.1,4.42,2.48,1.32,0.76,0.02,1.63,1.88,-2.24,1.09,0.77,-0.31,2.08,"kFFUoGEvNb",-2.34,-1.4,0.44,1.44,-0.52,0.55,1.83,-8.82,1.64,0.17,-2.03,19
0.54,-4.13,-1.19,3.04,-2.55,0.66,-0.82,1.98,-0.34,-2.52,3.53,5.05,-0.65,1.52,"jyhAyjoU4i",0.68,1.53,-0.29,-0.1,-0.95,"DGkhmIrXBk",-0.03,0.24,0.5,1.18,0.4,0.83,-3.08,-1.36,-0.84,-0.94,-0.7,17
-0.94,-3.77,1.02,3.44,3.15,1.77,0.23,2.86,1.03,-2.39,-1.44,1.75,0.46,1.14,3.68,1.95,-1.05,-0.97,0.19,-0.22,-0.9,1.23,1.23,1.24,-1.37,1.13,0.66,-5.32,5.56,0.14,-2.06,3.23,5
-0.68,2.94,3.7,-1.18,-1.42,-0.61,-1.33,-1.2,5.06,4.47,-0.61,1.69,-1.15,-0.38,0.77,-0.83,0.95,-1.52,-1.42,0.0,1.67,1.21,-0.64,0.15,2.0,0.99,"oNqRcApB5h",-2.11,-2.11,0.74,-0.17,2.6,24
0.18,5.99,0.43,3.44,-1.95,0.4,-1.14,"pEy0YQbIMR",-1.95,3.68,1.28,-0.36,-0.19,0.25,0.0,-1.9,-4.18,-0.46,-0.15,0.09,-1.77,0.95,-1.22,0.5,-0.39,-1.55,"7ZXxdoHd5x",0.89,-4.41,0.72,-0.39,0.48,30
-1.04,-4.57,1.23,6.7,-4.32,0.45,0.76,4.82,"tsoiIMfdJE",-3.76,"nvPP8JEA65",4.15,-1.29,-0.27,2.83,0.87,1.35,0.9,0.86,1.07,1.65,1.16,-2.01,-1.36,-4.28,0.21,0.42,-1.89,16.27,-0.46,0.24,"n75KcFQ4bu",12
0.94,-0.78,-4.22,5.1,0.55,1.86,0.08,-1.05,0.94,5.29,0.14,-3.88,1.16,1.83,-1.83,-4.3,-2.02,1.46,0.82,"X8HEJyvvr3",1.17,0.94,0.05,0.36,-1.54,0.22,0.56,-4.05,3.05,-0.14,-1.21,-2.83,29
1.22,0.52,2.49,-3.66,-2.71,0.14,-0.7,0.3,0.83,0.91,-0.61,2.56,-0.8,0.25,-2.06,1.7,-2.49,-1.28,0.28,"RaMP0acKJm",1.96,0.13,-0.06,1.31,2.17,-0.14,0.05,-0.55,-4.78,-0.32,0.58,0.35,21
-1.05,-2.33,-2.0,-0.79,1.02,0.7,0.37,-5.48,-1.29,-1.39,-1.42,-4.52,0.5,-0.05,-0.96,0.86,5.21,-0.49,1.18,-1.25,-2.6,-2.37,1.59,-2.02,-1.71,0.16,1.95,0.47,6.27,0.56,-0.56,-0.49,10
0.1,-1.55,-0.99,4.81,"17cSRRaSLE",1.49,2.03,2.41,-0.17,-0.44,-2.43,-0.75,-0.77,-1.7,3.87,0.9,0.85,0.2,0.28,-1.46,0.22,-4.29,0.97,0.94,4.37,0.09,0.02,2.23,5.57,0.28,1.19,0.96,2
-1.09,-0.87,2.13,0.64,-1.72,-0.88,-0.19,-2.42,-0.6,5.31,5.9,2.05,-1.06,0.51,-1.08,1.08,"udE0hJCuEt",-0.23,-2.04,0.41,2.62,0.32,0.76,-0.64,1.83,-0.02,-0.9,2.26,-5.37,-0.98,-1.46,-1.26,31
0.07,-0.29,5.14,1.74,6.68,-1.25,-0.68,-0.54,2.43,2.59,2.31,5.86,1.03,0.37,3.63,-5.23,4.35,0.1,0.35,0.56,0.81,0.14,-0.55,-1.1,4.16,1.3,-0.33,-1.27,-13.75,-0.12,0.86,-0.33,0
-0.41,0.13,0.79,-9.09,5.74,"tmQ1gyayPk",0.1,1.24,-1.82,-4.38,3.4,-4.69,-0.06,0.06,-3.67,-1.25,0.72,1.32,0.19,-1.52,-0.93,2.34,-0.36,0.44,-0.15,-1.28,-1.45,-2.65,1.79,1.46,2.11,3.74,20
-0.29,2.65,-0.7,3.03,0.6,0.38,-0.91,-1.52,"6SnSZNDY1G",0.35,1.31,-0.06,-1.77,-1.55,2.09,0.36,0.01,-1.55,-0.08,0.03,-1.91,-0.73,-0.23,-0.21,0.06,1.62,-0.78,0.78,-5.06,-0.09,1.53,-2.32,29
0.29,-2.34,-0.71,-4.4,-1.05,0.3,-0.52,-2.16,-0.39,0.62,"XrLegxeZ1g",-2.61,0.51,-0.27,-2.48,-1.05,0.12,0.51,0.12,-0.17,"wJht4Ruoow",0.73,1.77,0.59,-1.9,-0.3,-0.74,3.0,2.2,-0.17,-1.02,-1.56,19
0.03,-3.56,-1.41,"3khQ8CV3AH","HjMZYGXQ2x",1.31,-0.77,0.54,1.14,-0.94,"gCY7d65NpX",-1.28,1.76,1.05,-1.58,-2.5,0.49,1.82,0.34,-1.02,-1.83,0.01,-1.65,0.22,1.99,1.42,-1.05,-0.74,0.08,-0.6,-0.79,0.46,7
0.68,-2.85,-0.5,0.41,3.29,-0.18,1.25,-0.19,-1.61,0.07,-0.31,4.61,-0.82,-0.18,0.91,-1.86,-4.9,-0.42,-0.24,-0.53,3.02,3.22,0.2,1.13,0.41,0.32,-2.68,-3.58,-6.03,0.52,-0.75,-1.33,1
1.33,2.56,-3.34,3.89,-2.26,"ogRzeh7EDx",0.7,-2.87,3.29,0.8,-2.34,1.61,0.6,-2.25,2.83,2.2,-0.73,-1.57,0.17,0.31,1.89,-3.26,-0.81,-0.51,0.45,2.46,-0.12,-2.75,0.54,1.18,-1.54,0.86,12
-2.69,1.81,0.62,4.34,0.54,-0.21,-1.48,1.24,"u9OF08XVbO",1.03,-2.17,0.6,1.28,-1.41,-4.29,2.41,-0.5,-0.91,0.83,0.57,-4.19,-0.14,1.57,-0.68,-0.05,0.54,0.85,-3.88,0.58,-0.15,"xlea2KSrOV",3.22,0
"1UfEvjXvZo",6.85,0.74,-7.77,2.58,0.2,-0.52,2.59,3.78,-1.77,3.1,1.86,0.56,-0.99,-0.66,-0.43,2.4,0.55,"AVMyajYpFh",-0.69,8.58,-0.2,-0.8,1.27,-1.31,1.24,-2.02,1.06,-3.1,1.37,-0.39,"5mwWf9buHf",21
0.61,-0.51,-2.48,1.5,-0.9,-0.93,-1.17,-0.13,0.33,2.5,-3.09,0.63,-1.83,-0.77,-0.23,"4lEteNJjcW",2.11,-1.67,0.74,0.39,1.47,2.18,-1.47,2.3,6.47,0.18,-0.07,-0.05,0.89,-1.24,-0.93,-0.67,0
-1.3,4.37,2.24,-8.62,-0.27,0.31,0.01,-2.36,"wrYop0R69P",-2.66,2.45,1.13,-1.14,0.38,3.44,"4cRdVk4549",1.99,-0.1,-0.88,-0.68,2.54,0.25,0.92,1.42,-2.42,1.73,-0.26,4.76,-2.01,0.95,0.01,2.46,18
-0.6,-0.68,-1.82,13.94,-1.76,-1.26,0.51,0.77,-1.82,2.58,1.04,1.04,1.96,-0.02,-2.72,1.86,0.34,1.07,-1.48,0.14,-2.33,-0.84,-0.35,-1.14,-7.0,-0.0,-0.93,-4.25,6.23,0.78,-0.37,-1.84,1
1.57,-1.66,-0.45,2.71,-2.34,-0.19,-0.03,"L4pNKlzdRi",0.49,0.35,0.68,-0.06,-0.6,-0.24,-1.35,3.36,2.37,-1.06,-0.7,-1.04,1.83,1.12,2.49,0.24,-3.65,1.33,-1.68,-2.49,6.14,-1.21,0.14,-2.62,28
-0.4,-0.74,1.08,6.54,0.58,-0.81,-0.18,1.39,0.89,2.52,1.99,1.63,0.26,-0.59,"IqPZjIFZtD",-2.68,6.02,"X9g1Mpxzdl",-0.86,1.04,-2.42,0.05,-0.17,-0.68,-3.53,-0.22,-0.63,4.49,2.25,-0.39,0.18,-0.79,19
"HHMiJsxu6b",2.85,0.36,-3.25,2.02,-0.09,-1.13,2.46,0.97,-4.69,-1.04,-3.31,0.77,-0.5,2.61,3.0,2.04,0.04,-0.16,0.3,-2.49,-1.92,-0.9,0.96,-2.16,-0.3,1.5,2.23,5.18,1.09,0.5,1.43,18
0.09,-1.92,-0.6,-3.68,-5.2,0.78,-0.19,-3.33,2.85,-0.43,3.9,-5.62,"ZcCErXhM9G",-1.24,-2.28,-3.98,-0.62,0.38,-1.93,"59fwuYECHj",-0.02,0.12,-0.23,0.07,-2.18,2.26,0.82,"vIIhiBOodK",2.55,1.18,1.08,"Uvd4eW0qBe",28
-0.94,0.16,-0.65,-5.35,1.44,-0.03,-1.61,-1.68,-0.87,-0.72,-0.42,-2.62,0.73,0.88,-1.13,-1.81,-1.42,-0.54,0.3,1.05,-3.45,-1.33,"eLoR2gGhjn",0.01,"aT3FlT6iZX",0.45,-0.9,3.44,-2.6,-0.6,-1.4,2.02,14
-0.16,-1.02,-0.1,-3.52,-3.76,"9j1c9lftWk",0.32,-3.59,4.62,3.16,1.27,-0.85,-1.77,-0.54,-3.12,-4.34,2.28,-1.61,1.41,0.06,-4.36,3.96,0.45,0.76,-1.13,-0.1,0.73,6.16,-1.23,-1.36,0.08,0.88,9
0.05,0.5,0.72,6.25,0.01,0.4,-1.23,2.06,-3.62,2.38,0.42,-0.21,0.49,-0.32,0.91,2.1,0.87,-0.41,0.26,1.34,2.18,-0.82,-0.63,0.33,0.15,-0.91,-0.22,-1.21,2.81,-0.45,0.32,-2.89,1
-0.35,2.38,-3.99,3.68,-0.89,1.46,-0.32,-1.31,-0.27,-4.34,-0.33,0.5,-0.38,-0.53,3.12,-0.05,-0.15,-0.7,0.88,-0.32,-3.07,-2.23,"9PI8845aAN",-0.08,"UMpJhMZgK6",-0.58,-0.76,"meNm7TojiG",-11.05,-2.28,"P23O5aTeqZ",-4.91,2
-0.07,-2.66,5.55,-1.53,0.28,0.89,"QuNc1n9Duo",2.36,2.73,2.35,-2.13,-1.93,1.92,-0.65,"Wz8VE5JFdL",1.1,3.21,0.91,"uXDG7dFOkN",-0.0,-1.74,"q2hdQorxh2",-0.89,0.04,-2.29,0.42,1.21,0.88,8.23,0.64,-0.12,1.67,2
-2.04,-1.01,-1.13,0.11,-0.74,"59KmBEWWOy",-0.74,1.01,0.12,-1.97,2.29,0.25,0.68,0.98,-2.46,-3.46,-5.76,0.27,-0.97,0.84,-2.37,-0.06,0.12,1.21,2.81,1.44,-0.35,-4.93,-8.16,-1.23,2.43,1.64,21
1.49,2.63,-1.34,-9.6,3.34,-1.88,1.7,2.65,1.35,-7.29,1.03,-0.75,-0.45,0.06,0.36,0.61,-2.14,-1.46,0.06,0.08,-0.47,-0.29,1.05,0.44,-1.03,1.16,-0.87,2.82,-4.56,1.55,-1.15,0.26,21
-0.2,-0.08,3.41,-2.64,3.07,0.39,-0.21,2.72,0.29,0.55,0.26,0.97,1.07,0.67,-3.02,1.6,-1.57,1.03,"sZH9XgjTNs",-2.13,-2.6,-1.88,0.35,-0.55,-2.08,0.37,0.71,0.81,-7.69,0.64,-0.64,-1.81,24
-0.14,3.27,2.97,"3YvoNsbFvQ",-0.68,-1.22,-0.28,-4.58,-2.19,-0.63,2.58,2.25,0.91,0.34,1.49,-6.19,-3.27,-0.61,1.1,-0.1,0.22,1.31,0.74,-0.24,-0.5,-0.74,-0.41,0.03,-9.56,"1UCLjwsKdA",-1.33,0.66,11
1.01,1.04,3.1,3.01,0.36,0.18,-1.0,4.29,1.55,4.33,-0.39,2.9,1.63,-1.27,-2.22,0.35,0.53,0.52,0.03,0.7,-0.75,-1.55,-0.31,-0.96,4.27,-1.15,1.54,-0.66,-6.79,1.5,0.72,0.74,24
1.17,1.32,-1.64,1.75,0.65,1.07,-0.43,0.48,-5.06,-2.85,-1.85,2.02,-2.05,"opj1tnNWaC",-3.34,2.64,2.94,-0.54,0.54,0.47,-0.76,0.97,0.09,0.04,1.38,0.93,-1.27,0.61,3.36,"zXMKrVVvyi",-1.5,2.46,3
-0.64,-7.32,-1.46,16.61,-2.47,0.54,-1.43,6.54,-6.75,-3.29,3.04,-3.09,-0.07,1.22,"3WReUGkfIm",0.84,2.29,-1.21,-1.96,0.01,-2.03,-3.55,0.11,0.1,-4.72,0.93,0.67,-1.18,19.0,-1.62,0.93,-0.02,23
2.21,0.39,-0.05,5.28,1.32,-0.93,-0.01,-2.87,1.52,"PeRSdcl6ge",-1.96,4.26,0.82,-0.96,-0.75,1.28,3.59,-2.13,-0.28,-0.49,-0.7,2.38,-0.97,-0.75,-2.42,0.99,-0.56,-4.63,-0.66,-0.4,-0.82,-1.82,5
-1.38,-4.4,-1.17,3.45,3.7,0.81,-0.22,1.58,4.54,"MryO3N4quV",-5.07,3.82,-2.06,-0.02,-0.93,2.25,3.23,0.9,-0.52,0.34,-0.96,-1.54,-0.28,-0.14,-5.36,0.65,-1.78,-0.85,4.78,-1.33,-1.61,"scznNd63Cd",22
0.96,2.37,-2.26,-9.32,0.51,1.23,-1.1,-0.02,1.02,0.29,-3.09,-3.13,"YMBiQVowly",-1.92,0.74,4.63,-3.39,1.64,-0.14,0.14,0.99,-2.68,1.33,1.43,-2.27,"dMFCM6yE8I",1.2,6.41,3.06,1.75,-1.02,1.1,29
0.08,-2.31,0.4,1.52,"wXZEWFYUaL",1.05,-0.32,-0.78,2.77,0.22,1.26,-0.22,0.3,-0.05,0.71,1.19,1.71,0.22,0.42,-0.69,-0.9,-3.12,-1.26,-0.57,0.6,0.65,-0.12,-1.92,-0.23,-1.53,0.18,0.88,13
-0.92,0.27,0.3,-4.99,3.03,0.1,-1.25,2.04,-0.31,-2.08,-1.33,0.98,-0.26,-0.68,-4.41,0.42,-2.04,0.62,-1.06,"FEvuFNcsba",-0.49,-1.52,-1.96,1.03,-0.48,0.02,-0.17,-0.87,"cvuuKRbNa1",-1.46,-1.54,1.27,20
-0.16,2.49,2.74,6.25,2.2,-0.32,0.41,0.32,-3.01,3.28,1.19,1.98,0.29,0.3,0.64,-3.52,6.82,-2.47,1.46,-0.73,-0.29,3.94,"4NR2VrFiCK",0.08,2.69,-0.04,-1.61,0.1,4.57,0.99,-0.43,5.1,19
-1.16,"IpolThxJdb",0.97,-3.48,2.53,-1.25,2.21,0.34,5.26,"AAAyP4vG7M",3.85,4.41,0.19,-0.14,-0.22,-1.95,-1.47,1.35,1.62,"MTyfjRpeFS",-0.63,-0.81,"vKUCEzs9yQ",0.35,0.19,-1.2,1.1,-0.19,-16.4,-1.59,-1.15,-4.75,11
