"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","target"
1.63,0.41,0.55,2.47,-2.19,0.25,-1.12,-3.05,-1.22,0.05,1.34,0.08,3.09,0.49,6.67,-4.68,-6.48,-1.06,0.91,1.03,-2.66,1.7,2.34,-1.6,-3.2,-7.87,0.36,-2.15,-0.35,-0.67,0.35,-0.94,49
-0.68,0.29,-0.26,1.79,-2.14,5.91,-0.13,-0.91,0.48,2.56,-0.68,-1.16,2.56,-2.06,0.51,0.35,-5.75,-0.52,-1.99,0.6,-4.45,0.77,-0.87,-2.05,0.98,-0.6,-0.65,0.5,-0.93,1.25,-2.29,2.15,13
-0.16,0.26,0.63,-1.38,2.38,1.03,-1.01,-0.73,0.58,4.58,1.73,-0.98,-1.55,-0.47,-0.7,1.49,6.84,-0.42,0.52,-4.23,4.25,-0.5,-4.32,2.04,-0.82,1.43,-0.31,1.51,-1.41,0.03,0.23,-2.3,8
0.44,1.34,-0.7,-0.6,-0.48,5.05,-5.27,-2.78,-1.17,-1.65,1.28,-1.63,-1.65,0.93,-2.6,-1.64,-5.09,-0.39,-1.06,6.37,-0.49,0.62,0.99,-1.6,3.22,0.59,-0.06,-0.14,-0.22,4.45,2.41,-1.23,50
-2.62,-0.76,-0.93,-4.35,-2.84,-3.81,-5.49,-1.53,-0.81,-0.09,-0.13,0.64,3.69,-0.81,-1.0,-2.01,-9.41,0.25,-0.42,-0.17,1.39,0.04,0.49,2.45,-1.64,0.69,-1.8,0.27,0.87,-1.01,0.61,1.12,38
-0.38,-2.09,-0.08,0.71,-0.42,-0.31,-2.31,0.7,0.23,-2.57,1.46,0.17,0.04,-2.49,-4.85,-1.39,0.44,-0.29,0.78,0.28,-0.49,-0.1,-4.29,2.45,-1.47,-0.73,-0.01,-0.26,0.35,0.27,-1.5,-1.39,36
0.2,0.17,0.25,-0.74,2.72,-2.28,4.91,0.29,0.55,-1.24,-0.68,-1.63,0.78,0.01,4.16,1.24,1.01,0.86,-0.39,-0.84,0.27,1.33,-2.7,1.32,-6.17,3.0,0.2,0.04,-1.17,7.91,-1.18,1.82,62
-1.02,-0.14,0.01,-2.12,-2.05,1.68,-2.07,-0.41,0.03,-1.68,0.51,1.46,1.23,-1.25,-2.01,-0.05,-4.15,-1.69,2.23,-1.04,-0.47,1.5,0.51,-0.58,1.23,-2.79,0.8,-1.49,-1.57,1.14,1.22,-0.32,5
0.52,1.19,0.41,1.21,-2.32,-0.31,-4.35,-2.38,-0.64,0.86,1.04,-0.58,0.38,0.7,-1.13,2.44,-1.9,-0.62,1.25,-0.4,1.66,0.22,-2.79,0.48,0.45,0.73,-1.12,0.4,-0.68,1.91,-0.16,2.39,48
-0.18,0.02,-0.26,-0.04,-2.13,-1.66,-8.46,-2.06,0.87,-1.02,-1.18,-0.76,1.32,-0.62,-4.77,1.92,-5.09,-0.51,0.25,1.52,2.25,-0.97,-0.72,3.45,1.85,-0.26,0.96,-1.19,-0.07,3.88,-0.02,3.12,28
-0.62,-0.28,-0.55,3.81,-3.08,-4.19,8.23,2.25,0.94,-5.54,-2.99,0.02,-2.03,-0.99,-0.21,1.23,7.13,0.82,0.7,-1.86,-1.2,-1.38,-3.96,3.69,-5.67,5.65,0.94,-0.38,1.6,-4.02,0.49,2.77,5
1.31,-0.47,2.36,1.76,-1.16,3.94,8.52,0.56,-0.68,-0.55,0.2,-0.06,-0.69,0.79,-4.97,1.0,3.18,0.31,-1.42,-5.67,1.04,1.25,-3.74,-2.98,-3.54,-1.21,-1.12,-0.03,-1.36,0.92,1.95,-1.23,30
-1.5,0.38,1.32,1.07,-0.46,-1.85,-7.48,-1.66,0.68,0.44,-0.8,0.38,4.02,-1.08,-0.44,-0.59,-4.27,-1.09,-0.36,0.05,2.8,-1.21,-4.68,-1.11,1.12,-0.14,-1.04,0.96,-0.02,3.0,-0.64,0.24,31
-0.71,-0.94,0.29,0.2,1.23,-0.42,0.82,-2.55,-1.76,-0.03,1.99,1.04,-1.21,-0.78,-2.07,2.4,-0.42,0.03,1.48,-2.78,-2.88,-1.34,0.0,-0.86,0.37,-1.36,1.07,-0.88,-0.85,-0.58,-0.62,1.74,9
0.52,0.01,-1.41,-2.23,-3.0,-0.23,-3.2,-1.14,-1.39,-0.88,-1.37,-1.7,0.75,1.65,2.12,1.8,-0.06,0.64,1.83,-1.26,-0.11,-0.6,-3.51,0.54,-0.52,2.58,-1.15,0.4,-0.1,-2.49,-0.1,1.88,25
-0.17,2.07,0.58,2.34,3.14,-0.67,2.02,3.29,0.41,7.08,-1.51,-0.68,2.97,-0.16,-0.27,-1.1,-0.69,1.49,0.17,1.97,-1.07,0.33,0.08,-1.59,-3.18,0.68,-1.48,-1.38,-0.1,-3.74,-1.17,4.18,17
-0.31,0.6,-0.28,-0.55,-1.95,4.15,0.6,-0.24,0.1,-1.37,0.98,0.7,-2.21,-0.68,0.39,2.37,6.62,-0.84,0.71,-1.21,-0.23,1.14,-1.48,2.65,0.06,0.79,2.04,-0.27,0.77,-1.76,-0.35,-0.6,54
