"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","target"
1.28,-1.26,-1.77,1.52,-2.22,0.89,-1.78,0.74,0.8,-2.04,-1.77,1.71,1.12,-0.62,-3.26,2.1,3.26,-0.97,0.11,-0.64,-2.95,3.88,-0.68,-1.6,-1.13,0.62,-0.93,1.48,6.95,-0.6,1.14,2.55,25
-1.68,-0.77,1.35,-0.28,1.89,-0.62,1.89,2.67,-0.99,-1.75,2.74,0.53,-1.22,1.0,2.3,1.16,-2.75,-0.5,0.91,-0.64,0.59,2.32,-0.11,-0.64,-1.59,0.98,0.28,-1.68,0.34,-0.97,0.41,0.43,8
-1.04,2.7,-0.46,7.96,-4.83,1.45,1.62,-1.69,-5.29,2.49,-2.3,-0.64,1.73,0.68,-0.56,1.17,-1.5,-1.25,-0.23,0.13,-0.11,-4.37,-0.26,-1.28,2.56,1.13,0.7,-2.28,1.39,-0.7,0.16,0.33,18
1.74,-4.44,-2.55,3.15,1.98,-0.53,1.42,-0.99,-2.98,1.64,4.51,2.05,1.84,-0.17,0.39,1.68,0.29,-0.42,0.2,1.45,1.58,0.3,-1.01,-0.64,1.83,-0.76,-0.2,-0.14,-2.01,-1.94,-0.63,0.18,1
-0.47,1.42,-1.66,-1.72,0.0,0.72,-0.22,0.8,3.66,-1.75,0.49,-0.86,1.92,0.42,-2.78,-0.93,1.24,0.22,-0.86,-0.19,-1.07,-2.89,1.37,0.72,1.31,-0.58,-0.52,-0.94,-4.64,-0.81,2.05,-0.73,29
1.08,1.81,-2.78,2.06,-1.17,1.34,-1.62,-4.08,-3.73,1.05,-4.51,-2.22,0.97,0.64,0.05,-3.07,-0.06,-0.27,-2.07,0.73,-2.91,-2.19,-0.16,1.91,2.9,-1.1,-0.73,1.57,2.46,-0.78,-0.59,3.62,20
-0.25,-0.01,1.31,-9.83,0.74,-1.04,-0.43,-1.67,4.47,-2.93,-0.21,2.14,-0.41,-0.69,-1.93,-3.02,-2.88,0.31,-0.31,0.97,2.13,0.59,-0.43,0.41,-0.03,1.48,0.57,-1.35,-9.04,0.65,-0.19,-0.48,28
0.97,2.17,0.72,-5.39,-1.43,-0.91,0.35,-5.76,0.26,-4.68,2.23,-0.57,-0.11,-0.06,4.45,-0.46,1.56,0.97,-2.21,1.73,2.57,-0.32,1.22,-0.72,-1.54,-0.68,-0.92,0.67,1.43,1.1,0.48,1.39,8
-0.17,3.53,3.21,0.24,4.45,0.8,-0.13,0.98,1.4,-1.54,-0.85,0.83,0.29,1.0,4.88,1.13,1.99,0.77,0.63,0.96,-5.03,0.16,-0.2,0.47,-2.53,-1.37,0.03,3.58,-4.44,0.8,1.41,-0.94,28
-0.23,-0.19,-0.04,5.96,-2.41,0.89,-0.46,0.94,-2.81,-2.92,-4.65,-0.57,-0.57,1.43,1.83,-1.24,2.41,2.03,0.08,-0.66,1.15,0.78,-0.16,-1.1,-1.47,-1.52,1.3,-1.89,11.47,0.66,0.4,-1.06,16
0.19,1.39,2.92,0.77,-2.37,0.67,-0.07,-0.63,-0.87,-3.0,-0.38,2.43,1.18,-1.25,1.77,-2.36,0.7,0.91,-0.84,-0.12,0.41,-4.52,-0.54,-0.79,-2.21,1.14,-0.59,2.72,-3.59,1.08,-0.32,-1.59,10
-1.79,-2.83,4.62,6.74,-2.86,-0.66,-1.97,1.54,-0.84,1.75,1.97,0.79,-2.28,1.34,5.47,3.99,1.87,-0.57,-0.86,-0.89,1.33,-1.71,0.78,0.45,-2.4,1.8,-0.48,0.57,4.38,-0.75,-1.12,-3.81,29
-1.67,-1.28,0.75,1.55,-0.76,0.64,0.34,4.73,-1.15,-4.05,3.57,0.75,1.06,1.33,-0.61,1.59,1.73,0.13,1.68,0.1,0.87,0.02,0.96,0.38,-2.86,0.19,1.18,0.14,6.75,1.7,0.24,2.1,18
-0.87,2.83,-1.44,7.19,-4.95,0.98,-0.22,0.27,-0.06,4.09,3.76,-0.96,-0.85,0.63,0.63,3.52,-0.78,-0.01,0.18,1.1,1.19,-1.01,1.12,0.97,-4.4,0.66,-1.2,1.26,4.59,-2.11,0.49,-2.22,1
-0.27,-2.43,-3.01,-3.21,0.08,0.29,0.39,-2.97,2.53,-0.3,3.32,-0.41,1.62,-1.32,-2.32,1.16,4.0,0.71,-0.86,0.13,0.32,-2.29,-0.4,-0.74,5.06,-1.26,-0.61,0.53,-5.96,-0.85,-0.93,-0.6,7
-0.31,-0.58,3.43,8.3,-3.61,0.67,-0.43,2.66,2.3,1.51,-1.85,4.29,0.75,0.43,-0.36,1.11,0.35,0.14,-1.83,-2.33,-2.98,2.71,-1.22,-0.85,-1.36,0.97,-0.05,-2.95,1.28,1.4,1.18,0.08,12
-0.48,-1.94,0.39,-3.87,2.47,-0.06,-0.43,-1.83,3.19,-0.39,1.33,-0.85,1.5,1.05,3.14,0.67,0.49,0.59,-0.81,-0.08,0.01,-1.8,-1.04,0.57,1.69,0.23,0.71,-0.52,-4.1,-0.73,-1.44,-0.02,26
3.77,-1.25,-3.31,12.48,1.61,1.86,0.75,-0.7,-2.93,4.05,2.53,-3.02,-0.17,-0.26,2.25,-5.46,3.19,1.69,0.84,1.29,0.31,-2.5,0.63,0.25,-3.57,-0.06,0.6,-0.53,6.7,-0.65,-0.89,-2.73,7
0.08,0.36,-0.67,-2.91,3.43,0.73,1.22,-0.95,-1.46,0.56,1.19,-3.69,1.57,-1.98,1.59,-0.65,-2.89,1.36,0.84,0.9,-1.49,3.21,-0.9,-0.04,0.97,0.45,1.69,-1.04,-2.34,-0.38,-1.0,-1.28,17
-0.37,4.33,1.96,1.18,-0.42,0.09,-0.59,0.75,1.84,1.52,-0.34,-0.85,2.24,-0.04,1.01,1.38,0.06,0.24,-1.3,-0.47,2.75,-1.8,-1.05,0.7,-1.23,1.48,-1.39,-3.91,2.86,0.93,0.43,1.0,2
-1.47,-2.04,-0.6,-0.56,-0.73,-0.52,-0.68,-1.07,-1.96,1.22,-1.09,-1.68,0.47,-0.67,1.83,-0.16,-3.5,-0.09,1.02,-0.6,-1.54,0.04,-1.4,-0.55,1.03,-0.42,-0.82,1.9,-1.01,-1.15,-0.25,-1.03,19
-0.86,2.36,-0.95,-0.86,-3.82,0.04,0.8,-1.65,-4.41,2.1,-1.51,-1.69,1.43,1.7,-4.43,-0.28,-0.24,-0.84,-0.97,-0.01,1.41,-0.93,0.78,0.45,-0.05,0.19,0.04,3.22,3.0,-0.68,-0.75,-0.39,18
-0.51,4.01,-1.58,9.57,-1.78,-1.16,-0.73,0.99,-2.93,-0.35,-0.27,0.86,-1.81,1.24,1.13,3.61,-0.43,-0.28,0.48,0.65,-4.08,-0.95,0.53,-1.78,-1.95,0.84,0.56,-0.43,2.37,-0.58,-0.02,0.97,18
-0.74,-2.16,-0.5,6.9,-2.51,0.19,-0.5,2.7,-0.73,-0.43,-1.2,5.03,-0.94,1.89,-2.09,0.82,1.25,-0.11,-1.79,-1.69,-1.26,1.11,-0.27,-0.55,1.32,-0.96,0.68,-0.32,0.35,-1.1,-0.56,0.61,0
-0.26,-0.82,0.39,0.68,-0.93,1.45,1.49,0.47,-0.11,-2.3,-3.12,-0.04,-0.33,-0.88,-1.76,-2.34,0.11,-1.11,1.99,0.44,-0.13,0.56,0.39,1.06,-0.76,-1.43,0.3,-3.0,3.94,-0.76,0.09,0.63,25
-0.37,-5.21,-1.7,-0.33,1.85,0.37,0.91,0.37,-0.32,-0.43,-2.58,4.85,0.52,0.58,-0.27,2.4,-3.2,-0.16,-0.44,-0.29,-3.82,0.42,-0.94,-1.63,1.02,0.83,-0.61,3.6,-7.84,-0.69,1.54,-0.84,16
-1.29,1.77,-1.37,6.51,-2.12,0.13,-0.75,-0.45,-4.96,0.59,-0.77,3.65,0.56,-0.92,2.66,4.73,-2.59,-0.84,0.26,-1.12,-0.6,5.62,1.19,0.19,-0.17,0.41,1.28,1.49,0.04,0.69,0.46,-2.82,18
-0.72,0.22,-3.42,8.54,2.4,0.18,0.79,0.12,1.8,-1.07,4.29,1.13,0.47,-1.09,1.27,2.8,-0.5,-1.55,-0.54,1.05,-5.04,-3.8,0.12,-0.46,-3.52,-0.66,0.21,-1.79,-8.62,1.28,-0.06,-4.25,21
0.42,1.0,5.19,18.12,-0.95,-2.49,0.54,-0.2,-7.24,5.21,-2.63,2.67,0.43,0.06,-5.34,-2.75,4.16,-0.05,-2.17,-0.06,-1.35,-3.21,-0.02,0.54,-2.62,-2.0,1.01,-8.82,3.53,-0.17,-0.71,-0.96,13
0.58,-2.01,-1.05,-12.35,1.13,-1.94,-0.31,-4.86,8.58,1.75,2.96,-2.7,-0.11,1.13,-5.21,1.04,3.95,0.26,-1.1,-0.07,2.1,-1.53,-0.3,-0.88,2.2,0.56,0.11,-0.13,-8.11,1.24,0.26,-2.95,19
-0.4,1.41,0.81,8.22,-0.19,-0.15,-0.59,3.25,-2.05,-3.19,-7.8,-1.69,0.62,-0.69,1.04,-2.79,2.26,1.44,0.52,-0.75,-1.95,2.26,0.25,-0.88,-3.5,0.26,0.11,-4.36,14.34,0.16,-1.15,-0.32,16
0.11,0.96,-6.06,0.01,6.6,-0.58,1.13,-4.53,-1.37,-3.12,1.84,-2.74,-0.32,-0.56,1.77,3.57,1.21,0.16,1.12,-0.02,-3.71,-3.85,-0.93,0.55,-1.13,-0.14,-1.22,0.1,-5.94,-0.29,-0.43,-2.63,10
0.6,-3.04,3.95,3.97,-0.15,1.76,-0.1,-1.41,1.92,6.06,-0.2,0.89,-1.28,0.47,-1.9,-2.64,2.56,0.17,-0.25,1.52,1.78,-2.71,-0.18,-0.58,-6.47,-0.04,0.25,-1.31,5.45,0.62,-1.73,0.45,9
0.46,-0.27,-2.08,3.9,0.64,-0.11,-0.75,0.88,1.34,3.78,3.38,0.66,-1.89,-0.46,-3.28,0.03,2.54,1.18,0.28,1.02,0.28,0.39,-1.29,1.61,-1.14,-0.37,-0.14,0.71,-0.84,-0.19,0.81,-1.36,1
-0.67,-2.79,0.1,0.59,4.59,-1.8,1.32,1.22,1.62,0.72,3.6,2.66,0.62,0.25,-0.26,0.16,3.82,-2.45,-0.1,0.37,-2.67,5.57,2.52,0.36,0.64,-0.99,-0.48,0.68,-0.1,-0.97,-0.64,3.81,1
-0.06,0.02,1.34,9.18,-0.1,0.15,0.74,3.79,0.53,3.08,-1.27,-0.21,0.9,0.39,4.74,3.5,-2.32,-0.52,0.71,-0.34,-3.65,5.13,1.26,-0.79,2.41,-0.99,-0.8,-5.97,6.48,-0.68,0.39,3.67,12
-0.88,5.04,3.54,-1.38,0.46,-0.88,0.76,3.44,2.74,2.1,0.53,-2.18,-1.27,-0.49,3.3,-2.4,0.83,0.19,0.58,-1.27,2.62,1.46,-1.02,0.93,4.88,0.1,-1.13,-0.72,-4.96,-1.52,-0.95,-4.04,26
0.34,-6.07,-3.17,12.56,-2.9,0.27,0.74,3.09,-2.6,-0.32,-0.03,1.08,1.31,0.32,4.83,1.05,3.79,-0.68,0.81,-0.87,0.89,-1.34,-0.35,0.26,-3.43,1.13,0.29,3.32,15.6,0.28,-0.53,-0.45,23
0.91,3.67,0.27,12.15,-1.75,0.55,0.63,-0.07,-2.01,0.95,1.31,0.59,-0.27,-1.32,2.25,2.75,0.73,0.69,0.89,0.43,-2.82,-3.56,0.86,0.33,-1.46,0.58,-0.12,-3.12,-2.09,0.1,-0.47,-2.94,31
0.84,0.07,-0.87,3.04,0.04,0.43,1.28,1.4,2.2,1.19,-3.7,1.14,0.87,0.35,-2.26,3.26,-0.45,-0.56,0.47,0.04,-2.51,1.96,-0.84,0.44,-4.59,-1.44,-0.31,-1.36,6.04,-0.08,-0.33,1.17,2
0.21,-1.73,-1.48,1.18,-1.71,-0.05,0.45,-1.19,0.57,1.33,2.47,-0.21,-2.0,0.54,-1.02,-0.09,-0.61,-0.21,-0.52,0.7,-2.81,-1.6,-1.74,-0.77,3.56,-1.03,-1.0,0.66,-5.91,1.18,1.54,0.53,7
0.9,2.72,-0.0,5.22,1.76,-0.59,-1.49,5.07,-0.09,-0.35,-4.7,-0.69,1.16,0.17,3.88,-5.76,-1.64,1.1,-0.72,-0.01,-0.66,2.06,-0.1,0.45,0.41,-1.68,-0.35,-0.75,3.47,-0.3,-0.46,-0.76,4
-1.1,-4.19,4.72,3.7,1.19,1.63,1.59,-2.41,-2.51,0.82,-2.57,5.87,0.31,-0.91,2.73,1.55,-1.02,-2.49,0.67,-2.28,-0.89,3.27,-0.44,3.45,-3.61,0.84,0.61,-0.29,-3.77,-0.15,-1.64,-4.39,3
-0.03,2.97,2.01,-2.79,0.75,0.58,0.74,2.26,-0.78,-0.03,-3.82,2.54,-0.35,1.08,4.03,-0.54,-1.4,0.76,-1.72,-2.0,3.43,1.97,1.19,0.11,2.41,1.38,1.0,2.96,-0.23,-0.67,-0.09,0.43,5
0.13,-1.03,3.02,3.31,-0.78,0.22,-0.19,-0.81,3.51,6.19,1.67,-4.93,0.5,-3.37,5.92,-4.01,-0.81,0.56,0.8,-1.13,2.92,0.63,1.4,-0.22,2.39,-2.53,-1.9,-6.2,4.21,-1.02,1.12,-0.42,2
-0.93,-5.2,4.31,-13.78,1.98,-1.56,1.85,-4.29,-0.5,1.12,0.58,-3.12,1.25,-0.94,4.44,4.38,-1.9,-0.08,1.26,0.67,2.74,-1.18,0.02,1.11,2.74,0.68,-0.03,2.17,1.2,0.07,-0.38,3.72,22
0.72,-4.06,-4.19,4.19,2.91,0.62,1.62,2.25,2.25,1.73,-2.74,-1.72,-0.97,1.27,-1.09,2.42,3.33,0.09,-0.49,0.51,-2.91,-1.89,2.9,-1.27,2.47,0.49,0.9,1.57,-3.16,1.51,-1.08,-7.95,23
0.64,1.63,2.19,3.44,4.69,-1.97,1.09,1.1,-0.35,2.82,-1.39,-0.84,2.75,-1.12,3.16,0.11,-0.57,0.28,0.4,-0.09,-0.6,-5.96,0.47,-0.41,3.57,-0.49,-2.55,-3.62,-7.28,-1.03,1.05,-0.92,6
-0.26,2.93,-1.34,11.47,-5.1,0.54,0.7,-0.7,-3.19,3.72,4.68,1.82,0.11,1.54,-0.27,-0.33,-1.78,0.3,-0.34,-0.14,-1.24,-1.39,1.74,-0.36,1.63,1.33,2.59,-0.35,-8.03,-1.87,-2.36,-4.06,21
0.39,1.29,-1.77,-6.29,2.22,0.67,1.12,1.63,-0.09,-3.08,2.44,-4.92,-0.29,-0.65,-1.53,1.1,-1.05,1.09,-1.69,0.45,0.35,-0.37,-0.15,1.69,2.82,-0.26,-0.73,-2.59,0.26,-0.38,-0.15,1.66,21
-0.29,1.11,0.15,16.15,-2.35,-0.79,0.05,0.6,-0.98,-0.74,-3.11,3.1,0.16,0.87,2.87,-4.17,2.25,-0.88,-1.15,-0.74,-1.55,-3.12,-1.02,1.44,-2.54,-0.3,-1.79,-5.02,3.93,1.49,-0.13,-1.1,16
-0.86,1.93,-2.39,0.46,-3.7,0.33,1.19,1.3,2.58,1.13,0.45,-0.33,1.51,-0.62,-5.43,3.63,2.6,1.08,-0.31,-0.93,2.6,-0.94,0.24,1.87,-2.45,-0.79,-0.76,0.83,3.75,2.64,-0.25,-3.02,26
-1.4,0.43,2.55,4.33,-2.73,-0.26,0.76,-1.12,0.58,0.16,0.45,4.28,0.86,-0.27,2.85,-1.34,-0.78,1.45,-2.11,2.82,0.38,-2.89,1.48,0.09,-0.05,0.3,0.13,-0.36,-5.3,-0.3,0.29,-0.01,10
0.7,-0.28,-0.05,-0.76,2.41,1.9,-0.65,0.56,-0.51,-2.35,-0.53,2.06,-0.05,0.09,-2.39,1.21,1.82,0.02,-0.97,-0.61,-0.06,0.09,-0.68,1.23,2.68,-1.48,-1.24,-2.77,-3.52,0.88,0.53,0.55,11
