"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","target"
0.47,-2.97,-0.73,0.41,4.75,-0.17,0.88,-0.03,2.22,0.92,1.23,-0.4,-0.76,1.3,-1.26,0.72,-0.44,5.66,-1.61,0.38,-0.08,0.88,-0.13,0.17,1.39,2.58,-1.68,0.47,0.73,-1.09,-0.31,-1.61,3
-0.63,4.24,1.16,-0.03,5.66,-2.0,-0.23,-1.83,1.91,-2.98,-2.24,8.09,-1.15,-2.1,0.23,-3.01,-2.74,0.95,-1.86,0.28,-0.35,-0.1,0.4,-0.51,0.23,1.94,0.13,5.14,0.01,-1.36,0.79,0.52,7
-1.11,-0.54,-0.34,1.05,5.88,-1.13,-0.22,-2.4,2.61,0.11,-1.42,6.77,0.31,-5.14,-1.46,0.67,-1.25,0.48,-2.31,0.38,0.8,-3.17,0.04,0.56,-1.55,-0.8,0.01,-1.2,-0.02,-2.71,0.9,0.43,7
1.04,2.94,0.23,-1.79,-12.48,1.24,-1.09,-6.58,-1.18,-3.03,-1.02,7.42,1.45,-1.21,-1.89,5.02,1.69,-3.07,-2.52,-0.74,-0.22,0.64,0.49,1.8,-2.13,7.26,-0.65,0.06,0.08,1.58,0.1,-3.75,11
-0.15,-2.97,-0.52,-0.33,-2.39,0.32,0.58,0.86,-0.6,-1.72,-0.69,-6.92,0.2,1.27,4.12,3.0,1.31,2.23,3.28,1.52,-0.69,0.37,0.1,1.26,-0.53,1.81,1.09,-2.21,1.98,-1.63,0.56,-0.94,14
1.25,1.64,-0.1,-0.2,8.21,-0.3,-0.45,2.4,1.97,-1.46,-1.87,7.88,-0.28,2.15,-4.85,2.33,1.61,1.89,-1.55,-2.65,1.29,-2.87,-0.27,-0.94,3.32,-1.66,-0.32,3.88,-0.47,-2.7,0.18,0.41,2
1.5,1.88,-0.1,1.3,1.64,-0.23,0.32,-4.17,-1.16,-1.38,1.35,2.93,1.2,-4.07,4.2,-5.09,1.59,4.56,2.98,1.92,-0.47,1.02,-0.12,0.01,-2.95,5.07,0.55,1.58,-0.11,-2.74,-0.99,1.92,6
0.86,-1.98,0.4,0.48,6.41,1.09,0.28,2.67,-2.42,0.29,-1.42,2.68,0.66,-3.91,-1.28,2.14,4.51,3.36,2.16,-0.23,1.82,-2.49,0.33,-0.28,-4.06,0.21,-1.27,2.29,-2.13,-0.03,-0.39,0.2,0
1.16,2.46,-0.95,0.94,-6.84,1.53,-0.37,-3.32,0.44,4.9,0.17,-3.67,-0.18,3.47,0.95,0.26,2.58,-1.79,-2.88,1.08,0.41,2.61,-0.4,0.43,-0.26,-0.33,-1.51,-0.87,0.6,0.14,0.87,-2.79,1
0.83,2.63,-1.01,1.33,1.52,0.77,-0.63,1.11,1.12,2.15,-1.48,-2.38,0.78,-3.23,0.49,0.14,1.86,1.91,-2.38,-0.21,0.99,1.07,0.33,0.62,-3.91,3.67,0.15,1.23,0.27,1.95,0.98,-1.63,12
-0.99,-1.82,-1.43,-2.02,-4.88,1.11,0.95,2.29,0.05,1.4,1.0,0.87,0.21,-1.88,-3.6,0.84,2.14,-1.09,3.24,-1.26,-1.89,-1.04,0.5,1.26,1.04,4.54,0.07,-1.45,1.21,0.87,0.2,4.39,0
0.97,1.22,0.56,-0.19,-2.56,-0.09,-1.03,-0.43,-1.09,0.05,1.1,3.21,1.86,2.37,-0.74,-0.4,3.51,-3.56,-4.64,1.27,1.35,-1.78,-1.01,0.14,-1.29,1.57,-0.61,-0.44,-0.28,-4.13,1.76,-1.85,9
1.03,1.83,0.84,-0.62,2.65,0.29,-2.26,0.21,-0.62,-1.53,-0.76,-2.39,1.13,0.71,-1.44,-3.85,2.18,3.05,2.88,0.65,-0.01,-0.46,-0.59,-2.57,-0.79,-2.97,0.08,-2.86,0.52,1.72,-0.83,-2.23,6
0.99,-1.87,0.65,0.93,2.14,-0.89,-0.88,3.74,-1.74,1.72,-2.52,-4.07,-0.62,-0.36,-0.02,-0.58,-0.31,2.16,1.28,-1.61,-0.86,-0.06,-0.52,-0.06,-0.68,1.23,-1.82,3.64,-0.11,1.3,-2.74,-1.23,11
-1.64,-3.0,0.11,-0.41,-2.63,-0.53,-0.18,0.0,-1.86,-1.46,1.4,-1.8,0.73,1.32,2.31,1.86,0.5,-1.81,-0.3,0.96,-1.08,-0.09,0.59,1.0,2.37,1.8,0.4,0.32,1.4,-1.84,-0.38,-1.35,14
-0.4,1.18,-0.81,0.24,-0.13,-0.24,1.52,0.27,1.96,1.3,0.66,-0.86,-1.31,-0.22,-0.95,0.94,3.03,-0.87,-1.84,-1.91,-0.19,0.16,0.06,-0.32,0.44,1.21,-1.78,-1.75,0.15,1.27,0.13,-0.46,11
1.04,6.54,-2.21,-1.16,-5.03,-0.96,-0.47,-0.49,-2.38,-3.74,0.26,-0.54,0.48,4.58,1.53,0.11,3.78,-2.43,-0.74,-0.48,0.6,0.91,-1.1,-0.58,1.14,-1.0,0.62,-1.38,0.05,-0.06,0.23,-0.05,13
-0.36,-7.6,-0.48,0.92,-13.32,0.81,0.57,-4.38,-3.59,0.39,0.01,-3.54,-0.34,5.55,1.73,0.77,-2.17,-0.93,6.55,-0.03,0.16,1.89,-0.3,-0.9,-2.6,-3.62,-0.24,-7.6,1.69,-0.45,-1.07,2.97,12
0.14,3.57,0.13,-1.13,8.11,-1.37,1.0,-1.09,1.17,-2.18,-0.28,3.28,1.5,-5.05,2.11,0.78,-1.6,1.29,-1.91,0.13,-0.76,-1.91,-0.06,-0.53,-0.35,-2.69,-0.52,0.86,0.4,-2.97,-0.99,-0.12,8
-0.5,0.17,1.23,-0.22,-4.23,0.69,-0.96,1.24,2.6,1.47,-0.27,-4.43,-0.56,0.95,-1.96,1.29,-1.61,-1.38,-0.94,1.83,0.19,-0.65,-0.49,0.68,0.28,-0.1,-0.91,-3.78,-0.74,-0.97,-1.56,-1.53,1
-0.33,-2.65,-0.37,0.32,1.46,-0.12,-1.25,2.74,-2.86,-0.21,-1.7,-1.35,-0.28,-0.4,-0.38,-1.12,1.36,0.42,0.99,-0.07,-0.31,-0.63,-1.87,-0.32,0.24,0.7,-0.21,0.76,1.53,-0.56,0.05,-0.04,11
-0.32,-0.3,-1.19,-0.7,3.33,-1.32,-0.07,-1.78,0.78,2.92,-2.59,4.64,-2.81,2.17,-0.31,3.8,0.56,0.54,-0.82,-1.07,0.01,2.37,0.15,1.35,6.01,-2.09,-1.98,5.16,0.13,3.6,-2.01,3.83,1
0.4,-0.63,1.09,0.08,-5.96,-0.98,-0.53,0.44,-4.52,-0.87,1.09,0.43,-1.22,-5.11,-2.51,-0.79,-5.39,-0.49,3.0,-1.22,-0.62,-0.01,1.51,0.48,0.39,1.23,0.28,0.58,0.37,-0.9,-0.6,0.97,6
-1.2,-0.93,0.57,-0.53,1.48,0.16,-0.02,1.67,-1.25,-0.73,-1.43,3.48,0.3,3.16,-0.93,1.68,4.33,0.74,1.03,-0.94,0.64,-0.56,1.61,-2.2,2.46,-0.0,2.81,0.76,-0.01,-5.02,1.81,3.17,2
-0.17,1.45,1.37,0.39,4.19,-0.19,-2.07,-0.16,1.53,-1.46,0.48,1.23,0.94,-1.49,-2.9,-1.9,3.32,1.4,-1.03,-1.15,1.48,1.46,2.34,1.54,2.94,0.44,0.13,-2.56,-0.66,1.93,0.49,-1.38,1
-0.07,-5.03,0.5,-0.06,-0.28,-0.16,0.16,1.94,1.6,1.54,-1.49,-8.79,-0.77,1.15,3.69,-0.83,-1.79,0.32,3.58,1.23,0.29,1.06,-0.09,-0.79,0.48,1.64,-0.65,2.24,0.48,3.05,-1.57,-2.9,11
-0.13,1.27,0.64,2.53,-6.91,-1.22,0.26,-4.5,2.12,5.54,-0.15,-6.26,-0.2,2.21,1.65,-0.06,3.89,1.53,1.74,-0.57,0.04,2.06,1.78,-1.35,0.12,0.46,-0.44,-3.59,0.53,-0.89,0.27,-1.64,4
-0.97,0.79,-2.37,0.5,-0.73,0.87,-0.78,3.18,1.32,4.89,1.2,-10.47,-0.51,1.0,0.15,0.86,2.13,0.49,-1.64,0.33,-0.23,4.64,1.68,-0.83,1.69,-2.49,0.31,-3.01,0.36,-1.36,-0.79,-1.86,12
-1.15,-0.95,-0.65,-0.97,-3.13,0.89,1.13,0.82,1.94,2.41,0.22,-2.38,-0.4,2.49,-1.03,0.68,-1.75,-0.81,1.65,0.43,-0.14,-3.39,-0.19,-1.59,-2.1,-0.99,0.82,-0.67,-0.26,1.49,-0.82,0.02,1
1.31,2.83,-0.47,0.12,-4.43,-0.43,-0.24,-10.65,-0.91,-4.29,0.97,9.34,1.02,-0.43,1.41,5.19,1.15,0.93,2.22,-1.24,-1.1,1.79,-0.28,-0.38,1.8,-1.74,-0.12,0.22,0.68,0.68,0.16,-1.52,8
0.61,1.81,1.74,-0.16,-9.08,-0.66,-0.8,-2.55,-0.67,-0.71,0.32,-4.3,-0.14,2.23,0.94,1.28,-1.31,4.16,-1.5,-0.58,1.15,0.1,0.75,1.12,-4.29,6.12,-1.3,-2.97,-0.36,-3.89,1.02,-3.79,1
0.51,-1.92,-0.16,-0.09,-0.37,0.89,-0.87,-2.27,-1.04,0.37,0.93,1.83,-0.92,-4.05,2.44,3.78,1.07,-2.0,-1.61,0.3,0.2,1.79,0.75,0.81,1.81,0.46,-2.18,-0.78,-0.48,-1.72,-1.14,1.75,14
-0.26,6.3,-0.65,1.93,-1.71,-0.25,0.33,-2.15,-0.57,-3.76,0.31,1.27,-0.3,2.51,2.14,-1.26,-2.93,0.13,-3.66,-0.8,1.02,0.02,0.32,0.99,-1.58,-0.58,-0.57,-0.68,1.28,-1.35,-0.51,-0.6,4
-1.11,-5.14,-2.04,0.5,4.34,-1.86,0.75,1.89,0.82,-4.01,-2.19,3.44,-0.41,-2.69,1.43,-5.1,-3.22,-1.37,3.83,0.17,0.35,0.68,-0.08,0.85,-5.89,-0.27,0.85,-1.21,0.24,2.59,1.68,4.05,13
0.79,-1.31,-0.44,1.0,3.31,1.37,0.35,3.59,-0.66,0.89,-0.26,2.14,1.59,-3.13,-2.81,-3.06,3.2,-0.64,1.23,0.68,1.09,-1.01,0.17,-0.45,-1.89,0.49,0.55,-2.25,-0.4,0.87,-0.73,4.73,3
0.81,-3.52,-1.63,0.11,-2.13,0.36,1.0,-2.6,-2.19,-3.46,-0.04,-0.2,0.79,-0.11,0.19,0.97,-3.68,3.81,1.63,-1.17,-0.7,-0.58,-0.82,1.31,-0.55,1.67,0.41,-2.22,-0.99,1.83,0.31,-1.39,12
-0.48,-1.7,-0.68,0.38,-2.0,-1.73,-0.89,0.25,1.61,0.83,0.72,1.71,0.59,-1.53,-2.86,1.08,-2.12,-2.6,-1.74,0.56,-1.25,-6.76,-0.08,-1.7,-0.78,3.65,-0.77,1.38,0.42,0.99,-1.99,-3.74,10
1.46,0.98,0.43,0.39,2.66,0.26,-0.68,0.11,3.07,-0.81,0.54,-1.69,-0.68,1.16,-1.63,-1.21,0.56,6.24,0.66,0.55,-1.85,2.51,1.24,0.45,-3.76,0.75,0.19,-3.44,-0.76,0.11,0.99,-1.07,6
-0.11,3.67,-1.79,-0.17,-0.57,-0.18,1.1,0.62,3.0,-2.12,0.87,2.67,-0.39,-4.6,0.89,3.41,4.91,-3.28,-3.24,-0.88,-0.81,3.83,1.71,-2.08,-3.12,5.47,-1.08,-1.1,0.17,4.61,-1.23,1.65,11
1.05,0.5,-0.64,0.73,1.67,0.07,-1.9,-3.35,4.7,1.35,0.8,-0.34,-0.43,1.21,2.34,-0.57,4.3,-0.31,-1.28,0.17,-0.8,3.72,-0.44,1.28,1.5,4.66,0.4,5.47,1.73,3.66,0.42,-6.89,1
0.32,0.79,-1.44,-1.02,-6.76,0.21,-1.76,-0.84,0.45,2.38,-0.93,-4.71,-0.8,2.02,0.9,-0.68,-2.07,1.55,-0.21,0.39,2.18,0.11,1.87,-1.57,-1.36,4.33,-0.13,0.3,0.36,-1.45,-1.89,-1.53,4
1.28,-2.68,0.97,2.89,12.57,0.44,-0.04,3.36,0.3,-0.75,-1.39,-0.43,0.96,-1.79,-1.69,0.86,5.06,-1.01,-1.03,-0.73,-0.62,-0.92,0.61,-1.26,4.61,-5.89,-0.0,0.73,-0.28,3.18,-1.35,-4.32,1
0.1,0.68,-0.1,-1.05,-0.1,-1.87,-0.35,-3.46,-3.76,-5.26,-0.49,5.32,-0.52,-0.53,-0.39,-0.32,1.16,-1.48,-0.66,-0.74,-0.18,-0.52,-0.48,-0.4,3.11,-2.92,-2.01,-4.82,0.01,1.86,-0.3,2.19,5
1.11,2.71,-0.64,0.97,3.29,-0.13,-0.84,-2.2,3.48,3.19,-2.51,1.84,0.86,-3.36,-0.3,1.06,-1.2,3.62,1.27,0.14,-0.51,-1.8,1.65,-1.94,-0.04,-0.71,-0.23,1.11,2.57,-3.13,0.67,1.57,4
1.15,2.68,-0.08,-0.97,9.21,-0.1,0.6,-0.22,6.13,-0.8,-1.63,6.92,-0.18,-0.48,-1.96,0.64,-0.07,1.72,-2.92,1.03,-1.05,-0.5,1.55,0.31,-5.59,-0.97,-0.84,3.63,-0.52,2.54,-0.48,-2.94,7
-0.94,-2.17,0.96,-2.7,8.05,0.1,0.1,3.86,1.44,-2.62,0.2,-1.56,-1.79,-3.47,-0.54,2.61,3.16,4.1,3.99,0.02,0.85,0.14,-1.44,-0.04,2.44,0.9,-0.91,-0.2,0.34,1.63,-0.21,1.0,10
1.17,-0.28,0.83,0.1,-8.43,0.67,0.4,-0.1,-2.02,-4.39,1.4,-2.27,0.01,0.09,-0.97,2.56,-5.84,0.99,4.63,-0.98,-0.5,-1.96,0.64,2.03,-4.65,0.24,0.81,-1.41,-0.33,0.23,-1.2,-3.25,8
-0.67,1.17,0.09,-1.25,0.79,0.88,-0.64,-4.34,-0.75,-2.21,1.41,6.43,0.02,2.41,-2.77,0.31,1.5,1.24,2.69,-0.37,1.12,-2.01,-0.44,-0.35,2.8,-4.17,0.7,1.67,0.88,-3.47,-0.53,-4.22,2
0.17,2.81,0.48,0.66,12.31,2.3,0.19,2.75,5.26,-0.61,-0.5,-0.94,0.71,-0.27,2.34,1.61,3.06,2.82,-1.53,-0.44,1.22,0.4,-1.07,0.24,-1.79,-1.75,0.43,2.87,-0.6,2.9,0.92,-1.41,7
0.05,3.64,0.12,-0.61,7.38,-2.41,1.91,1.89,-0.07,-3.61,0.64,2.74,-0.16,0.26,2.67,-0.07,0.35,1.03,-1.76,0.45,0.77,3.81,0.02,-0.47,2.26,-0.81,1.29,4.08,-1.58,0.22,1.11,2.73,7
-1.56,2.87,1.73,0.81,2.55,-0.12,-1.28,-1.11,1.77,-2.11,0.05,3.39,0.85,1.98,0.04,1.22,2.42,2.28,-3.27,-0.24,0.15,1.09,1.84,1.61,-2.02,2.1,0.29,-0.07,0.97,1.45,-0.17,-0.3,7
-0.17,4.0,-0.61,-1.36,2.39,0.62,0.88,0.7,0.28,-1.47,-1.87,-2.72,0.52,0.51,4.19,2.23,0.84,1.38,-0.61,0.68,-0.82,1.55,-0.57,0.21,3.56,0.11,-0.03,2.15,-0.25,-3.0,-2.6,0.92,2
0.24,-2.42,-0.18,-1.1,0.32,0.15,-0.15,1.29,-2.7,-1.2,1.28,2.34,0.02,4.11,-2.97,-5.54,-1.93,2.36,2.25,0.96,-1.69,-0.51,-0.0,-1.12,1.45,2.93,-0.42,5.28,0.95,3.29,-0.43,-1.04,2
-0.48,2.21,-0.7,0.22,5.1,-1.25,-1.95,3.28,0.21,-2.78,-0.56,-4.12,0.62,-0.12,1.4,-1.58,-1.92,4.04,-2.19,0.07,0.12,0.41,0.52,-1.99,-4.1,-1.9,-0.08,-5.29,0.02,-1.6,-0.24,1.95,14
