"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","h","d","m","purchase_date","return_date","target"
"","","","","","","","","","","",-0.18,"","","","","","",0.42,"","","","","","","","","","",23
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31
"","","","","","",-0.92,"","","","",0.14,"","","","","","","","","","","","","","","","","",36
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",19
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2002-03-27","",40
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20
"","","","",0.33,"","","","","",1.1,"","","","","","","","","","","","","","","","","","",28
"","","","","","","","","","","","","","","","","","","","","","","","","","","m_16","","",33
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17
"","","","","","","","","","","","","","","","","","","","","","","",1.06,"","","","","",20
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",12
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29
"","","","","","","","","","","","","","",-0.44,"","","","","","","","","","h_2","","","","",18
-1.03,"","","",0.73,"",-0.99,"","","","","","","","","","","","","","","","","","","","","","",23
"","","","","","","","","","","",0.24,"","","","","","","","","","","","","","","","","",20
"","","","","","","","","","","","","","","","","",0.22,"","","","","","","","","","","",43
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36
"","","","","","","",0.39,"","","","","","","",0.33,"","","","","","","","","","","","","2004-07-20 07:00:00",45
1.2,"","","","","","","","","","","","","","","","","","","","","","",2.2,"","","","","",36
"","","","",0.33,"","","","",1.22,0.97,"","","","","","","","","","","","","","","","","","",14
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15
"","",0.05,"","",-0.69,"","","","","","","","","","","","","","","","","","","","","","","",37
"","","","","","","","","","","","","","",0.72,0.25,"","","","","",0.17,"","","","","m_26","","",37
"","","","","","","","","","","","","","","",0.63,"","","","","","",0.04,"","","","","","",37
"","","","","","","","","","","","","","","","","","","",0.69,"","","","","","","","2002-04-16","",38
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28
"","","","","","","","","","",0.47,"",-0.02,"","","","","","","","","","","","","","","","",26
"","","","","",1.22,"","","",0.16,"","","","","","","","","","","","","","","","","","2002-04-19","",39
"","","","","","","","",0.58,"","","","","","","","","","","","",0.62,"","","","","","","2003-07-31 02:00:00",28
1.7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",12
"","","","","","","","","","","","","","",0.27,"","","",-0.22,"","","","","","","","","","",37
"","","","","","",0.35,"","","","","","","","","","","","","","","","","","","","","","",17
"","","","","","","","","",0.15,"","","","","","","","","","","","","","","","","","","",30
"","","","","","","","","","","","","","","","",-0.38,"","","","","","","","","","","","",24
"","","","","",-1.78,"","","",-1.28,"","","","","","","","","","","","","","","","","","","",33
"","","","","","","","","",0.88,"",-0.06,"","","","","","","","","","","","","","","","","",18
"","","","","","","","","","",1.1,"","","","","","","","","","","","","","","","","","",30
-0.16,"",0.06,"","","","","","","","","","","","","","","","","","","","","","","d_8","m_24","","",32
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26
"","","","","","","","","","","","","","","","","","","","","","",-0.7,0.45,"","","","","",29
"","","","","","","","","","","",-0.86,"","","","","","","","","","","","","","","","","",17
"","","","","","","","",0.99,"","","","","","","","","",0.98,"","","","","","","","","2002-05-05","",33
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22
"","","","","","","","","",-0.5,"","","","","","","","","","","","","","","","","","","",24
"","","","","",0.45,"","","","","","","","","","","","","","","","","","","","","","","",35
"","",0.85,"","","","","","","","","","","","","","","","","","","","","","","d_10","","","",22
"","",0.13,"","","","",0.42,"","","","","","","","",-0.06,"","","","","","","","","","","","",25
"","","","","","","","","","","","","","",2.34,-0.25,"","","","","","","","","","","","","",41
"","","","","","","","","","","","","","","","","","",0.25,"","","","",1.37,"","","","","",32
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49
"","","","","","","","","","","","","","","","","","","","","","","","","h_7","","","","",47
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16
"","",-1.55,"","","",-1.36,"","","","","","","","","","","","","","","","","","","","","","",32
"","","","","","","","","","","","","","","",0.76,"","","",-0.78,"","","","","","","","","",28
"","","","","","","","","","","","","","","","","","","","","",0.85,"","","","","","","",26
"","","","","","","","","","","","","","","","","","","",-1.84,"","","","","","","","","",30
"",-0.06,"","",-1.01,"","","","","","","","","","","","","","","","","","","","","","","","",28
"","","","","","","","","","","",-0.34,"","","","","","","","","","","","","","","","","",12
"","","","",-0.91,"","","","","","","","","","","","","","","","","","","","","","","","",27
"","","","","","","","","","","","","","","","",-0.3,"","","","","","","","","","","","2003-03-07 04:00:00",24
0.76,"","","","","","","","","","","","","","","","","","","","","","","","h_9","","","","",28
"","","","","","","","","","","","","","","","","","","","",1.87,"","","","","","m_8","","",16
"","","","","","","","","","","","","","","","","","","","","","","","","","","m_18","","",35
"","","","","","","","","","","","","","",0.06,"","","","","",0.2,"","","","","","","","",25
0.4,"","","","","",-0.09,"","","","","","","","","","","","","","","","","","h_3","","m_20","","",29
"","","","","","","","","","","","",0.12,"","","","","","","","","","","","","","","","",38
"","","","","","","","","","","","","","","","","","","",-0.19,"","","","","","","","","",28
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23
"","","","","","","","","","","","","","","","","","","","","","","",-0.14,"","","","","2004-08-13 04:00:00",41
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26
"","","","","","","","","","","","","","","",-0.94,"","","","","","","","","","","","","",22
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","2002-12-12 03:00:00",16
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28
"","","","","","","","","","","","","","","","","",-1.2,"",-1.05,-0.24,"","","","","","","","",22
"","","","","","","","",-1.15,"","","","","","","","","","","","","","","","","","","","",35
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26
"","","","","","","","","","","","","","","","","","","","","","","","","h_1","","","","",20
"","","","","","",1.29,"","","","","","","","","","","","","",-1.44,"","","","","","","","",23
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",42
"","","","","","","","","","","","","","","","","","","","",0.88,"","","","","","","","",30
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40
"","","","","","","","",1.55,0.77,"","","","","","","","","","","",1.02,"","","","","","","",46
"","","","","","","","","","","","","","","","","","",-1.36,"","","","","","","","","","",31
"","","","","","","","","","","","","","","","","","","",1.13,"","","","","","","","","",29
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36
"","","","","","","","","","","","","","","","",-2.4,"","","","","","","","","","","","",27
"","","","",0.01,"","","","","","","","","","","",0.18,"","","","","","","","","","","","",20
"","","","","","","","","","","",-0.91,"","",-0.71,"","","","",-1.17,"","","","","","","","","",20
"","","","","","","",0.16,-0.79,"","","","","","","","","","","","","","","","","","","","2002-06-29 02:00:00",8
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38
"","","","","","","","","","","","",-0.12,-0.2,"","","","","","","","","","","","","","","",17
"","","",0.1,"","","","","",-0.85,"","","","","","","","","","","","","","","h_4","","","","",23
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37
"","","","","","","","","",-0.01,"","","","","","","",-2.84,"","","",-1.61,0.2,"","","","","","",9
"","","","","","","",1.71,"","","","","","","","","","","","","","","","","","","","","",23
"","","","","",0.82,"","","","","","","","","","","","","","","","","","","","","","","",40
"","","","","","",-0.86,"","","","","","","","","","","","","","","","","","","","","","",26
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37
"","","","","","","","",0.67,-1.1,"","","","","","","","","","","","","","","","","m_28","","",41
"","","",1.52,"","",1.67,"",0.01,"","","","","","","","","","","","","","","","","","","","",15
"","","","",-1.94,"","","","","","","","","","","","","","","","","","","","","","","","",36
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30
"",2.03,"","","","","","","","","","","","","","","","","","","","","","","","","","","",25
"","","","",-0.12,"","","","","","","","","","","","","","","","","","","","","","","","",36
"","","","","",-0.22,-0.28,-1.09,"","","","","","","","","","","","","","","","","","","","","",40
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26
"","","","","","","","","","","","",0.35,"","","","","","","","","","","","","","","","",36
"","","","","","","","","","","","","","","","",-0.69,"","","","","","","","","","","","",31
"","",0.77,"","","","","","","","","","","","","","","","","","",-0.61,"","","","","","","",31
"","","","","","","","","","","","","","","","","","",-0.11,"","","","","","","","","2002-07-15","",37
"","","","",-2.39,"","","","","","","",-1.44,"","","","","","","","","","","","","","","","",43
"","","","","","","",1.29,"","","","","","","","",0.87,"","","","","","","","","","","","",24
"","",1.67,"","",-0.39,"","","","","","","","","","","","","","","","",-0.63,"","","","","","",22
"","","","","","","","","",1.22,0.15,"","","","","","","","","","","","","","","","m_7","","",17
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2002-07-20","",36
"","","","","","",0.92,"","","","","","","","","","","","","","","","","","","","","2002-07-21","",35
"","","","","","","","","","",-1.21,"","","","","","","","","","","","","","","","","","",26
"","","","","","","","","","",-0.57,"","","","","","",0.34,"","","","","","","","","","2002-07-23","",39
"","","","","","","","","","","","","","","","","","","","","","","",1.13,"","d_9","","","",19
"","","","","","","","","","","","","",1.12,"","","","","","","","","","","","","","","",22
"","","","","","","","","","","","","","","","","","","","","","","","","","d_6","","","",37
"","","","","","","","","","",1.29,"","","","","","","","","","","","","","","","","","",22
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20
"","","","","","","","",-0.83,"","","","","",-0.99,"","","","","","","","","","","","","","",30
"",0.84,"","","","","","",0.28,"","","","","","","","","","","",1.13,"","","","","","","","",9
"",0.88,"","","","","",-0.04,"","","","","","","","","",-0.11,"","","","","","","","","","","",35
-0.95,"","","","","","","","","","",-1.37,"","","","",-0.34,"","","","","",-0.95,0.28,"","","","","",39
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33
"","","","","","","","","","","","","","","","","","","","","","",-0.34,"","","","","","",38
"","",-0.52,"","","","","","","","","","","","","","","","","","","","","","","","","","",31
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","2003-01-14 02:00:00",16
"","","","","","","","","","","","","","","","","",0.05,"","","","","","","","","","","",46
"","","",-1.06,"","","","","","","","","","",-0.1,"","","","","",-1.8,"","","","","","","","",34
"","","","","","","","","","","","","","","","","","","","","","","",0.43,"h_10","","","","",34
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31
"","","","","","","","","","","","","","",2.21,"","","","","","","","","","","","","","",13
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",35
"","","","","",0.77,"","","","","","","","","","",1.96,"","","","","","","","","","","","",35
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28
"","","","","","","","","","","","",-0.91,"",1.9,"","","","","","","","","","","","","","",34
"","","","","","","","","","",2.26,"",-1.59,"","","","","","","","","","","","","","","","",31
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36
"","","","","","","","","","","","","","","","","","",-0.22,"","","","","","","","","","",11
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27
"","","","","","",-0.87,"","","","",-0.49,"","","","","","","",0.1,"","","","","","","","","",29
"","","","","","","","","","","","","","","","","","","","",1.5,"","","","","","","","",30
"","","","",0.95,"",-0.52,"","","","","","","","","","","","","","","","",0.62,"","","","","",20
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40
"","","",-0.47,"","","","","","","","","","","",0.43,"","","","","",-0.03,"","","","","","","",14
"","","","","","","","","","","","","","",0.59,"","","","","","","","","","","","","","",24
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32
"","","","","","","","","","","","","","","","","","","","",1.65,"","","","","","m_28","","",43
"","","","","","","","","","","","","","","","","","",0.57,"","","","","","","","","","",26
"","","","","","","",0.08,1.16,"","","","","","","","","","","","","","","","","d_7","","","",29
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2002-09-01","",35
"","","","","","","","","","","","","","","","","","","","","","","",-0.04,"","","","","",34
"","","",-0.37,"","",-0.26,2.45,"","","","","","","","","","","","","","","","","","","","","",46
"","","","","","","","","",0.08,"","","","","","","","","","",2.41,"","","","","","","","",25
"","","","","","","","","","","","",2.14,"","","","","","",-0.78,"","","","","","","","","",47
"","","",-1.04,"","","","","","","","","","","","","","","","","","","","","","","","","",28
"","","","","","","",-0.79,"","","","","","","","","","","","","","","",0.79,"","","","","",23
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","2005-01-19 03:00:00",42
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21
"","","","","","","","","","","","","","","","","","","","",-0.76,"","","","","","","","",35
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28
"",0.19,"","",-0.4,"","","","","","","","","","","","","","","","","","","","","","","","",11
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34
-0.97,"","","","","","",2.64,"","","","","","","","","","","","","","","","","","","","","",27
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29
"",1.35,"","","","","","","","","","","","","",-1.83,"","","","","","","","","","","","","",9
"","","","","",-0.47,"","","","","","","","",1.83,"","","","","","","","","","h_2","","","","",36
"","","","","","","","","","","",1.35,"","","","","","","","","","","","","","","","","",21
"","","","","","","","","","","","","","","","","","",-0.34,"","","","","","","","","","",13
"","","","",0.51,"","","","","","","","","","","","","","","","",0.23,"","","","","","","",16
"","","","","","","","",-1.04,"","","","","","","","","","","","","","","","","","","","",32
"","","","","",-1.31,"","","","","","","","","","","","","","","","","",-1.49,"","","","","",23
"","","","","","","","","","","","","","","","","","","",0.89,"","","","","","","m_18","","",31
"","","",-0.07,"","","","","","","","","",0.1,"","","","","","","","","",-0.31,"","","","","",25
"","","","","","","","","","","","","",-0.26,"","","","","","","","",0.09,"","","","","","",33
"","","","","","","","","","","","","","","",-1.41,"","","","","","","","","","d_9","","","",24
"","",-0.39,"","","","","","","","","","","","","","","","","","","","","","","","","","",15
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24
"","","","","","","","","","","","","","","","","","","","","","",0.47,"","","","","","",25
"","","","","","","","","","","","","","","","","","","","","","",0.95,"","","","","","",27
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24
"","","","","","","","","","","","","","","","","","","","","",-0.77,"","","","","","2002-10-02","",16
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27
"","","","","","","","",1.09,"","","","","","","","","","","","","","","","","","","","",38
"","","","","","","","","","",-0.26,"","","","","","","",-1.16,"","","","","","","","","","",33
"","","","","","","","",-0.07,"","","","",1.23,"","","","","","","","","","","","","","","",36
1.22,"","","","","","","","","","","","","","","","","",-0.76,"","","","","","","","","","",19
"","","","",0.04,"","","","","","","","","","","","","","","","","","","","","","","","",34
"","","","","","","","","","","","","","","","","","","","","","","",-0.78,"","","","","",43
"","","","","","","","","","","","","","",-0.6,"","","","","","","","","","","","","","",46
"","","","","","","",-0.33,"","","","",-0.62,"","","","","","","","","","","","h_6","","","","",36
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17
"","","","","","","","","","","","","","","","","","",-0.52,"","","","","","","","","","",42
"","","","","","","","","","","","","","","",0.55,"","","","","","","","","","","","","",31
"","","","","","","","","","","","","","","","","",0.56,"","","","",0.45,"","","d_11","","","",40
"","","","",1.48,"","","","","","","","","","","","","","","","","","","","","","","2002-10-16","",14
"","","","","","","","","","","","","","","","",1.39,"","","","","","","","","","","","",17
"","","","","","","","","","","","","","","","","","","","","","",1.57,"","","d_6","","","",33
"","","","","","","","","","","","","","","","",0.05,"","","","","","","","","","m_2","","",19
"","","","","","","",-0.65,"","","","","","","","","","","","","","","","","","","","2002-10-20","",21
"","","","","","",0.56,"","","","","","","","","","","","","","","","","","","","","","",38
"","","","","","","","","","","","","","","","",-1.34,"","","","","","","","","","","2002-10-22","",25
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32
"","","",0.25,"","","","","","","","","","","","","","","","","","","","","","","","","",42
"","","",-0.35,"","","","","","","","","","","","","","","","","","","","","","","","","",26
"","","","","","","","","","","","","","","","",-1.36,"","","","","","","","","","","","",17
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",12
-1.08,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",25
"","","","","","","","","","","","","",0.44,"","","","","","","",0.09,"","","","","","","",24
"","","","","","",0.55,"","","","","","","","","","","","",-2.08,"","","","","","","","","",32
"","","","","","","","","","","","","","","","","","","","","","",-1.54,"","","d_8","","","",29
"","","","","","","","","","","","","","","","","","","",-0.37,"","","","","","","","","",27
"","","","","","","","","","","",0.63,"","","","","","","","","","","",-1.03,"h_4","","","","",23
"",-0.24,"","","","","","","","","","","",0.48,"","","","","","","","","","","","","","","",22
"","","","","",-0.69,"","","","","","","","","","","","","","",-1.02,"","","","","","","","",36
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","2003-05-14 02:00:00",16
"","","","","",0.29,"","","","","","","","","","","","","","","","","","","","","","","",36
"","","","","","","","","","","","","","","","",-0.25,"","","","","","","","","","","","",27
"","","","","","","","","","","","",-0.8,"","","","","","","","","","","","","","","","",14
"","","","","","","","","",0.47,"","","","","","","",-0.87,"","","","","","","h_8","d_10","","","",34
"","","","","","","","","","","","","","","","","","","","",-0.16,"","","","","","","","",20
"","","","","","","","","","","","","","","","","","","",-0.35,"","","","","","d_10","","2002-11-12","",26
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27
"","","","","","","","","","","","","","","","","","","","","","",0.31,"","","","","","",30
"","","","","","","","","","","","","","","","",-0.74,"","","","","","","","","","","","",31
"","","","","","",-0.61,"","","","","","","","","","","","","","","","","","","","","","",37
0.07,"","","","","","",-0.53,"","","","","","",-0.97,"","","","","","","","","","","","","","",34
"","","","","","","","",0.16,"","","","","","","","","","","","","","","","","","","","",37
"","","","","","","",-0.54,"","","","","","","","","","","","","","","","","","","","","",28
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41
"","","","","","","","","","","","","","","","","","","","","","",1.14,"","","","","","",18
"","","","","","","","","","",-0.32,"","","","","","","","","","","",0.85,"","","","","","",40
"","","","","","","","","","","","","",-1.09,"","","","","","","","","",-0.6,"","","","","2005-02-05 01:00:00",37
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40
"","","","","","","","","","","","","","","","","","","","","","","",1.61,"","","","","",31
"","","","","","","","","","",0.42,"","","","","","","","","","","","","","","","","","",12
