"word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_our","word_freq_over","word_freq_remove","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_free","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_your","word_freq_font","word_freq_000","word_freq_money","word_freq_hp","word_freq_hpl","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_edu","word_freq_table","word_freq_conference","char_freq_%3B","char_freq_%28","char_freq_%5B","char_freq_%21","char_freq_%24","char_freq_%23","capital_run_length_average","capital_run_length_longest","capital_run_length_total","target"
"","","","","","","","","",1.92,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","1"
"","","","","","","","","","","",0.12,"","","","","","","",0.0,"","","","","",0.0,"","","","","","",0.0,"","","","","",0.0,"","","","","","","","","","","","","","","","","","","1"
"",0.69,"","","","","","","","","","","","","","","",1.39,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","",0.0,0.0,"","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","1"
"","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","",0.063,"","","","","","","","1"
"","",0.0,"","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","",0.0,"","","","","",0.0,"","","","","","","","","","","","","","",0.0,"","","","1"
"","","","","","","","",0.0,"","","","","","","","","","","","","",0.7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","",0.0,"",0.0,"","","","",0.0,"","","","","","","","","",0.0,"",0.496,"","","","","1"
"","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.02,"","","","","","","","","","","","","","","","","","",2.569,"","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","",0.0,"","","",4.857,"","","1"
"","","","","",0.0,"","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","",5.0,"","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","",1.57,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","",0.0,"","","","","","","","","","","","","","","","","","1"
"","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","1"
"",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","",0.0,"","","","","","","","","","","","","","",0.0,"","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","",0.0,"","","","",0.0,"","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","",0.0,"","","",2.04,0.0,"","","","","","","","","","","","","","","","",1.36,"","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","",0.0,"",0.0,"","","","","","","","",5.12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
0.0,"","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","",0.0,"","","","","","","","","","","","",4.142,"","","1"
"","","","","","","","","","","","","","","","",0.97,"","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","1"
"","",1.66,"","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.851,"","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","",0.0,"","","",0.051,"","","","","","","","1"
"","","","","","","","","","","","","","","",2.94,"","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.671,"","","","","","1"
"","","","","","","","","",0.0,"","","","","","","","","","","","",0.0,"","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","",4.0,"","","1"
"","","","","","","","","","",0.0,"","","","",0.0,"","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","",0.52,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,"","","","","","","","",0.0,"","","","","","","","","","","","","","","","1"
"","","","","","","","","","",0.06,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","1"
0.46,"","","","","","","","","",0.25,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"",0.46,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.036,"","","","","","","","","1"
"",1.92,"","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","",2.75,"","","1"
"","",1.09,"","","","","","","",0.0,"","","","","",0.36,"","","",2.19,"","",0.0,"","","","","","","","","",0.0,"","","","",0.0,"","","","","","","","","","","","","","","","",30.0,"","1"
"","","","","","","","","","","","","","","","","",0.12,"","","","","","","","","","","","","","",0.0,0.0,"","","",0.0,"","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","1"
"","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","1"
"","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","",30.0,"","1"
"","","","","","","","","",0.0,"","","","","","",1.04,"","","","","","","","","","","","","","","","","",0.0,0.0,"","","","","","","","",0.0,"","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8.0,"","1"
"","","","","","","",0.0,"","","","","","","","","","","","","","","","",0.0,"",0.0,"","","","","",0.0,"","","","","","","","","","","","",0.0,"","","","","","","","","","","","1"
"","","","","","","","","","",0.0,"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","",0.0,"","","","","","","","","","","","","",0.0,"","","","","1"
"",0.0,0.47,"","",0.0,"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.043,"","","",0.0,"","","","","1"
"","","","","",0.0,"","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","",0.0,"",0.0,"","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","",34.0,"","1"
"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","",0.0,0.0,"","","","","","","","","",0.0,"","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","",0.0,"","","","","1"
"","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","1"
0.0,"","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"",0.0,"",0.0,"","","","","","",0.0,"","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","",0.48,"","","","","","",0.486,"","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","",0.0,"","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","",0.25,"","",0.25,"","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","",0.2,"","","","","",0.62,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","1"
"",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","",0.0,"","","","","",0.338,"","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"",0.0,"","","","","","","","","","","","","","","","",2.38,"","","","","",0.0,"","","","","","",0.0,"","","","","","","","","","","","","","","","",0.0,"","","","","","",280.0,"","1"
"","","","","","","","","","","","","","","",2.91,"",0.72,"","",0.0,"","","","","","","","","",0.0,0.0,"","","","","","","","","",0.0,"","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","",0.0,"","","",0.0,"","","",1.28,"","","","",0.0,"","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","",0.0,"",0.0,"","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","",0.0,"","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"",0.79,"","","","","",0.0,"","","","","","",0.0,"",1.58,"","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","",0.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.353,"","","1"
"","",0.0,"","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","",0.0,"","","","","","","","",0.0,"","","","","","","","","","","","","1"
"","",1.12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","",1.26,"",0.26,"","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","",0.67,"","","","","","","","","","",1.53,"","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","",0.075,0.0,"","",0.137,"","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",763.0,"","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","",0.0,"","","","","","","","","","","","","","","","","","","","","1"
"","","","","","",0.46,"","","","","","","","",0.0,"","","","","","","","","","",0.0,"","","","","","","","","","",0.0,"","","","","","","","","","",0.0,"","","","","","","","","1"
"","","","","","","","","","","","","","",0.0,1.05,0.0,"","","","","","","","","","","","","",0.0,"","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","1"
"","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.147,"","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","",0.0,"","","","","","","","","","","","","","","","","",0.518,"","","","","","","","1"
"","","","","","","","","",0.0,"","","","",0.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.166,19.0,"","1"
"","","","","","","","","",0.0,"","","",0.0,"","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","",0.38,"","","","","","1"
"","",0.64,"","","","","","",0.0,"","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",10.068,"","","1"
"","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","",0.0,"","","","",0.0,"","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","",0.0,0.0,"","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","",0.0,"","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","",0.0,"","","","","","",0.0,"","","","","","","",0.611,"","","","","","","","1"
"","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","",0.0,"","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","",0.0,"","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","",0.0,"","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",27.0,"","1"
"","","","","","","","","","","","","","","","","","",1.52,"","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","",0.0,"","","","","","","",0.0,"","","","","","","","","","","","","","1"
"","","","","",0.0,"","",0.25,"","","",0.12,"","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","",0.0,"","","","","","","","","","","1"
"","",1.02,"","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","1"
"","","","","",0.05,"","","","","","","","",0.05,"","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","1"
"","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","","",0.0,"","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
0.05,0.3,"","","","","","","","","","","","","","","","","","","","","","",0.05,"","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","",0.15,"","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","",0.0,"",0.0,"","","","","","","","","","","1"
"","","","","","",0.3,"","","","",0.0,"","","",0.0,"",0.0,"","","","","","","","","","","","","","","",0.0,"","","","","","","","",0.0,"","","","","","","","","","","","","","","1"
0.16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","",0.0,"","","","","","","","","","1"
"","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","",0.178,"","",53.0,"","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",0.0,"","",0.97,"","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","",0.0,"","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","",95.0,"1"
"","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","",0.8,"","",0.16,"","",0.0,"","","","","","","","","",1.6,"","","","","","","","","","",0.0,"","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","1"
"",0.0,"","","","","","","","","",0.0,"","","","","","","","","",0.0,"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","",0.0,"","",76.0,"1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16,"","","","","","1"
0.0,"","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",2.128,"","","1"
"","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","",0.82,"","",1.65,"","","","","","","","","","","","","","",0.0,"","","","",0.0,0.0,0.0,0.0,"","","","","","","",0.0,"","","","","","","","","","",0.0,"","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","",0.0,"","","","","","",0.0,"","","","","","","","",0.0,"","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","1"
"","","","","","","","","","","","",1.58,"","","","","","",0.0,"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","1"
0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","",0.14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.865,"","","","","","1"
"","","","","","",0.0,"","","","","","","","","","","","",0.0,"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","",0.33,"","","",190.0,"1"
"","",0.67,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","",0.0,"","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","1"
"",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","",0.0,"","","","","","","","","","","","","","","1"
"","","","","","","",0.0,"","","","","","","","","",0.45,"","","","","","","","","","","","","","","",0.0,"","","","","","","",0.0,0.0,"","","","","","","","",0.135,"","","","","","1"
"","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","",0.0,"","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","",0.0,"","","","","","","","","","","",607.0,"1"
"","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","",0.0,0.0,"","","","","","","","","","","","","","","","","","","1"
"","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","",0.29,"","",0.29,"","","","","","","",3.66,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","",0.094,"",0.0,"","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","",0.0,"",0.0,"","","","","1"
"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","",0.0,"",0.0,"","","","","",108.0,"1"
"","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","",0.7,"","","","","","1"
"","","","","",0.0,"","","","","","","","","","","","","",0.15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","",0.0,"","","","",0.0,"",33.0,"","1"
0.52,"","","","","","","","","","","","","","","","","","","",1.05,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","",0.0,"","","","","1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","",4.07,"","","1"
"","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","1"
0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","",0.0,"","","","","","","","","1"
"","","","","","",0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",0.0,"","","","","","",0.0,"","","","","","","",0.0,"","","","","","1"
"","","","","","","","","","","","","","","",0.44,"","","","","","","","","","","",0.0,"","","","","","","","",0.0,"","","",0.0,"","","","","","","","","","","","","","","",152.0,"1"
"","","","","","","","","","","",0.66,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","","","","",0.0,0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"",0.0,"","","","","","","","","","","","","","","","1"
"","","","","","","","","","","","",0.94,"",0.17,"","","","","","","","","","","",0.0,"","","","","","",0.0,"","",0.0,"","","","","","","","","","","","","","","","","","","","","1"
